Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,season,league_name,league_id,team_name,Sh,SoT,SoT%,G/Sh,G/SoT,Dist
2018-11-28,21:45,Sudamericana,Semi-finals,Wed,Away,W,2,0,br Fluminense,31.0,,Lucho González,4-2-3-1,3-4-3,Julio Bascuñán,Match Report,Leg 2 of 2; Ath Paranaense won,2018,brasileirao,24,2018 Athletico Paranaense,8,3,37.5,0.25,0.67,
2018-12-01,19:00,Série A,Matchweek 38,Sat,Away,W,2,1,Flamengo,46.0,62994.0,Wellington Martins,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,2018,brasileirao,24,2018 Athletico Paranaense,12,3,25.0,0.17,0.67,
2018-12-05,19:45,Sudamericana,Finals,Wed,Away,D,1,1,co Junior,,,Lucho González,4-2-3-1,4-3-2-1,Diego Haro,Match Report,Leg 1 of 2,2018,brasileirao,24,2018 Athletico Paranaense,0,0,,,,
2018-12-12,21:45,Sudamericana,Finals,Wed,Home,D,1 (4),1 (3),co Junior,48.0,,Lucho González,4-2-3-1,4-3-3,Roberto Tobar,Match Report,Leg 2 of 2; Ath Paranaense won; Ath Paranaense won on penalty kicks following extra time,2018,brasileirao,24,2018 Athletico Paranaense,19,6,31.6,0.05,0.17,
2018-02-27,21:30,Libertadores,Group stage,Tue,Away,L,2,4,ar Racing Club,52.0,,Henrique Pacheco Lima,4-2-3-1,4-1-3-2,Wilmar Roldán,Match Report,,2018,brasileirao,24,2018 Cruzeiro,13,5,38.5,0.15,0.4,
2018-04-04,21:45,Libertadores,Group stage,Wed,Home,D,0,0,br Vasco da Gama,52.0,,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,,2018,brasileirao,24,2018 Cruzeiro,16,4,25.0,0.0,0.0,
2018-04-14,16:00,Série A,Matchweek 1,Sat,Home,L,0,1,Grêmio,41.0,19285.0,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,,2018,brasileirao,24,2018 Cruzeiro,12,2,16.7,0.0,0.0,
2018-04-19,21:30,Libertadores,Group stage,Thu,Away,D,0,0,cl U de Chile,41.0,,Henrique Pacheco Lima,4-3-3,3-4-3,Víctor Carrillo,Match Report,,2018,brasileirao,24,2018 Cruzeiro,14,1,7.1,0.0,0.0,
2018-04-22,16:00,Série A,Matchweek 2,Sun,Away,L,0,1,Fluminense,67.0,10016.0,Henrique Pacheco Lima,4-4-2,3-4-1-2,Flavio Rodrigues De Souza,Match Report,,2018,brasileirao,24,2018 Cruzeiro,16,6,37.5,0.0,0.0,
2018-04-26,19:15,Libertadores,Group stage,Thu,Home,W,7,0,cl U de Chile,54.0,,Henrique Pacheco Lima,4-2-3-1,3-4-3,Roddy Zambrano,Match Report,,2018,brasileirao,24,2018 Cruzeiro,18,8,44.4,0.33,0.75,
2018-04-29,19:00,Série A,Matchweek 3,Sun,Away,D,0,0,Internacional,42.0,20913.0,Manoel,4-4-2,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,2018,brasileirao,24,2018 Cruzeiro,8,0,0.0,0.0,,
2018-05-02,21:45,Libertadores,Group stage,Wed,Away,W,4,0,br Vasco da Gama,45.0,,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,,2018,brasileirao,24,2018 Cruzeiro,4,4,100.0,1.0,1.0,
2018-05-06,16:00,Série A,Matchweek 4,Sun,Home,W,1,0,Botafogo (RJ),52.0,20908.0,Henrique Pacheco Lima,4-2-3-1,4-1-4-1,Leandro Bizzio Marinho,Match Report,,2018,brasileirao,24,2018 Cruzeiro,22,6,27.3,0.05,0.17,
2018-05-13,11:00,Série A,Matchweek 5,Sun,Home,W,2,0,Sport Recife,56.0,20095.0,Henrique Pacheco Lima,4-2-3-1,4-1-4-1,Bruno Arleu de Araujo,Match Report,,2018,brasileirao,24,2018 Cruzeiro,15,5,33.3,0.13,0.4,
2018-05-19,16:00,Série A,Matchweek 6,Sat,Away,L,0,1,Atlético Mineiro,32.0,15384.0,Manoel,4-4-2,4-2-3-1,Raphael Claus,Match Report,,2018,brasileirao,24,2018 Cruzeiro,11,2,18.2,0.0,0.0,
2018-05-22,21:30,Libertadores,Group stage,Tue,Home,W,2,1,ar Racing Club,36.0,,Henrique Pacheco Lima,4-2-3-1,4-1-3-2,Andrés Rojas,Match Report,,2018,brasileirao,24,2018 Cruzeiro,13,3,23.1,0.15,0.67,
2018-05-27,16:00,Série A,Matchweek 7,Sun,Away,W,1,0,Santos,45.0,10670.0,Henrique Pacheco Lima,4-2-3-1,4-3-3,Paulo Roberto Alves Júnior,Match Report,,2018,brasileirao,24,2018 Cruzeiro,17,4,23.5,0.06,0.25,
2018-05-30,21:45,Série A,Matchweek 8,Wed,Home,W,1,0,Palmeiras,51.0,19679.0,Léo,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,,2018,brasileirao,24,2018 Cruzeiro,8,1,12.5,0.13,1.0,
2018-06-03,19:00,Série A,Matchweek 9,Sun,Away,W,1,0,Ceará,57.0,15234.0,Léo,4-2-3-1,4-2-3-1,Rodrigo Carvalhaes de Miranda,Match Report,,2018,brasileirao,24,2018 Cruzeiro,13,7,53.8,0.08,0.14,
2018-06-06,21:45,Série A,Matchweek 10,Wed,Home,D,1,1,Vasco da Gama,66.0,23725.0,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,2018,brasileirao,24,2018 Cruzeiro,21,4,19.0,0.05,0.25,
2018-06-09,19:00,Série A,Matchweek 11,Sat,Away,L,0,2,Chapecoense,50.0,6637.0,Henrique Pacheco Lima,4-2-3-1,4-1-4-1,Grazianni Maciel Rocha,Match Report,,2018,brasileirao,24,2018 Cruzeiro,5,1,20.0,0.0,0.0,
2018-06-13,19:30,Série A,Matchweek 12,Wed,Away,D,1,1,Paraná,56.0,5131.0,Léo,4-4-2,4-1-4-1,Dewson Fernando Freitas da Silva,Match Report,,2018,brasileirao,24,2018 Cruzeiro,10,4,40.0,0.0,0.0,
2018-07-19,19:30,Série A,Matchweek 13,Thu,Home,W,3,1,América (MG),53.0,17956.0,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,,2018,brasileirao,24,2018 Cruzeiro,16,6,37.5,0.19,0.5,
2018-07-22,19:00,Série A,Matchweek 14,Sun,Home,W,2,1,Ath Paranaense,59.0,15023.0,Léo,4-2-3-1,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,2018,brasileirao,24,2018 Cruzeiro,18,8,44.4,0.11,0.25,
2018-07-25,21:45,Série A,Matchweek 15,Wed,Away,L,0,2,Corinthians,54.0,21031.0,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,,2018,brasileirao,24,2018 Cruzeiro,14,5,35.7,0.0,0.0,
2018-07-29,16:00,Série A,Matchweek 16,Sun,Home,L,0,2,São Paulo,58.0,26671.0,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,2018,brasileirao,24,2018 Cruzeiro,14,3,21.4,0.0,0.0,
2018-08-05,16:00,Série A,Matchweek 17,Sun,Away,D,1,1,Vitória,51.0,7193.0,Rafael Sóbis,4-4-2,4-3-2-1,Eduardo Tomaz De Aquino Valadão,Match Report,,2018,brasileirao,24,2018 Cruzeiro,11,4,36.4,0.09,0.25,
2018-08-08,21:45,Libertadores,Round of 16,Wed,Away,W,2,0,br Flamengo,36.0,,Henrique Pacheco Lima,4-2-3-1,4-1-4-1,Néstor Pitana,Match Report,Leg 1 of 2,2018,brasileirao,24,2018 Cruzeiro,11,4,36.4,0.18,0.5,
2018-08-12,16:00,Série A,Matchweek 18,Sun,Away,L,0,1,Flamengo,49.0,55273.0,Henrique Pacheco Lima,4-2-3-1,4-1-4-1,Dewson Fernando Freitas da Silva,Match Report,,2018,brasileirao,24,2018 Cruzeiro,9,3,33.3,0.0,0.0,
2018-08-19,16:00,Série A,Matchweek 19,Sun,Home,D,1,1,Bahia,54.0,28807.0,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,,2018,brasileirao,24,2018 Cruzeiro,10,2,20.0,0.1,0.5,
2018-08-22,21:45,Série A,Matchweek 20,Wed,Away,D,1,1,Grêmio,33.0,12773.0,Léo,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,,2018,brasileirao,24,2018 Cruzeiro,7,5,71.4,0.14,0.2,
2018-08-25,21:00,Série A,Matchweek 21,Sat,Home,W,2,1,Fluminense,47.0,14449.0,Henrique Pacheco Lima,4-2-3-1,4-3-2-1,Rafael Traci,Match Report,,2018,brasileirao,24,2018 Cruzeiro,11,3,27.3,0.09,0.33,
2018-08-29,21:45,Libertadores,Round of 16,Wed,Home,L,0,1,br Flamengo,38.0,,Henrique Pacheco Lima,4-2-3-1,4-1-4-1,Andrés Cunha,Match Report,Leg 2 of 2; Cruzeiro won,2018,brasileirao,24,2018 Cruzeiro,10,3,30.0,0.0,0.0,
2018-09-02,19:00,Série A,Matchweek 22,Sun,Home,D,0,0,Internacional,51.0,16247.0,Léo,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,,2018,brasileirao,24,2018 Cruzeiro,19,4,21.1,0.0,0.0,
2018-09-05,19:30,Série A,Matchweek 23,Wed,Away,D,1,1,Botafogo (RJ),58.0,5779.0,Henrique Pacheco Lima,4-2-3-1,4-1-4-1,Raphael Claus,Match Report,,2018,brasileirao,24,2018 Cruzeiro,8,2,25.0,0.13,0.5,
2018-09-08,16:00,Série A,Matchweek 24,Sat,Away,D,0,0,Sport Recife,46.0,9525.0,Léo,4-2-3-1,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,,2018,brasileirao,24,2018 Cruzeiro,10,2,20.0,0.0,0.0,
2018-09-16,16:00,Série A,Matchweek 25,Sun,Home,D,0,0,Atlético Mineiro,40.0,24999.0,Manoel,4-2-3-1,4-3-3,Rafael Traci,Match Report,,2018,brasileirao,24,2018 Cruzeiro,12,3,25.0,0.0,0.0,
2018-09-19,21:45,Libertadores,Quarter-finals,Wed,Away,L,0,2,ar Boca Juniors,48.0,,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Eber Aguino,Match Report,Leg 1 of 2,2018,brasileirao,24,2018 Cruzeiro,8,3,37.5,0.0,0.0,
2018-09-23,19:00,Série A,Matchweek 26,Sun,Home,W,2,1,Santos,46.0,9029.0,Manoel,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,,2018,brasileirao,24,2018 Cruzeiro,6,4,66.7,0.33,0.5,
2018-09-30,11:00,Série A,Matchweek 27,Sun,Away,L,1,3,Palmeiras,55.0,35674.0,Léo,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,2018,brasileirao,24,2018 Cruzeiro,5,1,20.0,0.0,0.0,
2018-10-04,21:45,Libertadores,Quarter-finals,Thu,Home,D,1,1,ar Boca Juniors,60.0,,Henrique Pacheco Lima,4-2-3-1,4-3-3,Andrés Cunha,Match Report,Leg 2 of 2; Boca Juniors won,2018,brasileirao,24,2018 Cruzeiro,20,2,10.0,0.05,0.5,
2018-10-14,16:00,Série A,Matchweek 29,Sun,Away,L,0,2,Vasco da Gama,45.0,11376.0,Rafael Sóbis,4-4-2,4-3-2-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,2018,brasileirao,24,2018 Cruzeiro,13,3,23.1,0.0,0.0,
2018-10-21,20:00,Série A,Matchweek 30,Sun,Home,W,3,0,Chapecoense,54.0,12666.0,Henrique Pacheco Lima,4-2-3-1,4-1-4-1,Raphael Claus,Match Report,,2018,brasileirao,24,2018 Cruzeiro,12,5,41.7,0.25,0.6,
2018-10-24,20:30,Série A,Matchweek 28,Wed,Home,L,0,2,Ceará,62.0,30814.0,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,2018,brasileirao,24,2018 Cruzeiro,18,6,33.3,0.0,0.0,
2018-10-27,23:00,Série A,Matchweek 31,Sat,Home,W,3,1,Paraná,61.0,18755.0,Léo,4-2-3-1,4-3-3,Marcelo de Lima Henrique,Match Report,,2018,brasileirao,24,2018 Cruzeiro,13,5,38.5,0.15,0.4,
2018-11-04,17:00,Série A,Matchweek 32,Sun,Away,W,2,1,América (MG),46.0,9423.0,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,,2018,brasileirao,24,2018 Cruzeiro,10,3,30.0,0.1,0.33,
2018-11-10,19:00,Série A,Matchweek 33,Sat,Away,L,0,2,Ath Paranaense,55.0,7720.0,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,,2018,brasileirao,24,2018 Cruzeiro,12,3,25.0,0.0,0.0,
2018-11-14,21:45,Série A,Matchweek 34,Wed,Home,W,1,0,Corinthians,47.0,15520.0,Léo,4-4-2,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,2018,brasileirao,24,2018 Cruzeiro,13,5,38.5,0.08,0.2,
2018-11-18,19:00,Série A,Matchweek 35,Sun,Away,L,0,1,São Paulo,49.0,14058.0,Henrique Pacheco Lima,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,,2018,brasileirao,24,2018 Cruzeiro,7,0,0.0,0.0,,
2018-11-21,21:45,Série A,Matchweek 36,Wed,Home,W,3,0,Vitória,53.0,4038.0,Léo,4-2-3-1,4-1-4-1,Leandro Bizzio Marinho,Match Report,,2018,brasileirao,24,2018 Cruzeiro,13,7,53.8,0.08,0.14,
2018-11-25,17:00,Série A,Matchweek 37,Sun,Home,L,0,2,Flamengo,56.0,29369.0,Léo,4-2-3-1,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,2018,brasileirao,24,2018 Cruzeiro,24,7,29.2,0.0,0.0,
2018-12-02,16:00,Série A,Matchweek 38,Sun,Away,D,0,0,Bahia,54.0,27776.0,Manoel,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,,2018,brasileirao,24,2018 Cruzeiro,17,3,17.6,0.0,0.0,
2018-04-12,19:15,Sudamericana,First stage,Thu,Away,W,2,1,cl Audax Italiano,59.0,,Joel Carli,4-2-3-1,4-3-3,Andrés Rojas,Match Report,Leg 1 of 2,2018,brasileirao,24,2018 Botafogo (RJ),10,4,40.0,0.2,0.5,
2018-04-16,20:00,Série A,Matchweek 1,Mon,Home,D,1,1,Palmeiras,46.0,8033.0,Joel Carli,4-1-4-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),13,3,23.1,0.08,0.33,
2018-04-23,20:00,Série A,Matchweek 2,Mon,Away,D,1,1,Sport Recife,49.0,7083.0,Joel Carli,4-1-4-1,4-2-3-1,Rafael Traci,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),10,1,10.0,0.1,1.0,
2018-04-28,16:00,Série A,Matchweek 3,Sat,Home,W,2,1,Grêmio,55.0,10748.0,Rodrigo Lindoso,4-1-4-1,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),19,6,31.6,0.11,0.33,
2018-05-06,16:00,Série A,Matchweek 4,Sun,Away,L,0,1,Cruzeiro,48.0,20908.0,Rodrigo Lindoso,4-1-4-1,4-2-3-1,Leandro Bizzio Marinho,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),7,1,14.3,0.0,0.0,
2018-05-09,21:45,Sudamericana,First stage,Wed,Home,D,1,1,cl Audax Italiano,59.0,,Rodrigo Lindoso,4-2-3-1,4-4-2,Michael Espinoza,Match Report,Leg 2 of 2; Botafogo (RJ) won,2018,brasileirao,24,2018 Botafogo (RJ),15,4,26.7,0.07,0.25,
2018-05-14,20:00,Série A,Matchweek 5,Mon,Home,W,2,1,Fluminense,41.0,10382.0,Rodrigo Lindoso,4-2-3-1,3-4-3,Raphael Claus,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),8,5,62.5,0.25,0.4,
2018-05-20,16:00,Série A,Matchweek 6,Sun,Away,L,0,1,América (MG),57.0,6052.0,Rodrigo Lindoso,4-1-4-1,4-2-3-1,Rodolpho Toski Marques,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),9,1,11.1,0.0,0.0,
2018-05-27,16:00,Série A,Matchweek 7,Sun,Home,D,1,1,Vitória,58.0,5857.0,Rodrigo Lindoso,4-3-2-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),8,3,37.5,0.13,0.33,
2018-05-30,21:00,Série A,Matchweek 8,Wed,Away,L,2,3,São Paulo,59.0,25427.0,Rodrigo Lindoso,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),11,3,27.3,0.18,0.67,
2018-06-02,19:00,Série A,Matchweek 9,Sat,Away,W,2,1,Vasco da Gama,27.0,9454.0,Rodrigo Lindoso,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),13,6,46.2,0.15,0.33,
2018-06-06,19:30,Série A,Matchweek 10,Wed,Home,D,0,0,Ceará,56.0,8825.0,Jefferson,4-2-3-1,3-4-1-2,Leandro Pedro Vuaden,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),18,4,22.2,0.0,0.0,
2018-06-10,16:00,Série A,Matchweek 11,Sun,Away,D,3,3,Bahia,41.0,12478.0,Rodrigo Lindoso,4-2-3-1,4-2-3-1,Leandro Bizzio Marinho,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),12,5,41.7,0.25,0.6,
2018-06-13,21:00,Série A,Matchweek 12,Wed,Home,W,2,0,Ath Paranaense,37.0,10965.0,Rodrigo Lindoso,4-2-3-1,3-4-3,Rodrigo Batista Raposo,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),22,8,36.4,0.0,0.0,
2018-07-18,21:45,Série A,Matchweek 13,Wed,Away,L,0,2,Corinthians,51.0,19830.0,Jefferson,4-2-3-1,4-2-3-1,Rodrigo D'Alonso Ferreira,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),24,8,33.3,0.0,0.0,
2018-07-21,19:00,Série A,Matchweek 14,Sat,Away,L,0,2,Flamengo,43.0,42182.0,Joel Carli,4-3-3,4-3-3,Luiz Flávio de Oliveira,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),18,4,22.2,0.0,0.0,
2018-07-26,19:30,Série A,Matchweek 15,Thu,Home,W,1,0,Chapecoense,43.0,7602.0,Rodrigo Lindoso,4-3-3,4-1-4-1,Savio Pereira,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),11,6,54.5,0.09,0.17,
2018-07-29,16:00,Série A,Matchweek 16,Sun,Away,L,0,3,Internacional,47.0,26608.0,Joel Carli,4-2-3-1,4-3-3,Igor Junior Benevenuto,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),9,3,33.3,0.0,0.0,
2018-08-01,18:30,Sudamericana,Second stage,Wed,Away,L,1,2,py Nacional,53.0,,Joel Carli,4-2-3-1,4-2-3-1,Roberto Tobar,Match Report,Leg 1 of 2,2018,brasileirao,24,2018 Botafogo (RJ),13,7,53.8,0.08,0.14,
2018-08-04,16:00,Série A,Matchweek 17,Sat,Home,D,0,0,Santos,47.0,6940.0,Rodrigo Lindoso,4-2-3-1,4-3-3,Paulo Roberto Alves Júnior,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),16,2,12.5,0.0,0.0,
2018-08-12,11:00,Série A,Matchweek 18,Sun,Away,D,1,1,Paraná,48.0,4831.0,Joel Carli,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),15,4,26.7,0.0,0.0,
2018-08-16,19:30,Sudamericana,Second stage,Thu,Home,W,2,0,py Nacional,59.0,,Joel Carli,4-2-3-1,4-4-2,Patricio Loustau,Match Report,Leg 2 of 2; Botafogo (RJ) won,2018,brasileirao,24,2018 Botafogo (RJ),20,5,25.0,0.1,0.4,
2018-08-19,16:00,Série A,Matchweek 19,Sun,Home,L,0,3,Atlético Mineiro,46.0,8470.0,Joel Carli,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),13,4,30.8,0.0,0.0,
2018-08-22,21:00,Série A,Matchweek 20,Wed,Away,L,0,2,Palmeiras,31.0,24882.0,Igor Rabello,4-1-4-1,4-1-4-1,Anderson Daronco,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),10,4,40.0,0.0,0.0,
2018-08-25,21:00,Série A,Matchweek 21,Sat,Home,W,2,0,Sport Recife,43.0,6031.0,Joel Carli,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),17,7,41.2,0.12,0.29,
2018-09-01,16:00,Série A,Matchweek 22,Sat,Away,L,0,4,Grêmio,44.0,14852.0,Joel Carli,4-2-3-1,4-2-3-1,Jailson Macêdo Freitas,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),12,0,0.0,0.0,,
2018-09-05,19:30,Série A,Matchweek 23,Wed,Home,D,1,1,Cruzeiro,42.0,5779.0,Joel Carli,4-1-4-1,4-2-3-1,Raphael Claus,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),16,6,37.5,0.06,0.17,
2018-09-09,16:00,Série A,Matchweek 24,Sun,Away,L,0,1,Fluminense,59.0,10699.0,Rodrigo Lindoso,4-3-3,4-3-2-1,Leandro Pedro Vuaden,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),13,3,23.1,0.0,0.0,
2018-09-16,11:00,Série A,Matchweek 25,Sun,Home,W,1,0,América (MG),47.0,25382.0,Joel Carli,4-3-3,4-4-2,Rodrigo Batista Raposo,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),14,4,28.6,0.07,0.25,
2018-09-20,21:45,Sudamericana,Round of 16,Thu,Away,L,1,2,br Bahia,57.0,,Rodrigo Lindoso,4-1-4-1,4-2-3-1,Piero Maza,Match Report,Leg 1 of 2,2018,brasileirao,24,2018 Botafogo (RJ),22,10,45.5,0.05,0.1,
2018-09-23,18:00,Série A,Matchweek 26,Sun,Away,W,4,3,Vitória,40.0,9481.0,Joel Carli,4-1-4-1,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),11,7,63.6,0.27,0.43,
2018-09-30,16:00,Série A,Matchweek 27,Sun,Home,D,2,2,São Paulo,40.0,19976.0,Joel Carli,4-1-4-1,4-2-3-1,Rafael Traci,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),9,4,44.4,0.22,0.5,
2018-10-03,21:45,Sudamericana,Round of 16,Wed,Home,W,2 (4),1 (5),br Bahia,53.0,,Joel Carli,4-1-4-1,4-2-3-1,Germán Delfino,Match Report,Leg 2 of 2; Bahia won; Bahia won on penalty kicks following extra time,2018,brasileirao,24,2018 Botafogo (RJ),15,7,46.7,0.13,0.29,
2018-10-09,21:00,Série A,Matchweek 28,Tue,Home,D,1,1,Vasco da Gama,51.0,10059.0,Joel Carli,4-3-3,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),18,5,27.8,0.06,0.2,
2018-10-15,20:00,Série A,Matchweek 29,Mon,Away,D,0,0,Ceará,44.0,29946.0,Joel Carli,4-1-4-1,4-2-3-1,Raphael Claus,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),8,0,0.0,0.0,,
2018-10-20,16:00,Série A,Matchweek 30,Sat,Home,L,0,1,Bahia,65.0,8180.0,Rodrigo Lindoso,4-1-4-1,4-2-3-1,Anderson Daronco,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),9,4,44.4,0.0,0.0,
2018-10-27,23:00,Série A,Matchweek 31,Sat,Away,L,1,2,Ath Paranaense,30.0,7133.0,Joel Carli,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),9,4,44.4,0.0,0.0,
2018-11-04,17:00,Série A,Matchweek 32,Sun,Home,W,1,0,Corinthians,40.0,21463.0,Joel Carli,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),18,5,27.8,0.0,0.0,
2018-11-10,19:00,Série A,Matchweek 33,Sat,Home,W,2,1,Flamengo,34.0,19267.0,Joel Carli,4-2-3-1,4-1-4-1,Braulio da Silva Machado,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),13,4,30.8,0.15,0.5,
2018-11-15,17:00,Série A,Matchweek 34,Thu,Away,W,1,0,Chapecoense,50.0,17261.0,Joel Carli,4-2-3-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),10,4,40.0,0.1,0.25,
2018-11-18,17:00,Série A,Matchweek 35,Sun,Home,W,1,0,Internacional,40.0,19006.0,Joel Carli,4-2-3-1,4-1-4-1,Rafael Traci,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),12,4,33.3,0.08,0.25,
2018-11-21,21:00,Série A,Matchweek 36,Wed,Away,D,1,1,Santos,49.0,3620.0,Rodrigo Lindoso,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),15,3,20.0,0.07,0.33,
2018-11-26,20:00,Série A,Matchweek 37,Mon,Home,W,2,1,Paraná,57.0,28972.0,Jefferson,4-2-3-1,4-4-2,Igor Junior Benevenuto,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),14,5,35.7,0.14,0.4,
2018-12-01,19:00,Série A,Matchweek 38,Sat,Away,L,0,1,Atlético Mineiro,52.0,19171.0,Igor Rabello,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,,2018,brasileirao,24,2018 Botafogo (RJ),10,1,10.0,0.0,0.0,
2018-03-01,17:15,Libertadores,Group stage,Thu,Away,L,0,2,pe Real Garcilaso,60.0,,Renato,4-2-3-1,4-2-3-1,Gery Vargas,Match Report,,2018,brasileirao,24,2018 Santos,4,1,25.0,0.0,0.0,
2018-03-15,19:15,Libertadores,Group stage,Thu,Home,W,3,1,uy Nacional,41.0,,David Braz,4-1-4-1,5-4-1,Ulises Mereles,Match Report,,2018,brasileirao,24,2018 Santos,5,4,80.0,0.6,0.75,
2018-04-05,21:30,Libertadores,Group stage,Thu,Away,W,1,0,ar Estudiantes,34.0,,Renato,4-4-2,4-4-2,Roddy Zambrano,Match Report,,2018,brasileirao,24,2018 Santos,5,2,40.0,0.2,0.5,
2018-04-14,21:00,Série A,Matchweek 1,Sat,Home,W,2,0,Ceará,53.0,15513.0,David Braz,4-3-3,4-1-4-1,Rodrigo D'Alonso Ferreira,Match Report,,2018,brasileirao,24,2018 Santos,21,3,14.3,0.05,0.33,
2018-04-21,16:00,Série A,Matchweek 2,Sat,Away,L,0,1,Bahia,46.0,15588.0,David Braz,4-2-3-1,4-2-3-1,Claudio Francisco Lima e Silva,Match Report,,2018,brasileirao,24,2018 Santos,7,2,28.6,0.0,0.0,
2018-04-24,21:30,Libertadores,Group stage,Tue,Home,W,2,0,ar Estudiantes,53.0,,David Braz,4-2-3-1,5-3-2,Eber Aguino,Match Report,,2018,brasileirao,24,2018 Santos,9,5,55.6,0.22,0.4,
