Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK,xG_90,xAG_90,xG+xAG,npxG_90,npxG+xAG_90,Matches,season,league_name,league_id,team_name
Charles Aránguiz,cl CHI,MF,33.0,22,16,1267.0,14.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.3,2.3,7.0,89.0,28.0,0.0,0.07,0.07,0.0,0.07,0.07,0.09,0.16,0.07,0.16,Matches,2023,brasileirao,24,2023 Internacional
Igor Gomes,br BRA,DF,21.0,24,14,1465.0,16.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.6,0.6,0.3,1.0,36.0,53.0,40.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,Matches,2023,brasileirao,24,2023 Internacional
Pedro Henrique,br BRA,"FW,MF",32.0,26,14,1271.0,14.1,3.0,2.0,5.0,2.0,1.0,1.0,4.0,0.0,4.4,3.6,1.0,4.7,43.0,24.0,122.0,0.21,0.14,0.35,0.14,0.28,0.31,0.07,0.39,0.26,0.33,Matches,2023,brasileirao,24,2023 Internacional
Nicolás Hernández,co COL,DF,25.0,23,12,1295.0,14.4,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.2,0.2,1.0,1.2,26.0,65.0,2.0,0.0,0.14,0.14,0.0,0.14,0.01,0.07,0.08,0.01,0.08,Matches,2023,brasileirao,24,2023 Internacional
Romulo,br BRA,"MF,DF",22.0,20,12,1216.0,13.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.2,1.2,12.0,37.0,29.0,0.07,0.0,0.07,0.07,0.07,0.08,0.01,0.09,0.08,0.09,Matches,2023,brasileirao,24,2023 Internacional
Bruno Henrique,br BRA,MF,33.0,20,10,1050.0,11.7,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.5,1.5,1.8,3.2,18.0,77.0,28.0,0.17,0.0,0.17,0.17,0.17,0.12,0.15,0.28,0.12,0.28,Matches,2023,brasileirao,24,2023 Internacional
Keiller,br BRA,GK,26.0,10,10,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Internacional
John,br BRA,GK,26.0,9,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Internacional
Gabriel,br BRA,MF,30.0,15,9,765.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3,0.4,7.0,36.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,2023,brasileirao,24,2023 Internacional
Gustavo Campanharo,br BRA,MF,30.0,15,8,695.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.1,0.1,0.0,0.1,9.0,33.0,13.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.02,0.01,0.02,Matches,2023,brasileirao,24,2023 Internacional
Dalbert Henrique,br BRA,DF,29.0,9,7,497.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,5.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.04,0.01,0.04,Matches,2023,brasileirao,24,2023 Internacional
Matheus Dias,br BRA,"MF,FW",25.0,14,6,405.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.1,0.2,9.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Matches,2023,brasileirao,24,2023 Internacional
Rodrigo Moledo,br BRA,DF,35.0,7,5,478.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.1,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches,2023,brasileirao,24,2023 Internacional
Lucca Holanda,br BRA,FW,19.0,19,4,550.0,6.1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.6,0.6,0.1,0.7,10.0,3.0,49.0,0.0,0.16,0.16,0.0,0.16,0.09,0.02,0.11,0.09,0.11,Matches,2023,brasileirao,24,2023 Internacional
Alexandre Alemão,br BRA,FW,24.0,9,3,340.0,3.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.2,1.2,0.1,1.4,7.0,7.0,37.0,0.26,0.0,0.26,0.26,0.26,0.33,0.04,0.36,0.33,0.36,Matches,2023,brasileirao,24,2023 Internacional
Thauan Lara,br BRA,"DF,MF",19.0,10,3,336.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.3,7.0,17.0,26.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.09,0.03,0.09,Matches,2023,brasileirao,24,2023 Internacional
Hugo Mallo,es ESP,DF,31.0,6,3,325.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,0.3,0.1,0.4,4.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.11,0.09,0.11,Matches,2023,brasileirao,24,2023 Internacional
Gabriel Baralhas,br BRA,MF,24.0,5,2,236.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,3.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches,2023,brasileirao,24,2023 Internacional
Gabriel Barros,br BRA,"FW,MF",21.0,5,2,177.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.5,0.8,4.0,4.0,12.0,0.0,0.51,0.51,0.0,0.51,0.12,0.27,0.38,0.12,0.38,Matches,2023,brasileirao,24,2023 Internacional
Jean Dias,br BRA,"FW,MF",32.0,10,1,321.0,3.6,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.3,1.3,12.0,5.0,26.0,0.28,0.28,0.56,0.28,0.56,0.28,0.09,0.37,0.28,0.37,Matches,2023,brasileirao,24,2023 Internacional
João Dalla Corte,br BRA,DF,16.0,1,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Internacional
Estevão,br BRA,MF,20.0,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19,Matches,2023,brasileirao,24,2023 Internacional
Lucas Ramos,br BRA,FW,22.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Internacional
Anthoni,br BRA,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Internacional
Felipe,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Internacional
Emerson Júnior,br BRA,GK,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Internacional
Vinicius Rangel,br BRA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Internacional
Squad Total,,,28.5,38,418,3420.0,38.0,45.0,30.0,75.0,42.0,3.0,4.0,111.0,6.0,42.4,39.1,29.0,68.1,618.0,1389.0,1375.0,1.18,0.79,1.97,1.11,1.89,1.11,0.76,1.88,1.03,1.79,,2023,brasileirao,24,2023 Internacional
Opponent Total,,,27.6,38,418,3420.0,38.0,44.0,26.0,70.0,38.0,6.0,7.0,99.0,8.0,47.2,41.5,27.1,68.6,598.0,1500.0,1487.0,1.16,0.68,1.84,1.0,1.68,1.24,0.71,1.96,1.09,1.81,,2023,brasileirao,24,2023 Internacional
João Ricardo Riedi,br BRA,GK,34.0,32,32,2868.0,31.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Fortaleza
Titi,br BRA,DF,34.0,32,32,2846.0,31.6,0.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,0.3,0.3,0.4,0.6,17.0,107.0,2.0,0.0,0.03,0.03,0.0,0.03,0.01,0.01,0.02,0.01,0.02,Matches,2023,brasileirao,24,2023 Fortaleza
Caio Alexandre,br BRA,MF,23.0,34,32,2624.0,29.2,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,2.8,4.8,91.0,208.0,38.0,0.07,0.07,0.14,0.07,0.14,0.07,0.1,0.17,0.07,0.17,Matches,2023,brasileirao,24,2023 Fortaleza
Emanuel Brítez,ar ARG,DF,30.0,31,31,2761.0,30.7,0.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,1.0,0.6,1.6,19.0,86.0,17.0,0.0,0.03,0.03,0.0,0.03,0.03,0.02,0.05,0.03,0.05,Matches,2023,brasileirao,24,2023 Fortaleza
Bruno Pacheco,br BRA,DF,31.0,31,30,2669.0,29.7,2.0,3.0,5.0,2.0,0.0,0.0,5.0,0.0,0.9,0.9,1.9,2.8,49.0,133.0,98.0,0.07,0.1,0.17,0.07,0.17,0.03,0.07,0.1,0.03,0.1,Matches,2023,brasileirao,24,2023 Fortaleza
Guilherme Tinga,br BRA,DF,29.0,31,29,2583.0,28.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.8,3.8,50.0,120.0,117.0,0.03,0.0,0.03,0.03,0.03,0.07,0.06,0.13,0.07,0.13,Matches,2023,brasileirao,24,2023 Fortaleza
Tomas Pochettino,ar ARG,"MF,FW",26.0,35,26,1991.0,22.1,2.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,3.0,3.0,3.9,6.9,54.0,107.0,128.0,0.09,0.14,0.23,0.09,0.23,0.13,0.18,0.31,0.13,0.31,Matches,2023,brasileirao,24,2023 Fortaleza
Juan Martín Lucero,ar ARG,FW,31.0,31,23,2069.0,23.0,9.0,0.0,9.0,6.0,3.0,3.0,2.0,0.0,9.2,6.8,1.2,8.0,21.0,33.0,101.0,0.39,0.0,0.39,0.26,0.26,0.4,0.05,0.45,0.3,0.35,Matches,2023,brasileirao,24,2023 Fortaleza
Thiago Galhardo,br BRA,"FW,MF",33.0,33,20,1876.0,20.8,5.0,4.0,9.0,3.0,2.0,2.0,6.0,0.0,7.2,5.7,2.8,8.4,27.0,70.0,91.0,0.24,0.19,0.43,0.14,0.34,0.35,0.13,0.48,0.27,0.41,Matches,2023,brasileirao,24,2023 Fortaleza
José Welison,br BRA,MF,27.0,26,20,1671.0,18.6,1.0,2.0,3.0,1.0,0.0,0.0,9.0,0.0,1.2,1.2,1.1,2.3,19.0,104.0,31.0,0.05,0.11,0.16,0.05,0.16,0.06,0.06,0.12,0.06,0.12,Matches,2023,brasileirao,24,2023 Fortaleza
Yago Pikachu,br BRA,"FW,MF",30.0,37,16,1751.0,19.5,7.0,1.0,8.0,7.0,0.0,1.0,5.0,0.0,5.5,4.7,2.8,7.5,42.0,62.0,171.0,0.36,0.05,0.41,0.36,0.41,0.28,0.14,0.43,0.24,0.38,Matches,2023,brasileirao,24,2023 Fortaleza
Calebe,br BRA,"MF,FW",22.0,29,16,1479.0,16.4,2.0,5.0,7.0,2.0,0.0,0.0,2.0,0.0,3.0,3.0,4.9,7.9,69.0,78.0,127.0,0.12,0.3,0.43,0.12,0.43,0.18,0.3,0.48,0.18,0.48,Matches,2023,brasileirao,24,2023 Fortaleza
Guilherme,br BRA,"FW,MF",27.0,30,16,1414.0,15.7,3.0,3.0,6.0,3.0,0.0,0.0,3.0,0.0,4.4,4.4,2.8,7.2,59.0,29.0,103.0,0.19,0.19,0.38,0.19,0.38,0.28,0.18,0.46,0.28,0.46,Matches,2023,brasileirao,24,2023 Fortaleza
Marinho,br BRA,"FW,MF",32.0,21,15,1145.0,12.7,2.0,1.0,3.0,2.0,0.0,1.0,5.0,0.0,3.3,2.5,1.8,4.3,41.0,36.0,89.0,0.16,0.08,0.24,0.16,0.24,0.26,0.14,0.4,0.2,0.34,Matches,2023,brasileirao,24,2023 Fortaleza
Marcelo,br BRA,DF,27.0,12,12,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.3,0.4,2.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.04,0.01,0.04,Matches,2023,brasileirao,24,2023 Fortaleza
Lucas Sasha,br BRA,MF,32.0,19,10,1016.0,11.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,0.3,0.9,7.0,59.0,16.0,0.0,0.09,0.09,0.0,0.09,0.05,0.03,0.08,0.05,0.08,Matches,2023,brasileirao,24,2023 Fortaleza
Hércules,br BRA,MF,22.0,13,9,771.0,8.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.2,1.2,0.1,1.3,12.0,32.0,14.0,0.12,0.0,0.12,0.12,0.12,0.14,0.01,0.15,0.14,0.15,Matches,2023,brasileirao,24,2023 Fortaleza
Imanol Machuca,ar ARG,FW,23.0,16,6,679.0,7.5,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,1.3,1.3,1.3,2.6,38.0,17.0,76.0,0.27,0.0,0.27,0.27,0.27,0.17,0.17,0.34,0.17,0.34,Matches,2023,brasileirao,24,2023 Fortaleza
Gonzalo Escobar,ar ARG,DF,25.0,13,6,579.0,6.4,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.2,0.5,10.0,25.0,54.0,0.0,0.16,0.16,0.0,0.16,0.04,0.04,0.08,0.04,0.08,Matches,2023,brasileirao,24,2023 Fortaleza
Pedro Borges,br BRA,"MF,FW",25.0,14,6,566.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.6,1.0,3.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.07,0.09,0.16,0.07,0.16,Matches,2023,brasileirao,24,2023 Fortaleza
Lucas Crispim,br BRA,"MF,DF",28.0,17,5,488.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.7,11.0,49.0,23.0,0.0,0.0,0.0,0.0,0.0,0.04,0.08,0.12,0.04,0.12,Matches,2023,brasileirao,24,2023 Fortaleza
Fernando Miguel,br BRA,GK,37.0,6,5,462.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Fortaleza
Moises,br BRA,"MF,FW",26.0,6,5,367.0,4.1,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,2.5,2.5,0.7,3.2,19.0,9.0,46.0,0.74,0.0,0.74,0.74,0.74,0.61,0.18,0.79,0.61,0.79,Matches,2023,brasileirao,24,2023 Fortaleza
Luis Eduardo Marques dos Santos,br BRA,DF,25.0,7,4,385.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,5.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.08,0.01,0.08,Matches,2023,brasileirao,24,2023 Fortaleza
Tobias Figueiredo,pt POR,DF,28.0,4,4,343.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,2023,brasileirao,24,2023 Fortaleza
Silvio Romero,ar ARG,FW,34.0,17,3,398.0,4.4,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,1.6,1.6,1.2,2.7,3.0,5.0,27.0,0.45,0.23,0.68,0.45,0.68,0.36,0.26,0.62,0.36,0.62,Matches,2023,brasileirao,24,2023 Fortaleza
Romarinho,br BRA,"FW,MF",28.0,11,2,288.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.9,1.5,21.0,18.0,30.0,0.0,0.0,0.0,0.0,0.0,0.17,0.29,0.46,0.17,0.46,Matches,2023,brasileirao,24,2023 Fortaleza
Brayan Ceballos,co COL,DF,21.0,3,2,206.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,2023,brasileirao,24,2023 Fortaleza
Maurício Kozlinski,br BRA,GK,31.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Fortaleza
Vinícius Zanocelo,br BRA,"MF,FW",22.0,6,0,81.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.34,0.34,0.34,Matches,2023,brasileirao,24,2023 Fortaleza
Pedro Rocha Neves,br BRA,FW,28.0,3,0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17,Matches,2023,brasileirao,24,2023 Fortaleza
Kauan,br BRA,FW,17.0,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 Fortaleza
Amorim,br BRA,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Fortaleza
Bruno,br BRA,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Fortaleza
Lucas Esteves,br BRA,"DF,MF",22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Fortaleza
Sammuel,br BRA,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Fortaleza
Bernardo Schappo,br BRA,DF,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Fortaleza
Alix Vinicius,br BRA,DF,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,2023,brasileirao,24,2023 Fortaleza
Squad Total,,,29.7,38,418,3420.0,38.0,44.0,29.0,73.0,39.0,5.0,7.0,97.0,1.0,51.5,46.0,35.1,81.1,695.0,1451.0,1444.0,1.16,0.76,1.92,1.03,1.79,1.36,0.92,2.28,1.21,2.13,,2023,brasileirao,24,2023 Fortaleza
Opponent Total,,,27.1,38,418,3420.0,38.0,42.0,28.0,70.0,39.0,3.0,7.0,100.0,5.0,43.7,38.3,29.1,67.4,725.0,1442.0,1430.0,1.11,0.74,1.84,1.03,1.76,1.15,0.77,1.92,1.01,1.77,,2023,brasileirao,24,2023 Fortaleza
Rafael Pires,br BRA,GK,33.0,33,33,2970.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,brasileirao,24,2023 São Paulo
Pablo Maia,br BRA,MF,21.0,32,29,2584.0,28.7,4.0,0.0,4.0,4.0,0.0,0.0,9.0,1.0,1.5,1.5,1.3,2.8,16.0,129.0,32.0,0.14,0.0,0.14,0.14,0.14,0.05,0.05,0.1,0.05,0.1,Matches,2023,brasileirao,24,2023 São Paulo
Alisson,br BRA,"MF,FW",29.0,35,26,2153.0,23.9,0.0,5.0,5.0,0.0,0.0,0.0,2.0,0.0,1.1,1.1,2.7,3.8,42.0,143.0,104.0,0.0,0.21,0.21,0.0,0.21,0.05,0.11,0.16,0.05,0.16,Matches,2023,brasileirao,24,2023 São Paulo
Lucas Beraldo,br BRA,DF,19.0,24,24,2160.0,24.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,1.0,1.0,0.5,1.5,17.0,128.0,3.0,0.04,0.0,0.04,0.04,0.04,0.04,0.02,0.06,0.04,0.06,Matches,2023,brasileirao,24,2023 São Paulo
Luciano,br BRA,"MF,FW",29.0,34,24,2112.0,23.5,9.0,2.0,11.0,7.0,2.0,3.0,5.0,0.0,8.4,5.9,3.2,9.1,31.0,103.0,139.0,0.38,0.09,0.47,0.3,0.38,0.36,0.14,0.5,0.25,0.39,Matches,2023,brasileirao,24,2023 São Paulo
Caio Paulista,br BRA,DF,24.0,28,23,2078.0,23.1,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,2.0,2.0,1.9,3.9,114.0,121.0,165.0,0.04,0.09,0.13,0.04,0.13,0.09,0.08,0.17,0.09,0.17,Matches,2023,brasileirao,24,2023 São Paulo
Rafinha,br BRA,DF,37.0,25,23,2027.0,22.5,0.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,0.1,0.1,1.4,1.5,41.0,186.0,46.0,0.0,0.04,0.04,0.0,0.04,0.0,0.06,0.07,0.0,0.07,Matches,2023,brasileirao,24,2023 São Paulo
Wellington Rato,br BRA,"FW,MF",30.0,32,21,1763.0,19.6,0.0,4.0,4.0,0.0,0.0,1.0,6.0,0.0,3.1,2.3,3.9,6.2,46.0,68.0,185.0,0.0,0.2,0.2,0.0,0.2,0.16,0.2,0.36,0.12,0.32,Matches,2023,brasileirao,24,2023 São Paulo
Diego,br BRA,DF,23.0,23,20,1744.0,19.4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.6,0.6,0.1,0.6,2.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,2023,brasileirao,24,2023 São Paulo
Michel Araujo,uy URU,"FW,MF",26.0,32,19,1768.0,19.6,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,4.8,4.8,2.4,7.2,73.0,91.0,157.0,0.1,0.05,0.15,0.1,0.15,0.24,0.12,0.37,0.24,0.37,Matches,2023,brasileirao,24,2023 São Paulo
Robert Arboleda,ec ECU,DF,31.0,20,19,1721.0,19.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9,0.9,0.3,1.2,2.0,42.0,5.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,Matches,2023,brasileirao,24,2023 São Paulo
Rodrigo Nestor,br BRA,"MF,FW",22.0,25,17,1451.0,16.1,1.0,2.0,3.0,1.0,0.0,0.0,5.0,1.0,3.2,3.2,4.6,7.8,43.0,64.0,100.0,0.06,0.12,0.19,0.06,0.19,0.2,0.28,0.49,0.2,0.49,Matches,2023,brasileirao,24,2023 São Paulo
Jonathan Calleri,ar ARG,FW,29.0,19,15,1350.0,15.0,9.0,2.0,11.0,7.0,2.0,2.0,6.0,0.0,8.5,6.9,0.7,7.6,15.0,22.0,101.0,0.6,0.13,0.73,0.47,0.6,0.56,0.04,0.61,0.46,0.5,Matches,2023,brasileirao,24,2023 São Paulo
Juan Santos,br BRA,FW,20.0,27,13,1279.0,14.2,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.9,2.9,2.0,4.9,32.0,24.0,124.0,0.07,0.07,0.14,0.07,0.14,0.2,0.14,0.34,0.2,0.34,Matches,2023,brasileirao,24,2023 São Paulo
Gabriel Neves,uy URU,MF,25.0,20,13,967.0,10.7,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.1,0.1,0.2,0.3,11.0,85.0,24.0,0.09,0.0,0.09,0.09,0.09,0.01,0.02,0.03,0.01,0.03,Matches,2023,brasileirao,24,2023 São Paulo
Alan Franco,ar ARG,DF,26.0,13,12,1129.0,12.5,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.9,0.9,0.1,1.0,7.0,48.0,1.0,0.08,0.08,0.16,0.08,0.16,0.07,0.01,0.08,0.07,0.08,Matches,2023,brasileirao,24,2023 São Paulo
Nathan Mendes,br BRA,DF,20.0,21,11,1176.0,13.1,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.5,0.5,0.4,0.9,29.0,50.0,48.0,0.08,0.0,0.08,0.08,0.08,0.03,0.03,0.07,0.03,0.07,Matches,2023,brasileirao,24,2023 São Paulo
Welington,br BRA,DF,21.0,16,11,936.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,1.5,1.8,36.0,44.0,57.0,0.0,0.0,0.0,0.0,0.0,0.03,0.14,0.17,0.03,0.17,Matches,2023,brasileirao,24,2023 São Paulo
Lucas Moura,br BRA,"FW,MF",30.0,14,10,867.0,9.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1.5,29.0,46.0,62.0,0.1,0.0,0.1,0.1,0.1,0.11,0.05,0.16,0.11,0.16,Matches,2023,brasileirao,24,2023 São Paulo
James Rodríguez,co COL,"MF,FW",31.0,12,9,635.0,7.1,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,0.6,1.3,1.9,12.0,65.0,44.0,0.14,0.28,0.43,0.14,0.43,0.28,0.18,0.46,0.09,0.27,Matches,2023,brasileirao,24,2023 São Paulo
Luan Silva,br BRA,MF,23.0,11,8,608.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.2,5.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,2023,brasileirao,24,2023 São Paulo
David,br BRA,"FW,MF",27.0,22,6,733.0,8.1,2.0,2.0,4.0,2.0,0.0,0.0,5.0,0.0,3.0,3.0,1.2,4.2,25.0,24.0,78.0,0.25,0.25,0.49,0.25,0.49,0.37,0.15,0.52,0.37,0.52,Matches,2023,brasileirao,24,2023 São Paulo
Marcos Paulo,br BRA,"FW,MF",21.0,15,6,528.0,5.9,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.8,0.8,1.5,2.3,13.0,25.0,58.0,0.34,0.17,0.51,0.34,0.51,0.13,0.26,0.39,0.13,0.39,Matches,2023,brasileirao,24,2023 São Paulo
