player,nation,pos,age,mp,starts,min,90s,gls,ast,g+a,g-pk,pk,pkatt,crdy,crdr,xg,npxg,xag,npxg+xag,prgc,prgp,prgr,gls.1,ast.1,g+a_90,g-pk_90,g+a-pk_90,xg_90,xag_90,xg+xag_90,npxg_90,npxg+xag_90,matches_90,team_name,season,team_id
Joseph Whitworth,eng ENG,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,crystal_palace,2023-2024,Doc2STVjccry
Pascal Groß,de GER,"MF,DF",32.0,36,34,3114.0,34.6,4.0,10.0,14.0,3.0,1.0,1.0,6.0,0.0,6.5,5.7,8.1,13.8,83.0,302.0,180.0,0.12,0.29,0.4,0.09,0.38,0.19,0.24,0.42,0.16,0.4,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Lewis Dunk,eng ENG,DF,31.0,33,33,2869.0,31.9,3.0,1.0,4.0,3.0,0.0,0.0,7.0,1.0,3.1,3.1,0.9,4.0,33.0,152.0,13.0,0.09,0.03,0.13,0.09,0.13,0.1,0.03,0.12,0.1,0.12,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Jan Paul van Hecke,nl NED,DF,23.0,28,26,2369.0,26.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.2,1.2,0.9,2.1,25.0,147.0,7.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.08,0.05,0.08,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Simon Adingra,ci CIV,FW,21.0,31,25,2222.0,24.7,6.0,1.0,7.0,6.0,0.0,0.0,3.0,0.0,4.3,4.3,3.7,8.0,111.0,50.0,278.0,0.24,0.04,0.28,0.24,0.28,0.17,0.15,0.32,0.17,0.32,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Billy Gilmour,sct SCO,MF,22.0,30,24,2120.0,23.6,0.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,2.0,3.0,39.0,193.0,33.0,0.0,0.04,0.04,0.0,0.04,0.04,0.09,0.13,0.04,0.13,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Bart Verbruggen,nl NED,GK,20.0,21,21,1890.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Danny Welbeck,eng ENG,"FW,MF",32.0,29,21,1693.0,18.8,5.0,1.0,6.0,5.0,0.0,0.0,4.0,0.0,5.3,5.3,1.7,7.0,32.0,44.0,100.0,0.27,0.05,0.32,0.27,0.32,0.28,0.09,0.37,0.28,0.37,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
João Pedro,br BRA,"FW,MF",21.0,31,19,2045.0,22.7,9.0,3.0,12.0,5.0,4.0,5.0,2.0,0.0,11.9,7.9,3.8,11.7,83.0,92.0,205.0,0.4,0.13,0.53,0.22,0.35,0.53,0.17,0.69,0.35,0.51,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Igor,br BRA,DF,25.0,24,17,1637.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.7,1.0,30.0,107.0,12.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.05,0.02,0.05,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Joël Veltman,nl NED,DF,31.0,27,17,1588.0,17.6,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.4,0.4,0.5,0.9,24.0,85.0,54.0,0.06,0.06,0.11,0.06,0.11,0.02,0.03,0.05,0.02,0.05,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Jason Steele,eng ENG,GK,32.0,17,17,1530.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Facundo Buonanotte,ar ARG,"FW,MF",18.0,27,17,1364.0,15.2,3.0,1.0,4.0,3.0,0.0,0.0,7.0,0.0,2.4,2.4,1.8,4.2,23.0,42.0,69.0,0.2,0.07,0.26,0.2,0.26,0.16,0.12,0.28,0.16,0.28,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Kaoru Mitoma,jp JPN,FW,26.0,19,15,1486.0,16.5,3.0,4.0,7.0,3.0,0.0,0.0,4.0,0.0,3.5,3.5,2.7,6.2,121.0,64.0,239.0,0.18,0.24,0.42,0.18,0.42,0.21,0.16,0.37,0.21,0.37,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Evan Ferguson,ie IRL,FW,18.0,27,15,1367.0,15.2,6.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,4.6,4.6,0.5,5.1,13.0,15.0,62.0,0.4,0.0,0.4,0.4,0.4,0.3,0.04,0.34,0.3,0.34,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Carlos Baleba,cm CMR,MF,19.0,27,15,1325.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.8,0.8,0.3,1.1,19.0,50.0,9.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Pervis Estupiñán,ec ECU,DF,25.0,19,15,1243.0,13.8,2.0,3.0,5.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0,3.5,4.4,47.0,83.0,88.0,0.14,0.22,0.36,0.14,0.36,0.07,0.25,0.32,0.07,0.32,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Adam Webster,eng ENG,DF,28.0,15,13,1144.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.1,0.6,16.0,80.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.05,0.03,0.05,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Adam Lallana,eng ENG,"MF,FW",35.0,25,13,850.0,9.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.8,0.8,1.7,2.5,9.0,39.0,55.0,0.0,0.11,0.11,0.0,0.11,0.09,0.18,0.27,0.09,0.27,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
James Milner,eng ENG,"DF,MF",37.0,15,11,773.0,8.6,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,1.8,2.0,11.0,69.0,73.0,0.0,0.23,0.23,0.0,0.23,0.03,0.21,0.24,0.03,0.24,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Tariq Lamptey,gh GHA,"DF,FW",22.0,19,10,914.0,10.2,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,1.2,1.7,39.0,17.0,64.0,0.0,0.3,0.3,0.0,0.3,0.04,0.12,0.16,0.04,0.16,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Jack Hinshelwood,eng ENG,DF,18.0,12,8,869.0,9.7,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.9,1.9,0.7,2.5,16.0,19.0,38.0,0.31,0.0,0.31,0.31,0.31,0.19,0.07,0.26,0.19,0.26,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Solly March,eng ENG,"FW,DF",29.0,7,7,554.0,6.2,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.9,14.0,24.0,44.0,0.49,0.16,0.65,0.49,0.65,0.32,0.16,0.47,0.32,0.47,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Jakub Moder,pl POL,"MF,DF",24.0,17,6,618.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.8,1.3,10.0,23.0,26.0,0.0,0.0,0.0,0.0,0.0,0.08,0.11,0.2,0.08,0.2,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Mahmoud Dahoud,de GER,MF,27.0,9,6,452.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2,0.2,0.9,1.1,4.0,11.0,6.0,0.0,0.2,0.2,0.0,0.2,0.04,0.18,0.22,0.04,0.22,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Julio Enciso,py PAR,"MF,FW",19.0,12,5,475.0,5.3,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.4,1.4,1.7,3.2,28.0,21.0,29.0,0.0,0.38,0.38,0.0,0.38,0.27,0.32,0.59,0.27,0.59,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Ansu Fati,es ESP,"MF,FW",20.0,19,3,521.0,5.8,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,3.4,3.4,0.8,4.2,16.0,28.0,50.0,0.35,0.0,0.35,0.35,0.35,0.59,0.14,0.73,0.59,0.73,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Valentín Barco,ar ARG,"DF,FW",19.0,6,3,307.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.4,8.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.05,0.07,0.13,0.05,0.13,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Odeluga Offiah,eng ENG,DF,20.0,4,1,128.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Mark O'Mahony,ie IRL,FW,18.0,3,1,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Benicio Boaitey,eng ENG,"FW,DF",19.0,5,0,40.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.05,0.13,0.19,0.05,0.19,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Steven Alzate,co COL,MF,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Bigo Atom,de GER,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Luca Barrington,eng ENG,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Samy Chouchane,tn TUN,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Josh Duffus,eng ENG,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Ben Jackson,eng ENG,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Leigh Kavanagh,ie IRL,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Cameron Peupion,au AUS,MF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Imari Samuels,eng ENG,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,brighton_and_hove_albion,2023-2024,tbt4jm9U2bri
Illia Zabarnyi,ua UKR,DF,20.0,37,37,3330.0,37.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.1,1.1,0.4,1.5,24.0,109.0,1.0,0.03,0.0,0.03,0.03,0.03,0.03,0.01,0.04,0.03,0.04,Matches,bournemouth,2023-2024,yUBCn03LSbou
Dominic Solanke,eng ENG,FW,25.0,38,37,3325.0,36.9,19.0,3.0,22.0,17.0,2.0,3.0,3.0,0.0,19.6,17.2,3.0,20.3,52.0,60.0,184.0,0.51,0.08,0.6,0.46,0.54,0.53,0.08,0.61,0.47,0.55,Matches,bournemouth,2023-2024,yUBCn03LSbou
Ryan Christie,sct SCO,MF,28.0,37,35,2907.0,32.3,0.0,5.0,5.0,0.0,0.0,0.0,6.0,0.0,2.3,2.3,5.4,7.7,60.0,167.0,78.0,0.0,0.15,0.15,0.0,0.15,0.07,0.17,0.24,0.07,0.24,Matches,bournemouth,2023-2024,yUBCn03LSbou
Neto,br BRA,GK,34.0,32,32,2880.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,bournemouth,2023-2024,yUBCn03LSbou
Lewis Cook,eng ENG,MF,26.0,33,32,2786.0,31.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,1.0,0.4,0.4,4.3,4.6,22.0,142.0,15.0,0.0,0.1,0.1,0.0,0.1,0.01,0.14,0.15,0.01,0.15,Matches,bournemouth,2023-2024,yUBCn03LSbou
Marcos Senesi,ar ARG,DF,26.0,31,26,2242.0,24.9,4.0,5.0,9.0,4.0,0.0,0.0,13.0,0.0,2.0,2.0,1.7,3.7,31.0,127.0,4.0,0.16,0.2,0.36,0.16,0.36,0.08,0.07,0.15,0.08,0.15,Matches,bournemouth,2023-2024,yUBCn03LSbou
Justin Kluivert,nl NED,"MF,FW",24.0,32,26,1916.0,21.3,7.0,1.0,8.0,7.0,0.0,0.0,5.0,0.0,6.2,6.2,1.9,8.1,65.0,50.0,114.0,0.33,0.05,0.38,0.33,0.38,0.29,0.09,0.38,0.29,0.38,Matches,bournemouth,2023-2024,yUBCn03LSbou
Adam Smith,eng ENG,DF,32.0,28,25,2150.0,23.9,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.1,0.1,1.3,1.4,24.0,89.0,28.0,0.0,0.08,0.08,0.0,0.08,0.0,0.05,0.06,0.0,0.06,Matches,bournemouth,2023-2024,yUBCn03LSbou
Marcus Tavernier,eng ENG,FW,24.0,30,25,2118.0,23.5,3.0,4.0,7.0,3.0,0.0,0.0,3.0,0.0,3.9,3.9,5.2,9.1,79.0,84.0,171.0,0.13,0.17,0.3,0.13,0.3,0.17,0.22,0.39,0.17,0.39,Matches,bournemouth,2023-2024,yUBCn03LSbou
Antoine Semenyo,gh GHA,FW,23.0,33,25,2105.0,23.4,8.0,2.0,10.0,8.0,0.0,0.0,6.0,0.0,4.6,4.6,3.2,7.8,89.0,64.0,188.0,0.34,0.09,0.43,0.34,0.43,0.2,0.14,0.34,0.2,0.34,Matches,bournemouth,2023-2024,yUBCn03LSbou
Milos Kerkez,hu HUN,DF,19.0,28,22,1970.0,21.9,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.2,1.2,0.8,2.0,46.0,44.0,93.0,0.0,0.05,0.05,0.0,0.05,0.06,0.04,0.09,0.06,0.09,Matches,bournemouth,2023-2024,yUBCn03LSbou
Lloyd Kelly,eng ENG,DF,24.0,23,17,1559.0,17.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,1.2,1.6,15.0,56.0,28.0,0.0,0.06,0.06,0.0,0.06,0.02,0.07,0.09,0.02,0.09,Matches,bournemouth,2023-2024,yUBCn03LSbou
Philip Billing,dk DEN,MF,27.0,29,13,1398.0,15.5,2.0,2.0,4.0,2.0,0.0,0.0,3.0,1.0,2.5,2.5,3.2,5.7,22.0,53.0,63.0,0.13,0.13,0.26,0.13,0.26,0.16,0.21,0.36,0.16,0.36,Matches,bournemouth,2023-2024,yUBCn03LSbou
Max Aarons,eng ENG,DF,23.0,20,13,1237.0,13.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.9,22.0,43.0,26.0,0.0,0.07,0.07,0.0,0.07,0.0,0.06,0.06,0.0,0.06,Matches,bournemouth,2023-2024,yUBCn03LSbou
Dango Ouattara,bf BFA,"FW,DF",21.0,30,12,1229.0,13.7,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,2.6,2.6,1.5,4.1,47.0,35.0,90.0,0.07,0.15,0.22,0.07,0.22,0.19,0.11,0.3,0.19,0.3,Matches,bournemouth,2023-2024,yUBCn03LSbou
Alex Scott,eng ENG,MF,19.0,23,11,1014.0,11.3,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.7,0.7,1.7,2.4,24.0,50.0,35.0,0.09,0.09,0.18,0.09,0.18,0.06,0.15,0.22,0.06,0.22,Matches,bournemouth,2023-2024,yUBCn03LSbou
Luis Sinisterra,co COL,"FW,MF",24.0,20,7,699.0,7.8,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,2.5,2.5,2.4,5.0,51.0,38.0,85.0,0.26,0.26,0.52,0.26,0.52,0.33,0.31,0.64,0.33,0.64,Matches,bournemouth,2023-2024,yUBCn03LSbou
Chris Mepham,wls WAL,DF,25.0,10,6,617.0,6.9,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.4,0.5,4.0,25.0,1.0,0.0,0.15,0.15,0.0,0.15,0.01,0.06,0.07,0.01,0.07,Matches,bournemouth,2023-2024,yUBCn03LSbou
Mark Travers,ie IRL,GK,24.0,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,bournemouth,2023-2024,yUBCn03LSbou
Joe Rothwell,eng ENG,MF,28.0,11,3,386.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,6.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08,Matches,bournemouth,2023-2024,yUBCn03LSbou
Enes Ünal,tr TUR,"FW,MF",26.0,16,2,328.0,3.6,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,2.9,2.9,1.0,3.9,4.0,7.0,28.0,0.55,0.55,1.1,0.55,1.1,0.8,0.28,1.07,0.8,1.07,Matches,bournemouth,2023-2024,yUBCn03LSbou
David Brooks,wls WAL,"FW,MF",26.0,13,2,282.0,3.1,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.2,2.2,1.0,3.2,8.0,21.0,27.0,0.32,0.32,0.64,0.32,0.64,0.7,0.33,1.03,0.7,1.03,Matches,bournemouth,2023-2024,yUBCn03LSbou
Ionuț Radu,ro ROU,GK,26.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,bournemouth,2023-2024,yUBCn03LSbou
Jaidon Anthony,eng ENG,FW,23.0,3,2,152.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,2.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,bournemouth,2023-2024,yUBCn03LSbou
Tyler Adams,us USA,MF,24.0,3,1,121.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,bournemouth,2023-2024,yUBCn03LSbou
James Hill,eng ENG,DF,21.0,5,1,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,bournemouth,2023-2024,yUBCn03LSbou
Kieffer Moore,wls WAL,"FW,MF",30.0,8,0,108.0,1.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5,1.5,0.2,1.7,2.0,4.0,15.0,0.83,0.0,0.83,0.83,0.83,1.23,0.2,1.44,1.23,1.44,Matches,bournemouth,2023-2024,yUBCn03LSbou
Hamed Junior Traorè,ci CIV,MF,23.0,3,0,47.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.34,0.07,0.41,0.34,0.41,Matches,bournemouth,2023-2024,yUBCn03LSbou
Romain Faivre,fr FRA,"MF,FW",25.0,5,0,41.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.34,0.34,0.34,Matches,bournemouth,2023-2024,yUBCn03LSbou
Dominic Sadi,eng ENG,FW,19.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,bournemouth,2023-2024,yUBCn03LSbou
Michael DaCosta,es ESP,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bournemouth,2023-2024,yUBCn03LSbou
Ben Greenwood,ie IRL,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bournemouth,2023-2024,yUBCn03LSbou
Gavin Kilkenny,ie IRL,MF,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bournemouth,2023-2024,yUBCn03LSbou
Emiliano Marcondes,dk DEN,"FW,MF",28.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bournemouth,2023-2024,yUBCn03LSbou
Callan Mckenna,sct SCO,GK,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bournemouth,2023-2024,yUBCn03LSbou
Darren Randolph,ie IRL,GK,36.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bournemouth,2023-2024,yUBCn03LSbou
Maxwell Wellings,eng ENG,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,bournemouth,2023-2024,yUBCn03LSbou
Bernd Leno,de GER,GK,31.0,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,fulham,2023-2024,eZljc2I7Yful
Antonee Robinson,us USA,DF,25.0,37,37,3265.0,36.3,0.0,6.0,6.0,0.0,0.0,0.0,6.0,0.0,0.7,0.7,4.2,4.8,99.0,129.0,194.0,0.0,0.17,0.17,0.0,0.17,0.02,0.11,0.13,0.02,0.13,Matches,fulham,2023-2024,eZljc2I7Yful
Andreas Pereira,br BRA,MF,27.0,37,34,2613.0,29.0,3.0,7.0,10.0,3.0,0.0,0.0,6.0,0.0,4.6,4.6,7.1,11.7,56.0,138.0,125.0,0.1,0.24,0.34,0.1,0.34,0.16,0.24,0.4,0.16,0.4,Matches,fulham,2023-2024,eZljc2I7Yful
João Palhinha,pt POR,MF,28.0,33,31,2699.0,30.0,4.0,1.0,5.0,4.0,0.0,0.0,13.0,0.0,3.3,3.3,0.8,4.1,8.0,97.0,14.0,0.13,0.03,0.17,0.13,0.17,0.11,0.03,0.14,0.11,0.14,Matches,fulham,2023-2024,eZljc2I7Yful
Timothy Castagne,be BEL,DF,27.0,34,29,2634.0,29.3,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,1.6,1.6,1.9,3.5,48.0,77.0,113.0,0.03,0.1,0.14,0.03,0.14,0.06,0.07,0.12,0.06,0.12,Matches,fulham,2023-2024,eZljc2I7Yful
Calvin Bassey,ng NGA,DF,23.0,29,25,2303.0,25.6,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.3,0.3,0.0,0.4,15.0,62.0,4.0,0.04,0.0,0.04,0.04,0.04,0.01,0.0,0.01,0.01,0.01,Matches,fulham,2023-2024,eZljc2I7Yful
Alex Iwobi,ng NGA,"FW,MF",27.0,30,25,2192.0,24.4,5.0,2.0,7.0,5.0,0.0,0.0,2.0,0.0,5.3,5.3,4.7,10.0,109.0,147.0,175.0,0.21,0.08,0.29,0.21,0.29,0.22,0.19,0.41,0.22,0.41,Matches,fulham,2023-2024,eZljc2I7Yful
Willian,br BRA,FW,34.0,31,24,2053.0,22.8,4.0,2.0,6.0,2.0,2.0,2.0,1.0,0.0,5.1,3.6,3.9,7.5,92.0,153.0,181.0,0.18,0.09,0.26,0.09,0.18,0.22,0.17,0.4,0.16,0.33,Matches,fulham,2023-2024,eZljc2I7Yful
Tosin Adarabioyo,eng ENG,DF,25.0,20,18,1617.0,18.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.7,0.7,0.1,0.8,10.0,62.0,5.0,0.11,0.0,0.11,0.11,0.11,0.04,0.01,0.05,0.04,0.05,Matches,fulham,2023-2024,eZljc2I7Yful
Rodrigo Muniz,br BRA,FW,22.0,26,18,1593.0,17.7,9.0,1.0,10.0,9.0,0.0,0.0,1.0,0.0,8.7,8.7,2.0,10.7,8.0,19.0,76.0,0.51,0.06,0.56,0.51,0.56,0.49,0.12,0.61,0.49,0.61,Matches,fulham,2023-2024,eZljc2I7Yful
Raúl Jiménez,mx MEX,FW,32.0,24,18,1395.0,15.5,7.0,0.0,7.0,7.0,0.0,0.0,3.0,1.0,5.2,5.2,1.5,6.6,11.0,24.0,87.0,0.45,0.0,0.45,0.45,0.45,0.33,0.1,0.43,0.33,0.43,Matches,fulham,2023-2024,eZljc2I7Yful
Tim Ream,us USA,DF,35.0,18,17,1503.0,16.7,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,11.0,65.0,3.0,0.06,0.0,0.06,0.06,0.06,0.06,0.0,0.06,0.06,0.06,Matches,fulham,2023-2024,eZljc2I7Yful
Bobby Reid,jm JAM,FW,30.0,33,17,1423.0,15.8,6.0,2.0,8.0,6.0,0.0,0.0,4.0,0.0,4.6,4.6,1.8,6.4,35.0,47.0,95.0,0.38,0.13,0.51,0.38,0.51,0.28,0.11,0.4,0.28,0.4,Matches,fulham,2023-2024,eZljc2I7Yful
Harry Wilson,wls WAL,FW,26.0,35,16,1620.0,18.0,4.0,6.0,10.0,4.0,0.0,0.0,6.0,0.0,3.4,3.4,3.5,6.8,41.0,60.0,130.0,0.22,0.33,0.56,0.22,0.56,0.19,0.19,0.38,0.19,0.38,Matches,fulham,2023-2024,eZljc2I7Yful
Issa Diop,fr FRA,DF,26.0,18,16,1424.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.3,0.3,0.0,0.3,11.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,fulham,2023-2024,eZljc2I7Yful
