Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,team_name,season,Sh,SoT,Dist
2020-12-29,21:30,Série B,Matchweek 32,Tue,Home,D,0,0,Cuiabá,66,,Fábio,4-2-3-1,4-2-3-1,Thiago Luis Scarascati,Match Report,,cruzeiro,2020,16,6,
2021-01-08,21:30,Série B,Matchweek 33,Fri,Away,W,1,0,Sampaio Corrêa,30,,Fábio,4-2-3-1,4-2-3-1,Paulo Henrique de Melo Salmazio,Match Report,,cruzeiro,2020,9,2,
2021-01-13,21:30,Série B,Matchweek 34,Wed,Home,L,0,1,Oeste,69,,Fábio,4-2-3-1,4-2-3-1,Gilberto Rodrigues Castro Junior,Match Report,,cruzeiro,2020,17,6,
2021-01-16,19:00,Série B,Matchweek 35,Sat,Away,L,0,1,Juventude,64,,Fábio,4-2-3-1,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,,cruzeiro,2020,18,3,
2021-01-20,21:30,Série B,Matchweek 36,Wed,Home,W,2,1,Operário,45,,Fábio,4-2-3-1,4-4-2,Marcelo Aparecido Ribeiro De Souza,Match Report,,cruzeiro,2020,15,7,
2021-01-24,16:00,Série B,Matchweek 37,Sun,Home,D,0,0,Náutico,24,,Fábio,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,cruzeiro,2020,10,3,
2021-01-29,21:30,Série B,Matchweek 38,Fri,Away,D,0,0,Paraná,51,,Rafael Sóbis,4-2-3-1,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,cruzeiro,2020,12,2,
2020-08-07,18:15,Série B,Matchweek 1,Fri,Away,D,0,0,Cuiabá,32,,Leandro Leite,3-5-2,4-2-3-1,Jonathan Antero Silva,Match Report,,brasil_de_pelotas,2020,4,3,
2020-08-11,19:15,Série B,Matchweek 2,Tue,Home,D,1,1,Ponte Preta,42,,Leandro Camilo,5-3-2,4-2-3-1,Mayron Frederico dos Reis Novais,Match Report,,brasil_de_pelotas,2020,7,2,
2020-08-15,16:30,Série B,Matchweek 3,Sat,Home,D,1,1,Oeste,37,,Leandro Camilo,3-4-3,4-2-3-1,Lucas Paulo Torezin,Match Report,,brasil_de_pelotas,2020,10,4,
2020-08-18,21:30,Série B,Matchweek 4,Tue,Away,L,0,1,CRB,34,,Leandro Camilo,3-4-1-2,4-2-3-1,Diego Pombo Lopez,Match Report,,brasil_de_pelotas,2020,6,1,
2020-08-30,19:00,Série B,Matchweek 6,Sun,Away,L,1,2,Operário,50,,Leandro Camilo,4-2-3-1,4-4-2,Jefferson Ferreira de Moraes,Match Report,,brasil_de_pelotas,2020,10,3,
2020-09-02,21:30,Série B,Matchweek 7,Wed,Home,W,1,0,Cruzeiro,42,,Leandro Camilo,4-2-3-1,4-2-3-1,Rodrigo Batista Raposo,Match Report,,brasil_de_pelotas,2020,9,3,
2020-09-05,21:00,Série B,Matchweek 8,Sat,Home,W,2,1,Náutico,31,,Leandro Camilo,4-2-3-1,4-2-3-1,Pathrice Wallace Correa Maia,Match Report,,brasil_de_pelotas,2020,10,2,
2020-09-12,11:00,Série B,Matchweek 9,Sat,Away,D,0,0,Guarani,38,,Leandro Camilo,4-2-3-1,4-3-3,Fabio Augusto de Sá Junior,Match Report,,brasil_de_pelotas,2020,9,1,
2020-09-21,20:00,Série B,Matchweek 10,Mon,Away,W,1,0,Botafogo (SP),47,,Héverton,4-2-3-1,4-2-3-1,Leonardo Sígari Zanon,Match Report,,brasil_de_pelotas,2020,9,5,
2020-09-26,18:30,Série B,Matchweek 11,Sat,Home,D,1,1,Paraná,39,,Héverton,4-4-2,4-2-3-1,Ivan da Silva Guimarães Jr.,Match Report,,brasil_de_pelotas,2020,10,2,
2020-09-30,17:30,Série B,Matchweek 12,Wed,Away,D,1,1,Confiança,44,,Héverton,4-2-3-1,4-2-3-1,Pablo Ramón Goncalves Pinheiro,Match Report,,brasil_de_pelotas,2020,13,5,
2020-10-03,16:30,Série B,Matchweek 13,Sat,Home,L,0,1,Chapecoense,52,,Héverton,4-2-3-1,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,brasil_de_pelotas,2020,14,3,
2020-10-06,19:15,Série B,Matchweek 14,Tue,Away,L,1,2,Avaí,63,,Leandro Camilo,4-4-2,4-1-4-1,Antonio Dib Moraes de Sousa,Match Report,,brasil_de_pelotas,2020,13,5,
2020-10-10,11:00,Série B,Matchweek 15,Sat,Away,W,2,1,Juventude,25,,Leandro Camilo,4-2-3-1,4-2-3-1,Daniel Nobre Bins,Match Report,,brasil_de_pelotas,2020,7,5,
2020-10-17,18:30,Série B,Matchweek 16,Sat,Home,D,0,0,Figueirense,49,,Leandro Camilo,4-4-2,3-5-1-1,Adriano Barros Carneiro,Match Report,,brasil_de_pelotas,2020,16,2,
2020-10-20,16:30,Série B,Matchweek 17,Tue,Away,L,1,3,América (MG),36,,Leandro Camilo,4-2-3-1,4-1-4-1,Charly Wendy Straub Deretti,Match Report,,brasil_de_pelotas,2020,8,1,
2020-10-23,19:15,Série B,Matchweek 18,Fri,Home,D,1,1,CSA,38,,Héverton,4-2-3-1,4-2-3-1,Eduardo Tomaz De Aquino Valadão,Match Report,,brasil_de_pelotas,2020,9,1,
2020-10-30,19:15,Série B,Matchweek 19,Fri,Away,D,0,0,Vitória,35,,Alex Ruan,4-2-3-1,4-2-3-1,Grazianni Maciel Rocha,Match Report,,brasil_de_pelotas,2020,5,0,
2020-11-03,19:15,Série B,Matchweek 5,Tue,Home,D,0,0,Sampaio Corrêa,61,,Héverton,4-2-3-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,brasil_de_pelotas,2020,16,4,
2020-11-07,16:00,Série B,Matchweek 20,Sat,Home,W,3,0,Cuiabá,35,,Héverton,4-2-3-1,4-2-3-1,Douglas Marques das Flores,Match Report,,brasil_de_pelotas,2020,12,6,
2020-11-13,16:00,Série B,Matchweek 21,Fri,Away,D,1,1,Ponte Preta,32,,Héverton,4-2-3-1,4-1-4-1,Wagner Reway,Match Report,,brasil_de_pelotas,2020,8,3,
2020-11-21,16:30,Série B,Matchweek 22,Sat,Away,L,1,2,Oeste,68,,Héverton,4-2-3-1,4-3-3,Felipe da Silva Gonçalves,Match Report,,brasil_de_pelotas,2020,15,5,
2020-11-24,21:30,Série B,Matchweek 23,Tue,Home,W,2,1,CRB,40,,Leandro Camilo,4-2-3-1,4-2-3-1,Leo Simão Holanda,Match Report,,brasil_de_pelotas,2020,19,10,
2020-11-27,19:15,Série B,Matchweek 24,Fri,Away,W,1,0,Sampaio Corrêa,34,,Leandro Camilo,4-2-3-1,4-2-3-1,Ronei Candido Alves,Match Report,,brasil_de_pelotas,2020,7,3,
2020-11-30,17:00,Série B,Matchweek 25,Mon,Home,D,0,0,Operário,53,,Leandro Camilo,4-2-3-1,4-2-3-1,Emerson De Almeida Ferreira,Match Report,,brasil_de_pelotas,2020,10,6,
2020-12-05,21:00,Série B,Matchweek 26,Sat,Away,L,1,4,Cruzeiro,43,,Leandro Camilo,4-2-3-1,4-2-3-1,Jose Mendonca da Silva Junior,Match Report,,brasil_de_pelotas,2020,2,2,
2020-12-10,21:30,Série B,Matchweek 27,Thu,Away,L,0,1,Náutico,45,,Leandro Camilo,4-2-3-1,4-2-3-1,Leonardo Sígari Zanon,Match Report,,brasil_de_pelotas,2020,12,3,
2020-12-13,20:30,Série B,Matchweek 28,Sun,Home,W,3,1,Guarani,36,,Leandro Camilo,3-4-3,4-2-3-1,Igor Junior Benevenuto,Match Report,,brasil_de_pelotas,2020,13,4,
2020-12-16,16:30,Série B,Matchweek 29,Wed,Home,D,0,0,Botafogo (SP),63,,Leandro Camilo,3-4-3,4-2-3-1,Maguielson Lima Barbosa,Match Report,,brasil_de_pelotas,2020,16,3,
2020-12-21,17:30,Série B,Matchweek 30,Mon,Away,W,1,0,Paraná,40,,Héverton,4-2-3-1,4-1-4-1,Leandro Bizzio Marinho,Match Report,,brasil_de_pelotas,2020,5,1,
2020-12-28,17:00,Série B,Matchweek 31,Mon,Home,W,1,0,Confiança,44,,Héverton,4-2-3-1,4-2-3-1,Vinicius Furlan,Match Report,,brasil_de_pelotas,2020,14,5,
2021-01-03,16:00,Série B,Matchweek 32,Sun,Away,D,0,0,Chapecoense,38,,Héverton,4-2-3-1,4-2-3-1,Rodrigo Carvalhaes de Miranda,Match Report,,brasil_de_pelotas,2020,11,3,
2021-01-08,16:00,Série B,Matchweek 33,Fri,Home,L,0,1,Avaí,45,,Héverton,4-2-3-1,5-3-2,Rodrigo Batista Raposo,Match Report,,brasil_de_pelotas,2020,7,3,
2021-01-12,19:15,Série B,Matchweek 34,Tue,Home,W,2,1,Juventude,40,,Héverton,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,brasil_de_pelotas,2020,13,3,
2021-01-15,17:30,Série B,Matchweek 35,Fri,Away,L,0,3,Figueirense,50,,Leandro Camilo,4-2-3-1,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,,brasil_de_pelotas,2020,10,2,
2021-01-19,16:00,Série B,Matchweek 36,Tue,Home,D,0,0,América (MG),41,,Héverton,4-2-3-1,4-3-3,Salim Fende Chavez,Match Report,,brasil_de_pelotas,2020,8,1,
2021-01-22,19:15,Série B,Matchweek 37,Fri,Away,D,1,1,CSA,44,,Héverton,4-3-3,4-3-3,Rodolpho Toski Marques,Match Report,,brasil_de_pelotas,2020,13,2,
2021-01-29,21:30,Série B,Matchweek 38,Fri,Home,L,0,1,Vitória,51,,Héverton,4-2-3-1,4-4-2,Caio Max Augusto Vieira,Match Report,,brasil_de_pelotas,2020,11,1,
2020-08-08,21:00,Série B,Matchweek 1,Sat,Away,L,0,1,CSA,72,,Bruno Silva,4-2-3-1,4-2-3-1,Marco Aurelio Augusto Fazekas Ferreira,Match Report,,guarani,2020,19,4,
2020-08-11,20:30,Série B,Matchweek 2,Tue,Home,L,2,3,Cruzeiro,67,,Bruno Silva,4-3-3,4-5-1,Ivan da Silva Guimarães Jr.,Match Report,,guarani,2020,18,6,
2020-08-15,11:00,Série B,Matchweek 3,Sat,Away,W,1,0,Botafogo (SP),58,,Lucas Crispim,4-4-2◆,4-4-2,Lucas Canetto Bellote,Match Report,,guarani,2020,8,1,
2020-08-18,21:30,Série B,Matchweek 4,Tue,Home,L,1,2,Paraná,58,,Lucas Crispim,4-3-1-2,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,guarani,2020,16,3,
2020-08-24,20:00,Série B,Matchweek 5,Mon,Away,L,0,2,Chapecoense,46,,Deivid,4-3-3,4-2-3-1,Ronei Candido Alves,Match Report,,guarani,2020,15,6,
2020-08-28,21:30,Série B,Matchweek 6,Fri,Home,L,1,2,Náutico,49,,Cristovam da Silva,4-3-3,4-2-3-1,Ramon Abatti Abel,Match Report,,guarani,2020,16,3,
2020-08-31,20:00,Série B,Matchweek 7,Mon,Home,D,1,1,Oeste,52,,Cristovam da Silva,4-3-3,4-2-3-1,Salim Fende Chavez,Match Report,,guarani,2020,12,5,
2020-09-05,19:00,Série B,Matchweek 8,Sat,Away,W,2,1,Operário,46,,Cristovam da Silva,4-3-3,4-4-2,Rodrigo da Fonseca Silva,Match Report,,guarani,2020,16,3,
2020-09-12,11:00,Série B,Matchweek 9,Sat,Home,D,0,0,Brasil de Pelotas,62,,Cristovam da Silva,4-3-3,4-2-3-1,Fabio Augusto de Sá Junior,Match Report,,guarani,2020,12,4,
2020-09-18,20:15,Série B,Matchweek 10,Fri,Away,L,0,1,Confiança,63,,Cristovam da Silva,4-3-3,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,,guarani,2020,6,1,
2020-09-26,11:00,Série B,Matchweek 11,Sat,Away,D,2,2,Figueirense,47,,Cristovam da Silva,4-2-3-1,4-1-4-1,Lucas Paulo Torezin,Match Report,,guarani,2020,11,4,
2020-09-29,21:30,Série B,Matchweek 12,Tue,Home,D,1,1,Sampaio Corrêa,49,,Vinicius José Ignácio,4-2-3-1,4-3-3,Rodrigo Batista Raposo,Match Report,,guarani,2020,6,4,
2020-10-03,11:00,Série B,Matchweek 13,Sat,Away,D,0,0,América (MG),54,,Vinicius José Ignácio,4-2-3-1,4-2-3-1,Adriano Barros Carneiro,Match Report,,guarani,2020,14,2,
2020-10-06,21:30,Série B,Matchweek 14,Tue,Away,L,0,2,Ponte Preta,64,,Vinicius José Ignácio,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,,guarani,2020,10,1,
2020-10-10,16:30,Série B,Matchweek 15,Sat,Home,W,3,1,CRB,45,,Vinicius José Ignácio,4-2-3-1,4-2-3-1,Charly Wendy Straub Deretti,Match Report,,guarani,2020,10,4,
2020-10-13,21:30,Série B,Matchweek 16,Tue,Home,W,1,0,Cuiabá,54,,Vinicius José Ignácio,4-2-3-1,4-2-3-1,Denis Ribeiro Serafim,Match Report,,guarani,2020,12,4,
2020-10-22,21:30,Série B,Matchweek 17,Thu,Away,D,1,1,Vitória,60,,Vinicius José Ignácio,4-3-3,4-2-3-1,Wagner Reway,Match Report,,guarani,2020,10,4,
2020-10-25,18:15,Série B,Matchweek 18,Sun,Home,W,2,1,Avaí,52,,Lucas Crispim,4-2-3-1,4-2-3-1,Marielson Alves Silva,Match Report,,guarani,2020,17,7,
2020-11-01,18:15,Série B,Matchweek 19,Sun,Away,L,0,1,Juventude,60,,Lucas Crispim,4-2-3-1,4-2-3-1,Alisson Sidnei Furtado,Match Report,,guarani,2020,19,3,
2020-11-06,19:15,Série B,Matchweek 20,Fri,Home,W,2,1,CSA,45,,Lucas Crispim,4-1-4-1,4-2-3-1,André Rodrigo Rocha,Match Report,,guarani,2020,14,5,
2020-11-09,20:00,Série B,Matchweek 21,Mon,Away,D,3,3,Cruzeiro,56,,Lucas Crispim,4-1-4-1,4-2-3-1,Rodrigo Carvalhaes de Miranda,Match Report,,guarani,2020,15,5,
2020-11-20,19:15,Série B,Matchweek 22,Fri,Home,W,2,1,Botafogo (SP),56,,Lucas Crispim,4-1-4-1,4-2-3-1,Vinicius Gomes do Amaral,Match Report,,guarani,2020,11,5,
2020-11-24,16:30,Série B,Matchweek 23,Tue,Away,W,2,1,Paraná,52,,Lucas Crispim,4-1-4-1,4-2-3-1,Alexandre Vargas Tavares de Jesus,Match Report,,guarani,2020,10,4,
2020-11-28,21:00,Série B,Matchweek 24,Sat,Home,W,2,0,Chapecoense,42,,Bruno Silva,4-1-4-1,4-2-2-2,Pablo Ramón Goncalves Pinheiro,Match Report,,guarani,2020,11,5,
2020-12-01,19:15,Série B,Matchweek 25,Tue,Away,L,0,2,Náutico,56,,Lucas Crispim,4-1-4-1,4-2-3-1,Francisco Carlos do Nascimento,Match Report,,guarani,2020,13,2,
2020-12-04,16:00,Série B,Matchweek 26,Fri,Away,W,1,0,Oeste,60,,Lucas Crispim,4-1-4-1,4-2-3-1,Diego Pombo Lopez,Match Report,,guarani,2020,19,7,
2020-12-08,16:30,Série B,Matchweek 27,Tue,Home,W,3,0,Operário,48,,Lucas Crispim,4-1-4-1,4-1-4-1,Diego da Silva Castro,Match Report,,guarani,2020,14,8,
2020-12-13,20:30,Série B,Matchweek 28,Sun,Away,L,1,3,Brasil de Pelotas,65,,Lucas Crispim,4-2-3-1,3-4-3,Igor Junior Benevenuto,Match Report,,guarani,2020,12,2,
2020-12-16,19:15,Série B,Matchweek 29,Wed,Home,W,1,0,Confiança,44,,Lucas Crispim,4-1-4-1,5-4-1,Grazianni Maciel Rocha,Match Report,,guarani,2020,9,2,
2020-12-20,18:15,Série B,Matchweek 30,Sun,Home,D,2,2,Figueirense,56,,Lucas Crispim,4-1-4-1,4-2-3-1,Zandick Gondim Alves Junior,Match Report,,guarani,2020,22,10,
2020-12-23,19:00,Série B,Matchweek 31,Wed,Away,W,1,0,Sampaio Corrêa,45,,Lucas Crispim,4-1-4-1,4-2-3-1,Diego Pombo Lopez,Match Report,,guarani,2020,16,8,
2021-01-02,21:00,Série B,Matchweek 32,Sat,Home,L,0,1,América (MG),71,,Lucas Crispim,4-1-4-1,4-3-3,Marcelo de Lima Henrique,Match Report,,guarani,2020,14,3,
2021-01-05,19:15,Série B,Matchweek 33,Tue,Home,D,1,1,Ponte Preta,66,,Lucas Crispim,4-1-4-1,4-2-3-1,Heber Roberto Lopes,Match Report,,guarani,2020,32,7,
2021-01-11,20:00,Série B,Matchweek 34,Mon,Away,L,0,2,CRB,55,,Vinicius José Ignácio,4-1-4-1,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,,guarani,2020,17,6,
2021-01-14,20:30,Série B,Matchweek 35,Thu,Away,L,0,4,Cuiabá,46,,Vinicius José Ignácio,4-1-4-1,4-3-3,Jose Mendonca da Silva Junior,Match Report,,guarani,2020,8,3,
2021-01-20,16:00,Série B,Matchweek 36,Wed,Home,L,1,2,Vitória,54,,Murilo Rangel,4-1-4-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,guarani,2020,10,2,
2021-01-23,18:30,Série B,Matchweek 37,Sat,Away,L,1,2,Avaí,59,,Pablo Diogo,4-3-3,4-2-3-1,Diego Pombo Lopez,Match Report,,guarani,2020,22,4,
2021-01-29,21:30,Série B,Matchweek 38,Fri,Home,L,0,1,Juventude,64,,Pablo Diogo,4-3-3,4-2-3-1,Bruno Arleu de Araujo,Match Report,,guarani,2020,9,3,
2020-08-08,19:00,Série B,Matchweek 1,Sat,Home,W,1,0,Sampaio Corrêa,58,,Thiago Carleto,4-2-3-1,4-4-2,Antonio Dib Moraes de Sousa,Match Report,,vitoria,2020,7,5,
2020-08-11,21:30,Série B,Matchweek 2,Tue,Away,D,0,0,Figueirense,52,,Thiago Carleto,4-2-3-1,4-2-3-1,Leonardo Ferreira Lima,Match Report,,vitoria,2020,14,1,
2020-08-14,20:30,Série B,Matchweek 3,Fri,Away,D,3,3,Ponte Preta,47,,Thiago Carleto,4-3-3,4-3-3,Daniel Nobre Bins,Match Report,,vitoria,2020,14,5,
2020-08-19,21:30,Série B,Matchweek 4,Wed,Home,D,0,0,Náutico,57,,Maurício Ramos,4-3-3,4-2-3-1,Heber Roberto Lopes,Match Report,,vitoria,2020,15,2,
2020-08-22,19:00,Série B,Matchweek 5,Sat,Away,D,2,2,CRB,54,,Maurício Ramos,4-2-3-1,4-2-3-1,Adriano Barros Carneiro,Match Report,,vitoria,2020,13,4,
2020-08-29,16:30,Série B,Matchweek 6,Sat,Home,W,1,0,Paraná,47,,Maurício Ramos,4-2-3-1,4-2-3-1,Pablo Ramón Goncalves Pinheiro,Match Report,,vitoria,2020,17,5,
2020-09-01,22:30,Série B,Matchweek 7,Tue,Away,L,0,1,Confiança,61,,Thiago Carleto,4-2-3-1,4-2-3-1,Douglas Marques das Flores,Match Report,,vitoria,2020,15,3,
2020-09-05,16:30,Série B,Matchweek 8,Sat,Home,W,4,2,Cuiabá,58,,Thiago Carleto,4-1-4-1,4-2-3-1,Ronei Candido Alves,Match Report,,vitoria,2020,16,8,
2020-09-11,21:30,Série B,Matchweek 9,Fri,Away,L,0,1,Cruzeiro,47,,Thiago Carleto,4-2-3-1,4-2-3-1,Edina Alves Batista,Match Report,,vitoria,2020,15,3,
2020-09-14,20:00,Série B,Matchweek 10,Mon,Away,D,1,1,Juventude,54,,Wallace Reis,4-2-3-1,4-2-3-1,Alexandre Vargas Tavares de Jesus,Match Report,,vitoria,2020,13,3,
2020-09-26,16:30,Série B,Matchweek 11,Sat,Home,W,3,1,Oeste,77,,Wallace Reis,4-2-3-1,4-2-3-1,Fabio Augusto de Sá Junior,Match Report,,vitoria,2020,23,9,
2020-09-29,19:15,Série B,Matchweek 12,Tue,Home,L,0,1,CSA,71,,Wallace Reis,4-2-3-1,4-2-3-1,Leo Simão Holanda,Match Report,,vitoria,2020,19,4,
2020-10-02,19:15,Série B,Matchweek 13,Fri,Away,D,1,1,Operário,48,,Wallace Reis,4-2-3-1,4-2-3-1,Thiago Luis Scarascati,Match Report,,vitoria,2020,16,2,
2020-10-06,19:15,Série B,Matchweek 14,Tue,Home,L,1,2,América (MG),61,,Wallace Reis,4-2-3-1,4-2-3-1,Andrey Da Silva e Silva,Match Report,,vitoria,2020,25,9,
2020-10-10,16:00,Série B,Matchweek 15,Sat,Home,L,1,2,Avaí,70,,Wallace Reis,4-2-3-1,4-2-3-1,Marcos Mateus Pereira,Match Report,,vitoria,2020,22,8,
2020-10-17,16:00,Série B,Matchweek 16,Sat,Away,D,1,1,Chapecoense,62,,Maurício Ramos,4-2-3-1,4-2-3-1,Alexandre Vargas Tavares de Jesus,Match Report,,vitoria,2020,17,7,
2020-10-22,21:30,Série B,Matchweek 17,Thu,Home,D,1,1,Guarani,40,,Maurício Ramos,4-2-3-1,4-3-3,Wagner Reway,Match Report,,vitoria,2020,13,6,
2020-10-25,20:30,Série B,Matchweek 18,Sun,Away,L,1,2,Botafogo (SP),70,,Maurício Ramos,4-3-1-2,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,vitoria,2020,14,4,
2020-10-30,19:15,Série B,Matchweek 19,Fri,Home,D,0,0,Brasil de Pelotas,65,,Wallace Reis,4-2-3-1,4-2-3-1,Grazianni Maciel Rocha,Match Report,,vitoria,2020,33,8,
2020-11-08,16:00,Série B,Matchweek 20,Sun,Away,L,1,2,Sampaio Corrêa,37,,Wallace Reis,4-2-3-1,4-2-3-1,Leandro Bizzio Marinho,Match Report,,vitoria,2020,11,6,
2020-11-12,21:30,Série B,Matchweek 21,Thu,Home,W,3,0,Figueirense,56,,Wallace Reis,4-1-4-1,4-4-2,Thiago Duarte Peixoto,Match Report,,vitoria,2020,20,5,
2020-11-20,16:30,Série B,Matchweek 22,Fri,Home,D,0,0,Ponte Preta,53,,Wallace Reis,4-4-2◆,4-2-3-1,Rodrigo Batista Raposo,Match Report,,vitoria,2020,10,2,
2020-11-25,19:00,Série B,Matchweek 23,Wed,Away,D,0,0,Náutico,47,,Wallace Reis,4-3-3,4-2-3-1,Emerson De Almeida Ferreira,Match Report,,vitoria,2020,14,3,
2020-11-28,18:30,Série B,Matchweek 24,Sat,Home,W,2,1,CRB,50,,Wallace Reis,4-4-2◆,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,,vitoria,2020,13,7,
2020-12-01,21:30,Série B,Matchweek 25,Tue,Away,W,4,1,Paraná,45,,Wallace Reis,4-4-2◆,4-2-3-1,Tiago Nascimento dos Santos,Match Report,,vitoria,2020,11,5,
2020-12-04,19:15,Série B,Matchweek 26,Fri,Home,L,2,3,Confiança,54,,Wallace Reis,4-4-2◆,4-2-3-1,Wanderson Alves de Souza,Match Report,,vitoria,2020,11,5,
2020-12-08,20:30,Série B,Matchweek 27,Tue,Away,D,3,3,Cuiabá,49,,Maurício Ramos,4-4-2◆,4-2-3-1,Zandick Gondim Alves Junior,Match Report,,vitoria,2020,16,9,
2020-12-11,21:30,Série B,Matchweek 28,Fri,Home,L,0,1,Cruzeiro,54,,Wallace Reis,4-4-2◆,4-2-3-1,Douglas Schwengber da Silva,Match Report,,vitoria,2020,9,3,
2020-12-15,21:30,Série B,Matchweek 29,Tue,Home,W,1,0,Juventude,38,,Wallace Reis,4-1-4-1,4-2-3-1,Alisson Sidnei Furtado,Match Report,,vitoria,2020,10,5,
2020-12-18,16:00,Série B,Matchweek 30,Fri,Away,L,1,2,Oeste,61,,João Victor,4-1-4-1,4-2-3-1,Adriano Barros Carneiro,Match Report,,vitoria,2020,17,4,
2020-12-22,19:15,Série B,Matchweek 31,Tue,Away,L,0,3,CSA,52,,Wallace Reis,4-1-4-1,4-2-3-1,Vinicius Gomes do Amaral,Match Report,,vitoria,2020,14,2,
2021-01-03,18:15,Série B,Matchweek 32,Sun,Home,D,1,1,Operário,64,,Wallace Reis,4-2-3-1,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,,vitoria,2020,16,6,
2021-01-09,19:00,Série B,Matchweek 33,Sat,Away,L,0,4,América (MG),47,,Wallace Reis,4-2-3-1,4-3-3,Alexandre Vargas Tavares de Jesus,Match Report,,vitoria,2020,12,5,
2021-01-13,19:00,Série B,Matchweek 34,Wed,Away,D,2,2,Avaí,53,,Wallace Reis,4-2-3-1,3-5-2,Rodrigo Carvalhaes de Miranda,Match Report,,vitoria,2020,8,2,
2021-01-17,16:00,Série B,Matchweek 35,Sun,Home,D,0,0,Chapecoense,51,,Wallace Reis,4-2-3-1,4-2-3-1,Vinicius Furlan,Match Report,,vitoria,2020,21,5,
2021-01-20,16:00,Série B,Matchweek 36,Wed,Away,W,2,1,Guarani,46,,Wallace Reis,4-2-3-1,4-1-4-1,Wagner do Nascimento Magalhaes,Match Report,,vitoria,2020,11,5,
2021-01-26,21:30,Série B,Matchweek 37,Tue,Home,W,1,0,Botafogo (SP),55,,Wallace Reis,4-2-3-1,4-2-3-1,Emerson De Almeida Ferreira,Match Report,,vitoria,2020,22,5,
2021-01-29,21:30,Série B,Matchweek 38,Fri,Away,W,1,0,Brasil de Pelotas,49,,Maurício Ramos,4-4-2◆,4-2-3-1,Caio Max Augusto Vieira,Match Report,,vitoria,2020,22,8,
2020-08-07,22:30,Série B,Matchweek 1,Fri,Home,D,2,2,Paraná,66,,Amaral,4-1-4-1,4-2-3-1,Luiz Paulo de Moura Pinheiro,Match Report,,confianca,2020,24,10,
2020-08-11,19:15,Série B,Matchweek 2,Tue,Away,L,0,2,Botafogo (SP),63,,Amaral,4-2-3-1,4-4-1-1,Charly Wendy Straub Deretti,Match Report,,confianca,2020,8,0,
2020-08-18,20:30,Série B,Matchweek 4,Tue,Away,L,0,1,Cuiabá,48,,Amaral,4-2-3-1,4-2-3-1,Thiago Luis Scarascati,Match Report,,confianca,2020,14,3,
2020-08-23,19:00,Série B,Matchweek 5,Sun,Home,D,1,1,Cruzeiro,39,,Rafael Santos,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,,confianca,2020,10,4,
2020-08-29,19:00,Série B,Matchweek 6,Sat,Away,D,0,0,Figueirense,37,,Rafael Santos,4-2-3-1,4-2-3-1,Leo Simão Holanda,Match Report,,confianca,2020,10,4,
2020-09-01,22:30,Série B,Matchweek 7,Tue,Home,W,1,0,Vitória,39,,Nirley,4-2-3-1,4-2-3-1,Douglas Marques das Flores,Match Report,,confianca,2020,17,3,
2020-09-05,16:30,Série B,Matchweek 8,Sat,Away,D,1,1,CSA,60,,Amaral,4-2-3-1,4-1-4-1,Ricarle Gonçalves Batista,Match Report,,confianca,2020,18,8,
2020-09-08,19:15,Série B,Matchweek 9,Tue,Away,L,1,3,Juventude,38,,Amaral,4-2-3-1,4-4-2,Leonardo Ferreira Lima,Match Report,,confianca,2020,12,4,
2020-09-15,20:15,Série B,Matchweek 3,Tue,Home,D,2,2,Avaí,54,,Amaral,4-2-3-1,4-1-4-1,Lucas Canetto Bellote,Match Report,,confianca,2020,15,6,
2020-09-18,20:15,Série B,Matchweek 10,Fri,Home,W,1,0,Guarani,37,,Amaral,4-2-3-1,4-3-3,Antonio Dib Moraes de Sousa,Match Report,,confianca,2020,11,1,
2020-09-27,20:30,Série B,Matchweek 11,Sun,Away,L,1,2,Ponte Preta,38,,Rafael Santos,4-2-3-1,4-4-2,Gilberto Rodrigues Castro Junior,Match Report,,confianca,2020,12,1,
2020-09-30,17:30,Série B,Matchweek 12,Wed,Home,D,1,1,Brasil de Pelotas,56,,Rafael Santos,4-2-3-1,4-2-3-1,Pablo Ramón Goncalves Pinheiro,Match Report,,confianca,2020,20,10,
2020-10-03,16:00,Série B,Matchweek 13,Sat,Away,W,1,0,Náutico,33,,Rafael Santos,4-2-3-1,4-2-3-1,Paulo Henrique de Melo Salmazio,Match Report,,confianca,2020,16,6,
