Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,team_name,season,Sh,SoT,Dist
2019-10-19,19:00,Série B,Matchweek 30,Sat,Home,W,2,1,São Bento,52.0,3918.0,Marcelo,4-2-3-1,4-2-3-1,Alisson Sidnei Furtado,Match Report,,operario,2019,17.0,7.0,
2019-10-24,21:30,Série B,Matchweek 31,Thu,Away,D,0,0,Coritiba,44.0,20758.0,Jardel,4-2-3-1,4-4-2,Leonardo Ferreira Lima,Match Report,,operario,2019,14.0,2.0,
2019-11-01,20:30,Série B,Matchweek 32,Fri,Home,D,1,1,Atl Goianiense,57.0,5238.0,Marcelo,4-2-3-1,4-2-3-1,Marielson Alves Silva,Match Report,,operario,2019,11.0,2.0,
2019-11-05,20:30,Série B,Matchweek 33,Tue,Home,W,1,0,Criciúma,60.0,3548.0,Jardel,4-2-3-1,4-4-2,Rodrigo Batista Raposo,Match Report,,operario,2019,14.0,3.0,
2019-11-08,20:30,Série B,Matchweek 34,Fri,Away,D,0,0,Vila Nova,62.0,2450.0,Jardel,4-2-3-1,4-2-3-1,Jonathan Antero Silva,Match Report,,operario,2019,15.0,3.0,
2019-11-12,21:30,Série B,Matchweek 35,Tue,Home,L,0,2,Bragantino,51.0,4318.0,Jardel,4-2-3-1,4-2-3-1,Ramon Abatti Abel,Match Report,,operario,2019,19.0,8.0,
2019-11-16,16:30,Série B,Matchweek 36,Sat,Away,L,0,1,Guarani,57.0,2961.0,Jardel,4-2-3-1,4-3-3,Pathrice Wallace Correa Maia,Match Report,,operario,2019,15.0,5.0,
2019-11-19,21:30,Série B,Matchweek 37,Tue,Home,L,1,2,Vitória,70.0,3526.0,Marcelo,4-2-3-1,4-1-4-1,Diego da Silva,Match Report,,operario,2019,8.0,4.0,
2019-11-30,16:30,Série B,Matchweek 38,Sat,Away,D,1,1,Figueirense,50.0,7825.0,Jardel,4-4-2,4-2-3-1,Deborah Cecilia Cruz Correia,Match Report,,operario,2019,7.0,1.0,
2019-04-29,20:00,Série B,Matchweek 1,Mon,Away,L,0,2,Coritiba,67.0,31167.0,Renan Fonseca,4-2-3-1,4-4-2,Ronei Candido Alves,Match Report,,ponte_preta,2019,14.0,2.0,
2019-05-02,21:00,Série B,Matchweek 2,Thu,Home,D,1,1,Criciúma,48.0,2225.0,Gérson Magrão,4-2-3-1,4-2-2-2,Marielson Alves Silva,Match Report,,ponte_preta,2019,9.0,0.0,
2019-05-10,21:30,Série B,Matchweek 3,Fri,Away,D,0,0,Vila Nova,49.0,1940.0,Renan Fonseca,3-1-4-2,4-2-3-1,Igor Junior Benevenuto,Match Report,,ponte_preta,2019,10.0,1.0,
2019-05-17,21:30,Série B,Matchweek 4,Fri,Home,W,1,0,Operário,56.0,1703.0,Renan Fonseca,3-1-4-2,4-2-3-1,Vinicius Gomes do Amaral,Match Report,,ponte_preta,2019,15.0,6.0,
2019-05-25,16:30,Série B,Matchweek 5,Sat,Home,W,4,2,Paraná,57.0,4633.0,Renan Fonseca,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,,ponte_preta,2019,21.0,12.0,
2019-06-01,18:00,Série B,Matchweek 6,Sat,Away,W,3,1,Cuiabá,60.0,6671.0,Renan Fonseca,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,,ponte_preta,2019,9.0,5.0,
2019-06-07,21:30,Série B,Matchweek 7,Fri,Home,D,0,0,Botafogo (SP),59.0,6298.0,Renan Fonseca,4-2-3-1,4-2-3-1,Felipe Fernandes de Lima,Match Report,,ponte_preta,2019,13.0,2.0,
2019-06-10,20:00,Série B,Matchweek 8,Mon,Away,W,3,1,Londrina,52.0,7883.0,Renan Fonseca,4-2-3-1,4-2-3-1,Diego Pombo Lopez,Match Report,,ponte_preta,2019,10.0,5.0,
2019-07-12,21:30,Série B,Matchweek 9,Fri,Home,W,3,2,Oeste,45.0,4679.0,Renan Fonseca,4-3-1-2,4-2-3-1,Rafael Traci,Match Report,,ponte_preta,2019,13.0,6.0,
2019-07-16,21:30,Série B,Matchweek 10,Tue,Home,D,0,0,Atl Goianiense,62.0,4621.0,Renan Fonseca,4-3-1-2,4-4-2,Luis César De Oliveira Magalhães,Match Report,,ponte_preta,2019,15.0,4.0,
2019-07-23,20:30,Série B,Matchweek 11,Tue,Away,L,1,2,Bragantino,49.0,9577.0,Renan Fonseca,4-2-3-1,4-2-3-1,Adriano Milczvski,Match Report,,ponte_preta,2019,15.0,5.0,
2019-07-27,16:30,Série B,Matchweek 12,Sat,Away,L,1,2,Vitória,62.0,4892.0,Renan Fonseca,4-4-2◆,4-3-3,Igor Junior Benevenuto,Match Report,,ponte_preta,2019,12.0,1.0,
2019-07-30,20:30,Série B,Matchweek 13,Tue,Home,L,0,1,América (MG),59.0,3331.0,Renan Fonseca,4-2-3-1,4-2-3-1,Daniel Nobre Bins,Match Report,,ponte_preta,2019,24.0,6.0,
2019-08-03,16:30,Série B,Matchweek 14,Sat,Away,D,0,0,São Bento,49.0,3156.0,Renan Fonseca,4-2-3-1,4-1-4-1,Emerson De Almeida Ferreira,Match Report,,ponte_preta,2019,10.0,3.0,
2019-08-11,11:00,Série B,Matchweek 15,Sun,Home,W,1,0,Guarani,49.0,16086.0,Renan Fonseca,4-2-3-1,4-3-3,Anderson Daronco,Match Report,,ponte_preta,2019,7.0,3.0,
2019-08-15,21:30,Série B,Matchweek 16,Thu,Away,W,1,0,Figueirense,38.0,2395.0,Gérson Magrão,4-2-3-1,4-2-3-1,Marcos Mateus Pereira,Match Report,,ponte_preta,2019,7.0,3.0,
2019-08-21,21:30,Série B,Matchweek 17,Wed,Home,L,0,1,CRB,67.0,3151.0,Roger,4-2-3-1,4-3-3,Heber Roberto Lopes,Match Report,,ponte_preta,2019,18.0,5.0,
2019-08-24,19:00,Série B,Matchweek 18,Sat,Home,D,2,2,Sport Recife,58.0,3639.0,Roger,4-2-3-1,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,,ponte_preta,2019,18.0,3.0,
2019-08-27,19:15,Série B,Matchweek 19,Tue,Away,L,0,1,Brasil de Pelotas,56.0,3525.0,Roger,4-2-3-1,4-2-3-1,Diego Pombo Lopez,Match Report,,ponte_preta,2019,12.0,4.0,
2019-08-31,16:30,Série B,Matchweek 20,Sat,Home,W,1,0,Coritiba,35.0,4289.0,Renan Fonseca,4-2-3-1,4-1-4-1,Rodrigo Carvalhaes de Miranda,Match Report,,ponte_preta,2019,15.0,4.0,
2019-09-03,21:30,Série B,Matchweek 21,Tue,Away,D,0,0,Criciúma,43.0,2583.0,Renan Fonseca,4-4-1-1,4-2-3-1,Lucas Paulo Torezin,Match Report,,ponte_preta,2019,5.0,1.0,
2019-09-12,21:30,Série B,Matchweek 22,Thu,Home,L,0,1,Vila Nova,67.0,3480.0,Renan Fonseca,4-2-3-1,4-3-3,Rodrigo D'Alonso Ferreira,Match Report,,ponte_preta,2019,13.0,2.0,
2019-09-16,20:00,Série B,Matchweek 23,Mon,Away,L,1,2,Operário,55.0,4550.0,Renan Fonseca,4-2-3-1,4-2-3-1,Ramon Abatti Abel,Match Report,,ponte_preta,2019,13.0,5.0,
2019-09-25,19:15,Série B,Matchweek 24,Wed,Away,D,1,1,Paraná,52.0,1925.0,Renan Fonseca,4-2-3-1,4-2-3-1,Rodrigo Batista Raposo,Match Report,,ponte_preta,2019,12.0,3.0,
2019-09-28,16:30,Série B,Matchweek 25,Sat,Home,W,3,0,Cuiabá,44.0,4077.0,Renan Fonseca,4-2-3-1,4-2-2-2,Ivan da Silva Guimarães Junior,Match Report,,ponte_preta,2019,15.0,5.0,
2019-10-05,11:00,Série B,Matchweek 26,Sat,Away,L,1,4,Botafogo (SP),63.0,3500.0,Renan Fonseca,4-2-3-1,4-3-2-1,Edina Alves Batista,Match Report,,ponte_preta,2019,12.0,4.0,
2019-10-08,21:30,Série B,Matchweek 27,Tue,Home,W,3,1,Londrina,49.0,1618.0,Renan Fonseca,4-2-3-1,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,ponte_preta,2019,19.0,7.0,
2019-10-11,21:30,Série B,Matchweek 28,Fri,Away,D,1,1,Oeste,52.0,1079.0,Renan Fonseca,4-4-2,4-2-3-1,Lucas Canetto Bellote,Match Report,,ponte_preta,2019,16.0,6.0,
2019-10-14,20:00,Série B,Matchweek 29,Mon,Away,D,0,0,Atl Goianiense,45.0,3175.0,Renan Fonseca,4-2-3-1,4-2-3-1,Gilberto Rodrigues Castro Junior,Match Report,,ponte_preta,2019,10.0,2.0,
2019-10-19,16:30,Série B,Matchweek 30,Sat,Home,D,1,1,Bragantino,42.0,4488.0,Renan Fonseca,4-2-3-1,4-2-3-1,Vinicius Furlan,Match Report,,ponte_preta,2019,9.0,2.0,
2019-10-27,17:00,Série B,Matchweek 31,Sun,Home,L,1,2,Vitória,69.0,3314.0,Renan Fonseca,4-2-3-1,3-4-1-2,Adriano Barros Carneiro,Match Report,,ponte_preta,2019,23.0,7.0,
2019-11-02,20:00,Série B,Matchweek 32,Sat,Away,D,0,0,América (MG),39.0,5845.0,Roger,4-2-3-1,4-2-3-1,Paulo Henrique de Melo Salmazio,Match Report,,ponte_preta,2019,9.0,3.0,
2019-11-05,21:30,Série B,Matchweek 33,Tue,Home,D,1,1,São Bento,53.0,925.0,Renan Fonseca,4-2-3-1,4-3-3,Douglas Marques das Flores,Match Report,,ponte_preta,2019,15.0,3.0,
2019-11-09,17:30,Série B,Matchweek 34,Sat,Away,D,0,0,Guarani,42.0,12607.0,Roger,4-2-3-1,4-3-1-2,Ricardo Marques Ribeiro,Match Report,,ponte_preta,2019,9.0,5.0,
2019-11-12,20:30,Série B,Matchweek 35,Tue,Home,L,1,3,Figueirense,70.0,1715.0,Roger,4-2-3-1,4-2-3-1,Gilberto Rodrigues Castro Junior,Match Report,,ponte_preta,2019,19.0,4.0,
2019-11-16,16:30,Série B,Matchweek 36,Sat,Away,L,0,2,CRB,59.0,2136.0,Roger,4-4-2◆,4-2-3-1,Pablo Ramón Goncalves Pinheiro,Match Report,,ponte_preta,2019,13.0,3.0,
2019-11-20,21:30,Série B,Matchweek 37,Wed,Away,L,1,2,Sport Recife,46.0,22067.0,Roger,4-2-3-1,4-2-3-1,Joao Batista de Arruda,Match Report,,ponte_preta,2019,14.0,5.0,
2019-11-26,19:00,Série B,Matchweek 38,Tue,Home,W,4,0,Brasil de Pelotas,49.0,1725.0,Roger,4-2-3-1,4-2-3-1,Charly Wendy Straub Deretti,Match Report,,ponte_preta,2019,12.0,3.0,
2019-04-27,11:00,Série B,Matchweek 1,Sat,Away,L,1,3,Botafogo (SP),40.0,4179.0,Edcarlos,4-2-3-1,4-2-3-1,Pathrice Wallace Correa Maia,Match Report,,vitoria,2019,8.0,4.0,
2019-05-04,16:30,Série B,Matchweek 2,Sat,Home,W,2,1,Vila Nova,44.0,7482.0,Victor Ramos Ferreira,4-2-3-1,4-4-2,Marcelo Aparecido Ribeiro De Souza,Match Report,,vitoria,2019,13.0,4.0,
2019-05-13,20:00,Série B,Matchweek 3,Mon,Away,L,2,3,Guarani,50.0,3508.0,Victor Ramos Ferreira,4-2-3-1,4-2-3-1,Felipe Fernandes de Lima,Match Report,,vitoria,2019,12.0,5.0,
2019-05-18,16:30,Série B,Matchweek 4,Sat,Home,L,1,3,São Bento,65.0,6604.0,Lucas Arcanjo,4-2-3-1,4-2-3-1,Jose Mendonca da Silva Junior,Match Report,,vitoria,2019,17.0,6.0,
2019-05-26,16:00,Série B,Matchweek 5,Sun,Away,D,1,1,Atl Goianiense,47.0,3236.0,Everton Sena,4-3-3,4-2-3-1,Leandro Bizzio Marinho,Match Report,,vitoria,2019,10.0,2.0,
2019-05-31,21:30,Série B,Matchweek 6,Fri,Home,L,0,2,Bragantino,51.0,6154.0,Everton Sena,4-2-3-1,4-2-3-1,Heber Roberto Lopes,Match Report,,vitoria,2019,7.0,1.0,
2019-06-08,20:30,Série B,Matchweek 7,Sat,Away,L,1,3,Sport Recife,53.0,15179.0,Ruy,4-2-3-1,4-2-3-1,Vinicius Furlan,Match Report,,vitoria,2019,17.0,5.0,
2019-06-11,20:30,Série B,Matchweek 8,Tue,Away,L,0,3,Oeste,57.0,1048.0,Ruy,4-2-3-1,4-2-3-1,Eduardo Tomaz De Aquino Valadão,Match Report,,vitoria,2019,17.0,5.0,
2019-07-09,19:15,Série B,Matchweek 9,Tue,Home,L,0,1,Cuiabá,65.0,3994.0,Everton Sena,4-2-3-1,4-2-3-1,Jose Henrique de Azevedo Junior,Match Report,,vitoria,2019,20.0,2.0,
2019-07-19,21:30,Série B,Matchweek 10,Fri,Home,W,2,0,Criciúma,53.0,3368.0,Baraka,4-2-3-1,4-3-3,Adriano Milczvski,Match Report,,vitoria,2019,9.0,2.0,
2019-07-23,21:30,Série B,Matchweek 11,Tue,Away,L,1,3,Londrina,51.0,4403.0,Baraka,4-2-3-1,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,,vitoria,2019,12.0,4.0,
2019-07-27,16:30,Série B,Matchweek 12,Sat,Home,W,2,1,Ponte Preta,39.0,4892.0,Baraka,4-3-3,4-4-2,Igor Junior Benevenuto,Match Report,,vitoria,2019,15.0,2.0,
2019-07-30,19:15,Série B,Matchweek 13,Tue,Away,D,1,1,Figueirense,51.0,3088.0,Baraka,4-2-3-1,4-4-1-1,Vinicius Gonçalves Dias Araujo,Match Report,,vitoria,2019,11.0,5.0,
2019-08-03,11:00,Série B,Matchweek 14,Sat,Away,L,0,1,Brasil de Pelotas,60.0,2300.0,Baraka,4-2-3-1,4-2-3-1,Alexandre Vargas Tavares de Jesus,Match Report,,vitoria,2019,10.0,3.0,
2019-08-10,19:00,Série B,Matchweek 15,Sat,Home,W,2,0,Paraná,44.0,5507.0,Baraka,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,,vitoria,2019,15.0,6.0,
2019-08-18,16:00,Série B,Matchweek 16,Sun,Away,W,1,0,CRB,39.0,7119.0,Baraka,4-2-3-1,4-2-3-1,Salim Fende Chavez,Match Report,,vitoria,2019,14.0,5.0,
2019-08-21,19:15,Série B,Matchweek 17,Wed,Home,D,0,0,América (MG),55.0,9782.0,Baraka,4-2-2-2,4-1-4-1,Rodrigo Batista Raposo,Match Report,,vitoria,2019,8.0,2.0,
2019-08-24,16:30,Série B,Matchweek 18,Sat,Home,D,0,0,Operário,51.0,9391.0,Baraka,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,,vitoria,2019,10.0,5.0,
2019-08-27,19:15,Série B,Matchweek 19,Tue,Away,D,1,1,Coritiba,35.0,20670.0,Anselmo Ramon,4-2-3-1,4-1-4-1,Pablo Ramón Goncalves Pinheiro,Match Report,,vitoria,2019,13.0,3.0,
2019-08-30,21:30,Série B,Matchweek 20,Fri,Home,D,0,0,Botafogo (SP),61.0,4913.0,Baraka,4-2-2-2,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,vitoria,2019,14.0,1.0,
2019-09-03,19:15,Série B,Matchweek 21,Tue,Away,W,2,0,Vila Nova,39.0,2885.0,Baraka,4-1-4-1,4-2-3-1,Leandro Bizzio Marinho,Match Report,,vitoria,2019,6.0,2.0,
2019-09-14,16:30,Série B,Matchweek 22,Sat,Home,L,0,1,Guarani,56.0,17531.0,Baraka,4-1-4-1,4-2-3-1,Denis Ribeiro Serafim,Match Report,,vitoria,2019,15.0,2.0,
2019-09-17,21:30,Série B,Matchweek 23,Tue,Away,L,0,2,São Bento,57.0,1515.0,Baraka,4-1-4-1,4-2-3-1,Lucas Paulo Torezin,Match Report,,vitoria,2019,11.0,3.0,
2019-09-24,21:30,Série B,Matchweek 24,Tue,Home,D,0,0,Atl Goianiense,47.0,6428.0,Baraka,4-2-3-1,4-2-3-1,Roger Goulart,Match Report,,vitoria,2019,16.0,7.0,
2019-09-29,16:00,Série B,Matchweek 25,Sun,Away,L,0,2,Bragantino,33.0,7170.0,Baraka,4-2-3-1,4-2-3-1,Wanderson Alves de Souza,Match Report,,vitoria,2019,7.0,3.0,
2019-10-03,21:30,Série B,Matchweek 26,Thu,Home,D,2,2,Sport Recife,33.0,7143.0,Anselmo Ramon,4-2-3-1,4-2-3-1,Felipe Fernandes de Lima,Match Report,,vitoria,2019,11.0,4.0,
2019-10-08,20:30,Série B,Matchweek 27,Tue,Home,W,3,1,Oeste,44.0,6353.0,Everton Sena,4-2-3-1,4-2-3-1,Christiano Gayo Nascimento,Match Report,,vitoria,2019,20.0,7.0,
2019-10-11,20:30,Série B,Matchweek 28,Fri,Away,W,3,1,Cuiabá,44.0,3130.0,Baraka,4-2-3-1,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,,vitoria,2019,13.0,9.0,
2019-10-15,19:15,Série B,Matchweek 29,Tue,Away,D,1,1,Criciúma,42.0,5184.0,Everton Sena,4-2-3-1,4-2-3-1,Felipe Gomes da Silva,Match Report,,vitoria,2019,9.0,3.0,
2019-10-18,21:30,Série B,Matchweek 30,Fri,Home,L,0,1,Londrina,58.0,9583.0,Everton Sena,4-2-3-1,4-2-3-1,Rodrigo Nunes de Sá,Match Report,,vitoria,2019,19.0,5.0,
2019-10-27,17:00,Série B,Matchweek 31,Sun,Away,W,2,1,Ponte Preta,31.0,3314.0,Everton Sena,3-4-1-2,4-2-3-1,Adriano Barros Carneiro,Match Report,,vitoria,2019,6.0,2.0,
2019-11-02,16:30,Série B,Matchweek 32,Sat,Home,D,2,2,Figueirense,47.0,12914.0,Everton Sena,4-2-3-1,4-1-4-1,Dyorgines José Padovani Andrade,Match Report,,vitoria,2019,18.0,5.0,
2019-11-05,20:30,Série B,Matchweek 33,Tue,Home,W,3,0,Brasil de Pelotas,50.0,5836.0,Everton Sena,4-1-4-1,4-2-3-1,Gilberto Rodrigues Castro Junior,Match Report,,vitoria,2019,17.0,5.0,
2019-11-08,20:15,Série B,Matchweek 34,Fri,Away,D,0,0,Paraná,43.0,9077.0,Anselmo Ramon,4-1-4-1,4-2-2-2,Rodrigo Carvalhaes de Miranda,Match Report,,vitoria,2019,12.0,3.0,
2019-11-12,19:15,Série B,Matchweek 35,Tue,Home,D,2,2,CRB,60.0,6105.0,Everton Sena,4-1-4-1,4-2-3-1,Marcelo Aparecido Ribeiro De Souza,Match Report,,vitoria,2019,24.0,7.0,
2019-11-15,17:00,Série B,Matchweek 36,Fri,Away,L,1,2,América (MG),47.0,6816.0,Everton Sena,3-4-1-2,4-1-4-1,Thiago Duarte Peixoto,Match Report,,vitoria,2019,8.0,3.0,
2019-11-19,21:30,Série B,Matchweek 37,Tue,Away,W,2,1,Operário,30.0,3526.0,Everton Sena,4-1-4-1,4-2-3-1,Diego da Silva,Match Report,,vitoria,2019,10.0,5.0,
2019-11-30,16:30,Série B,Matchweek 38,Sat,Home,L,1,2,Coritiba,54.0,4177.0,Baraka,4-2-3-1,4-4-2,Luiz Flávio de Oliveira,Match Report,,vitoria,2019,16.0,6.0,
2019-04-27,16:30,Série B,Matchweek 1,Sat,Home,D,0,0,Figueirense,46.0,2387.0,Ricardinho,4-4-2,4-3-3,Luis César De Oliveira Magalhães,Match Report,,guarani,2019,15.0,6.0,
2019-05-01,16:00,Série B,Matchweek 2,Wed,Away,L,0,2,Oeste,46.0,895.0,Ricardinho,4-2-3-1,4-2-3-1,Elmo Alves Resende Cunha,Match Report,,guarani,2019,14.0,4.0,
2019-05-13,20:00,Série B,Matchweek 3,Mon,Home,W,3,2,Vitória,50.0,3508.0,Ricardinho,4-2-3-1,4-2-3-1,Felipe Fernandes de Lima,Match Report,,guarani,2019,10.0,6.0,
2019-05-18,16:30,Série B,Matchweek 4,Sat,Away,D,0,0,Paraná,37.0,4601.0,Ricardinho,4-2-3-1,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,,guarani,2019,12.0,3.0,
2019-05-21,19:15,Série B,Matchweek 5,Tue,Away,L,0,1,Criciúma,68.0,3022.0,Ricardinho,4-2-3-1,3-5-2,Antonio Dib Moraes de Sousa,Match Report,,guarani,2019,16.0,3.0,
2019-05-28,21:30,Série B,Matchweek 6,Tue,Home,L,1,2,Brasil de Pelotas,55.0,2171.0,Ricardinho,4-2-3-1,4-2-3-1,Adriano Milczvski,Match Report,,guarani,2019,13.0,5.0,
2019-06-06,19:15,Série B,Matchweek 7,Thu,Away,L,0,1,Atl Goianiense,47.0,2313.0,Ricardinho,4-1-4-1,4-2-3-1,Pablo Ramón Goncalves Pinheiro,Match Report,,guarani,2019,17.0,3.0,
2019-06-11,21:30,Série B,Matchweek 8,Tue,Home,L,0,1,Coritiba,50.0,2089.0,Ricardinho,4-1-4-1,4-2-3-1,Leo Simão Holanda,Match Report,,guarani,2019,21.0,5.0,
2019-07-12,19:15,Série B,Matchweek 9,Fri,Away,L,1,2,CRB,53.0,3309.0,Ricardinho,4-2-3-1,4-2-3-1,Emerson De Almeida Ferreira,Match Report,,guarani,2019,11.0,4.0,
2019-07-20,19:00,Série B,Matchweek 10,Sat,Away,D,0,0,Botafogo (SP),31.0,4048.0,Antonio Ferreira,4-2-3-1,4-2-3-1,Lucas Canetto Bellote,Match Report,,guarani,2019,6.0,1.0,
2019-07-23,19:15,Série B,Matchweek 11,Tue,Home,L,0,1,Cuiabá,63.0,2662.0,Ricardinho,4-2-3-1,4-4-2,Wanderson Alves de Souza,Match Report,,guarani,2019,11.0,4.0,
2019-07-26,20:30,Série B,Matchweek 12,Fri,Home,W,2,1,São Bento,42.0,2537.0,Ricardinho,4-2-3-1,4-3-3,Claudio Francisco Lima e Silva,Match Report,,guarani,2019,18.0,6.0,
2019-07-29,20:00,Série B,Matchweek 13,Mon,Away,D,1,1,Sport Recife,36.0,18403.0,Ricardinho,4-2-3-1,4-2-3-1,Grazianni Maciel Rocha,Match Report,,guarani,2019,9.0,1.0,
2019-08-02,21:30,Série B,Matchweek 14,Fri,Home,W,1,0,Bragantino,31.0,2652.0,Ricardinho,4-3-3,4-2-3-1,Edina Alves Batista,Match Report,,guarani,2019,11.0,2.0,
2019-08-11,11:00,Série B,Matchweek 15,Sun,Away,L,0,1,Ponte Preta,51.0,16086.0,Ricardinho,4-3-3,4-2-3-1,Anderson Daronco,Match Report,,guarani,2019,7.0,1.0,
2019-08-16,21:30,Série B,Matchweek 16,Fri,Home,L,0,2,Vila Nova,72.0,1916.0,Ricardinho,4-2-3-1,4-2-3-1,Vinicius Gomes do Amaral,Match Report,,guarani,2019,19.0,7.0,
2019-08-20,19:15,Série B,Matchweek 17,Tue,Away,L,0,1,Operário,58.0,4383.0,Ricardinho,4-2-3-1,4-2-3-1,Douglas Schwengber da Silva,Match Report,,guarani,2019,9.0,1.0,
2019-08-25,11:00,Série B,Matchweek 18,Sun,Away,L,2,3,América (MG),52.0,4213.0,Diego Giaretta,4-4-2,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,guarani,2019,9.0,1.0,
2019-08-28,19:15,Série B,Matchweek 19,Wed,Home,W,1,0,Londrina,39.0,1798.0,Luiz Gustavo,4-2-3-1,4-2-3-1,Andrey Da Silva e Silva,Match Report,,guarani,2019,6.0,3.0,
2019-08-31,16:30,Série B,Matchweek 20,Sat,Away,W,1,0,Figueirense,43.0,3165.0,Luiz Gustavo,4-2-3-1,4-4-2,José Woshington da Silva,Match Report,,guarani,2019,10.0,3.0,
2019-09-07,16:30,Série B,Matchweek 21,Sat,Home,L,2,3,Oeste,76.0,5240.0,Luiz Gustavo,4-2-3-1,4-2-3-1,Thiago Duarte Peixoto,Match Report,,guarani,2019,16.0,3.0,
2019-09-14,16:30,Série B,Matchweek 22,Sat,Away,W,1,0,Vitória,44.0,17531.0,Luiz Gustavo,4-2-3-1,4-1-4-1,Denis Ribeiro Serafim,Match Report,,guarani,2019,16.0,5.0,
2019-09-21,11:00,Série B,Matchweek 23,Sat,Home,W,1,0,Paraná,56.0,4805.0,Luiz Gustavo,4-3-3,4-4-2,Emerson De Almeida Ferreira,Match Report,,guarani,2019,17.0,2.0,
2019-09-24,19:15,Série B,Matchweek 24,Tue,Home,W,1,0,Criciúma,61.0,4491.0,Luiz Gustavo,4-3-3,4-3-3,Wagner Reway,Match Report,,guarani,2019,18.0,5.0,
2019-09-27,20:30,Série B,Matchweek 25,Fri,Away,D,0,0,Brasil de Pelotas,46.0,2734.0,Antonio Ferreira,4-3-3,4-2-3-1,Alisson Sidnei Furtado,Match Report,,guarani,2019,6.0,1.0,
2019-09-30,20:00,Série B,Matchweek 26,Mon,Home,W,2,0,Atl Goianiense,44.0,4658.0,Luiz Gustavo,4-3-1-2,4-2-3-1,Jonathan Antero Silva,Match Report,,guarani,2019,13.0,3.0,
2019-10-08,19:15,Série B,Matchweek 27,Tue,Away,L,0,1,Coritiba,63.0,9150.0,Luiz Gustavo,4-2-3-1,4-4-2,Adriano Barros Carneiro,Match Report,,guarani,2019,10.0,3.0,
2019-10-11,21:30,Série B,Matchweek 28,Fri,Home,W,1,0,CRB,66.0,3606.0,Luiz Gustavo,4-3-3,4-2-3-1,Luis César De Oliveira Magalhães,Match Report,,guarani,2019,18.0,5.0,
2019-10-14,20:00,Série B,Matchweek 29,Mon,Home,L,0,2,Botafogo (SP),59.0,4977.0,Luiz Gustavo,4-3-3,4-1-4-1,Douglas Marques das Flores,Match Report,,guarani,2019,9.0,3.0,
2019-10-17,20:30,Série B,Matchweek 30,Thu,Away,L,1,2,Cuiabá,64.0,1762.0,Luiz Gustavo,4-3-3,4-2-3-1,Paulo Henrique de Melo Salmazio,Match Report,,guarani,2019,7.0,2.0,
2019-10-26,17:30,Série B,Matchweek 31,Sat,Away,D,1,1,São Bento,42.0,2166.0,Diego Giaretta,4-4-2,4-2-3-1,Daniel Nobre Bins,Match Report,,guarani,2019,8.0,3.0,
2019-10-31,20:15,Série B,Matchweek 32,Thu,Home,W,1,0,Sport Recife,50.0,3229.0,Diego Giaretta,4-2-3-1,4-2-3-1,Andrey Da Silva e Silva,Match Report,,guarani,2019,23.0,6.0,
2019-11-05,21:30,Série B,Matchweek 33,Tue,Away,L,1,3,Bragantino,40.0,5709.0,Lenon,4-2-3-1,4-2-3-1,Roger Goulart,Match Report,,guarani,2019,10.0,3.0,
2019-11-09,17:30,Série B,Matchweek 34,Sat,Home,D,0,0,Ponte Preta,58.0,12607.0,Luiz Gustavo,4-3-1-2,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,guarani,2019,13.0,4.0,
2019-11-13,19:15,Série B,Matchweek 35,Wed,Away,D,1,1,Vila Nova,35.0,2905.0,Diego Giaretta,4-2-3-1,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,guarani,2019,7.0,1.0,
2019-11-16,16:30,Série B,Matchweek 36,Sat,Home,W,1,0,Operário,44.0,2961.0,Luiz Gustavo,4-3-3,4-2-3-1,Pathrice Wallace Correa Maia,Match Report,,guarani,2019,10.0,5.0,
2019-11-22,21:30,Série B,Matchweek 37,Fri,Home,L,0,1,América (MG),51.0,2292.0,Luiz Gustavo,4-2-3-1,4-1-4-1,Jean Pierre Goncalves Lima,Match Report,,guarani,2019,6.0,0.0,
2019-11-30,16:30,Série B,Matchweek 38,Sat,Away,L,0,2,Londrina,59.0,518.0,Bruno Silva,4-2-3-1,4-2-3-1,Luiz Paulo de Moura Pinheiro,Match Report,,guarani,2019,23.0,8.0,
2019-04-26,19:15,Série B,Matchweek 1,Fri,Home,L,0,1,Bragantino,40.0,992.0,Leandro Leite,4-2-3-1,4-4-1-1,Jose Mendonca da Silva Junior,Match Report,,brasil_de_pelotas,2019,11.0,4.0,
