Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,team_name,season
Paulo Victor,br BRA,DF,21.0,3,3,251.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2023
Pedro Lucas,br BRA,MF,20.0,6,3,249.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2023
Hygor,br BRA,MF,30.0,4,3,198.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2023
Michel,br BRA,DF,32.0,5,2,145.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2023
Pedrinho,br BRA,FW,20.0,12,1,275.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2023
Cléber,br BRA,FW,26.0,6,1,224.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2023
Jonathan,br BRA,DF,18.0,2,1,100.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2023
Sidnei,br BRA,DF,33.0,2,1,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2023
João Victor,br BRA,DF,18.0,1,1,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2023
Alvaro,br BRA,FW,25.0,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2023
Henrique Luvannor,md MDA,"DF,FW",32.0,5,0,127.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2023
Ezequiel,br BRA,FW,19.0,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ceara,2023
Alfredo Aguilar,py PAR,GK,34.0,0,0,,,,,,,,,,,,,,,,Matches,ceara,2023
Cesar,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,Matches,ceara,2023
Cristian,br BRA,GK,20.0,0,0,,,,,,,,,,,,,,,,Matches,ceara,2023
Yago Lincoln,br BRA,DF,20.0,0,0,,,,,,,,,,,,,,,,Matches,ceara,2023
Luis Manuel Orejuela,co COL,DF,27.0,0,0,,,,,,,,,,,,,,,,Matches,ceara,2023
Léo Rafael,br BRA,MF,21.0,0,0,,,,,,,,,,,,,,,,Matches,ceara,2023
Squad Total,,,27.1,38,418,3420.0,38.0,40.0,23.0,63.0,36.0,4.0,6.0,123.0,5.0,1.05,0.61,1.66,0.95,1.55,,ceara,2023
Opponent Total,,,27.6,38,418,3420.0,38.0,43.0,24.0,67.0,37.0,6.0,8.0,108.0,8.0,1.13,0.63,1.76,0.97,1.61,,ceara,2023
Guilherme Madruga,br BRA,MF,22.0,32,32,2702.0,30.0,2.0,3.0,5.0,2.0,0.0,0.0,11.0,0.0,0.07,0.1,0.17,0.07,0.17,Matches,botafogo_sp,2023
Matheus Albino,br BRA,GK,27.0,31,30,2715.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,botafogo_sp,2023
Márcio Silva,br BRA,DF,21.0,32,30,2696.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,botafogo_sp,2023
Tarik,br BRA,MF,29.0,31,28,2417.0,26.9,2.0,2.0,4.0,2.0,0.0,0.0,10.0,0.0,0.07,0.07,0.15,0.07,0.15,Matches,botafogo_sp,2023
Osman Júnior,br BRA,"FW,MF",30.0,32,28,2324.0,25.8,5.0,0.0,5.0,4.0,1.0,1.0,8.0,0.0,0.19,0.0,0.19,0.15,0.15,Matches,botafogo_sp,2023
Patrick,br BRA,"DF,MF",25.0,30,26,2356.0,26.2,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches,botafogo_sp,2023
Thassio,br BRA,"DF,MF",22.0,30,25,2136.0,23.7,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches,botafogo_sp,2023
Diogo Silva,br BRA,DF,28.0,25,23,2077.0,23.1,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches,botafogo_sp,2023
Salatiel,br BRA,FW,30.0,23,22,1781.0,19.8,4.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,0.2,0.05,0.25,0.2,0.25,Matches,botafogo_sp,2023
Luiz Henrique,br BRA,"MF,FW",23.0,27,20,1452.0,16.1,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches,botafogo_sp,2023
Lucas Moreira,br BRA,"MF,FW",22.0,29,16,1394.0,15.5,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.19,0.19,0.0,0.19,Matches,botafogo_sp,2023
Lucas Dias,br BRA,DF,27.0,17,14,1217.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,botafogo_sp,2023
Jean,br BRA,"DF,MF",28.0,17,12,1011.0,11.2,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches,botafogo_sp,2023
Carlos Manuel,br BRA,MF,22.0,26,10,1177.0,13.1,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches,botafogo_sp,2023
Vidal,br BRA,"DF,MF",26.0,16,10,881.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,botafogo_sp,2023
Ericson,br BRA,DF,23.0,12,10,853.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,botafogo_sp,2023
Edson Caríus,br BRA,FW,34.0,19,9,927.0,10.3,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.1,0.19,0.29,0.1,0.29,Matches,botafogo_sp,2023
Guilherme Mantuan,br BRA,"MF,FW",25.0,13,9,760.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,botafogo_sp,2023
Ivonei,br BRA,"FW,MF",20.0,17,9,648.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,botafogo_sp,2023
Carlinhos,br BRA,DF,27.0,9,8,765.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,botafogo_sp,2023
Robinho,br BRA,MF,28.0,11,8,746.0,8.3,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.24,0.12,0.36,0.12,0.24,Matches,botafogo_sp,2023
Victor Souza,br BRA,GK,30.0,8,8,705.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,botafogo_sp,2023
Jonas,br BRA,"FW,MF",23.0,16,8,681.0,7.6,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.13,0.13,0.26,0.13,0.26,Matches,botafogo_sp,2023
Edson Carioca,br BRA,MF,25.0,29,4,844.0,9.4,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.11,0.0,0.11,0.11,0.11,Matches,botafogo_sp,2023
Pedro Rodrigues,br BRA,"MF,FW",24.0,14,4,429.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,botafogo_sp,2023
Luis Felipe,br BRA,DF,26.0,7,4,311.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,botafogo_sp,2023
Gustavo Xuxa,br BRA,MF,29.0,17,3,418.0,4.6,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.22,0.0,0.22,0.22,0.22,Matches,botafogo_sp,2023
Fillipe Soutto,br BRA,MF,31.0,3,3,223.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,botafogo_sp,2023
Tomás Andrade,ar ARG,"MF,FW",26.0,9,2,320.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,botafogo_sp,2023
Juan Martínez,mx MEX,DF,23.0,1,1,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,botafogo_sp,2023
Zé Lúcio,br BRA,DF,18.0,1,1,82.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,botafogo_sp,2023
Tortello,br BRA,FW,18.0,1,1,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,botafogo_sp,2023
Willian,br BRA,FW,18.0,3,0,101.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,botafogo_sp,2023
João Veras,br BRA,FW,22.0,5,0,57.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,botafogo_sp,2023
Pedro Severino,br BRA,FW,17.0,1,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,botafogo_sp,2023
João Maraninir,br BRA,DF,20.0,1,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,botafogo_sp,2023
Lucas Parente,br BRA,MF,22.0,2,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,botafogo_sp,2023
Ruan Carlos,br BRA,MF,19.0,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,botafogo_sp,2023
Marcos,br BRA,DF,23.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,botafogo_sp,2023
Gustavo Cipriano,br BRA,DF,21.0,0,0,,,,,,,,,,,,,,,,Matches,botafogo_sp,2023
Gabriel Gasparotto,br BRA,GK,29.0,0,0,,,,,,,,,,,,,,,,Matches,botafogo_sp,2023
Brenno Klippel,br BRA,GK,19.0,0,0,,,,,,,,,,,,,,,,Matches,botafogo_sp,2023
Levy,br BRA,GK,21.0,0,0,,,,,,,,,,,,,,,,Matches,botafogo_sp,2023
Lucas Lourenço,br BRA,MF,22.0,0,0,,,,,,,,,,,,,,,,Matches,botafogo_sp,2023
Squad Total,,,26.1,38,418,3420.0,38.0,25.0,16.0,41.0,23.0,2.0,2.0,82.0,5.0,0.66,0.42,1.08,0.61,1.03,,botafogo_sp,2023
Opponent Total,,,27.8,38,418,3420.0,38.0,40.0,29.0,69.0,38.0,2.0,2.0,103.0,4.0,1.05,0.76,1.82,1.0,1.76,,botafogo_sp,2023
Rafael Gava,br BRA,MF,29.0,30,30,2409.0,26.8,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.07,0.07,0.0,0.07,Matches,avai,2023
Wellington Martins,br BRA,MF,32.0,30,29,2468.0,27.4,0.0,2.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.07,0.07,0.0,0.07,Matches,avai,2023
Natanael,br BRA,"DF,FW",32.0,31,29,2450.0,27.2,1.0,2.0,3.0,1.0,0.0,0.0,8.0,1.0,0.04,0.07,0.11,0.04,0.11,Matches,avai,2023
Igor Bohn,br BRA,GK,26.0,22,21,1974.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2023
Thales Oleques,br BRA,DF,28.0,26,21,1817.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2023
Igor Inocêncio,br BRA,"DF,MF",24.0,25,20,1813.0,20.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2023
Roberto,br BRA,DF,24.0,24,19,1949.0,21.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2023
Alan Costa,br BRA,DF,32.0,22,19,1793.0,19.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2023
Eduardo de Biasi,br BRA,MF,26.0,19,18,1404.0,15.6,2.0,0.0,2.0,2.0,0.0,0.0,8.0,1.0,0.13,0.0,0.13,0.13,0.13,Matches,avai,2023
Waguinho,br BRA,"FW,MF",33.0,22,16,1336.0,14.8,4.0,1.0,5.0,3.0,1.0,1.0,2.0,0.0,0.27,0.07,0.34,0.2,0.27,Matches,avai,2023
Felipe Silva Lipe,br BRA,DF,20.0,15,15,1264.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2023
Bruno Cortez,br BRA,DF,35.0,18,14,1251.0,13.9,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2023
Gabriel Poveda,br BRA,FW,24.0,19,14,1190.0,13.2,3.0,1.0,4.0,2.0,1.0,1.0,2.0,0.0,0.23,0.08,0.3,0.15,0.23,Matches,avai,2023
William Pottker,br BRA,FW,29.0,12,12,1059.0,11.8,2.0,1.0,3.0,0.0,2.0,2.0,6.0,0.0,0.17,0.08,0.25,0.0,0.08,Matches,avai,2023
Ygor Vinhas,br BRA,GK,28.0,11,11,990.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2023
Felipe Rocha,br BRA,"FW,DF",20.0,24,10,908.0,10.1,2.0,1.0,3.0,2.0,0.0,0.0,6.0,1.0,0.2,0.1,0.3,0.2,0.3,Matches,avai,2023
Jean Cléber,br BRA,MF,32.0,19,10,869.0,9.7,0.0,2.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.21,0.21,0.0,0.21,Matches,avai,2023
Jonathan Costa,br BRA,DF,27.0,11,10,769.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2023
Denílson,br BRA,FW,27.0,9,9,738.0,8.2,4.0,0.0,4.0,4.0,0.0,0.0,2.0,1.0,0.49,0.0,0.49,0.49,0.49,Matches,avai,2023
Jean Lucas,br BRA,FW,27.0,9,9,724.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,avai,2023
Douglas,br BRA,DF,32.0,13,9,721.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,avai,2023
Giovanni Piccolomo,br BRA,MF,28.0,13,8,532.0,5.9,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.17,0.17,0.34,0.17,0.34,Matches,avai,2023
Dentinho,br BRA,"FW,MF",25.0,14,7,641.0,7.1,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.14,0.0,0.14,0.14,0.14,Matches,avai,2023
Xavier,br BRA,"MF,FW",22.0,17,7,569.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2023
Santiago Patiño,us USA,FW,25.0,12,6,554.0,6.2,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.32,0.0,0.32,0.32,0.32,Matches,avai,2023
Giva Santos,br BRA,MF,23.0,10,5,475.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2023
Vinicius José Ignácio,br BRA,DF,31.0,6,5,421.0,4.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21,0.21,0.0,0.21,Matches,avai,2023
Alexander,br BRA,GK,23.0,5,5,363.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2023
Marquinhos Cipriano,br BRA,"MF,FW",23.0,6,5,303.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2023
Fellipe Bastos,br BRA,MF,32.0,15,4,520.0,5.8,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.17,0.0,0.17,0.17,0.17,Matches,avai,2023
Andrey,br BRA,"MF,FW",20.0,11,4,400.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2023
Gustavo Modesto,br BRA,FW,21.0,14,3,368.0,4.1,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.24,0.24,0.49,0.24,0.49,Matches,avai,2023
Gustavo Santos,br BRA,"FW,MF",20.0,10,3,327.0,3.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.0,0.28,Matches,avai,2023
Ricardo Bueno,br BRA,FW,35.0,6,3,295.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2023
Júlio César,br BRA,FW,28.0,8,2,327.0,3.6,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.28,0.28,0.55,0.28,0.55,Matches,avai,2023
Robinho,br BRA,MF,35.0,6,2,256.0,2.8,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.35,0.35,0.0,0.35,Matches,avai,2023
Vitinho,br BRA,FW,22.0,7,2,215.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2023
Igor Dutra,br BRA,FW,21.0,4,1,136.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2023
Douglas Friedrich,br BRA,GK,34.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2023
Edinho,br BRA,MF,21.0,4,0,147.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2023
Gaspar,br BRA,FW,20.0,5,0,106.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2023
Jael Ferreira,br BRA,FW,34.0,6,0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2023
Denilson,br BRA,DF,19.0,3,0,58.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2023
Felipe Camargo,br BRA,DF,24.0,2,0,48.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2023
Leandro Carvalho,br BRA,"FW,MF",27.0,2,0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2023
Gazão,br BRA,MF,21.0,2,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2023
Rafael Forster,br BRA,DF,32.0,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,avai,2023
Nação Avaiana,,MF,,0,0,,,,,,,,,,,,,,,,Matches,avai,2023
Bila,br BRA,,24.0,0,0,,,,,,,,,,,,,,,,Matches,avai,2023
Arthur Macaé,br BRA,MF,22.0,0,0,,,,,,,,,,,,,,,,Matches,avai,2023
Otávio Passos,br BRA,GK,30.0,0,0,,,,,,,,,,,,,,,,Matches,avai,2023
Ronaldy,br BRA,,18.0,0,0,,,,,,,,,,,,,,,,Matches,avai,2023
Guilherme Santos,br BRA,FW,21.0,0,0,,,,,,,,,,,,,,,,Matches,avai,2023
Squad Total,,,28.2,38,418,3420.0,38.0,27.0,18.0,45.0,23.0,4.0,4.0,116.0,13.0,0.71,0.47,1.18,0.61,1.08,,avai,2023
Opponent Total,,,27.8,38,418,3420.0,38.0,48.0,27.0,75.0,43.0,5.0,7.0,98.0,5.0,1.26,0.71,1.97,1.13,1.84,,avai,2023
Jefferson Paulino,br BRA,GK,31.0,36,36,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ituano,2023
Claudinho,br BRA,DF,32.0,29,29,2453.0,27.3,0.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.04,0.04,0.0,0.04,Matches,ituano,2023
Mario Sergio,br BRA,DF,28.0,31,28,2493.0,27.7,2.0,2.0,4.0,2.0,0.0,0.0,5.0,0.0,0.07,0.07,0.14,0.07,0.14,Matches,ituano,2023
José Aldo,br BRA,MF,24.0,27,24,2087.0,23.2,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ituano,2023
Marcel Afonso,br BRA,DF,26.0,27,22,2081.0,23.1,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.04,0.0,0.04,0.04,0.04,Matches,ituano,2023
Hélio Borges,br BRA,MF,22.0,33,21,1962.0,21.8,0.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches,ituano,2023
Pacheco,br BRA,DF,31.0,28,20,1948.0,21.6,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,ituano,2023
Felipe Saraiva,br BRA,MF,24.0,28,20,1816.0,20.2,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,0.1,0.1,0.2,0.1,0.2,Matches,ituano,2023
Rafael Carvalheira,br BRA,MF,23.0,29,18,1775.0,19.7,2.0,1.0,3.0,2.0,0.0,0.0,6.0,1.0,0.1,0.05,0.15,0.1,0.15,Matches,ituano,2023
Yann Rolim,br BRA,"MF,FW",27.0,26,17,1398.0,15.5,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,0.19,0.13,0.32,0.19,0.32,Matches,ituano,2023
Eduardo Person,br BRA,"MF,FW",26.0,21,17,1390.0,15.4,2.0,3.0,5.0,2.0,0.0,0.0,4.0,0.0,0.13,0.19,0.32,0.13,0.32,Matches,ituano,2023
Iury,br BRA,DF,30.0,19,16,1289.0,14.3,0.0,2.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.14,0.14,0.0,0.14,Matches,ituano,2023
Wesley Pombo,br BRA,MF,20.0,18,16,1157.0,12.9,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.23,0.0,0.23,0.23,0.23,Matches,ituano,2023
Paulo Victor,br BRA,"FW,MF",21.0,15,14,1152.0,12.8,4.0,0.0,4.0,4.0,0.0,0.0,5.0,0.0,0.31,0.0,0.31,0.31,0.31,Matches,ituano,2023
Rafael Pereira,br BRA,DF,38.0,19,13,1292.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ituano,2023
Marthã,br BRA,MF,25.0,17,13,1068.0,11.9,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches,ituano,2023
Matheus Cadorini,br BRA,FW,20.0,18,13,983.0,10.9,4.0,1.0,5.0,3.0,1.0,1.0,1.0,0.0,0.37,0.09,0.46,0.27,0.37,Matches,ituano,2023
Quirino,br BRA,FW,29.0,30,12,1444.0,16.0,5.0,0.0,5.0,5.0,0.0,1.0,3.0,0.0,0.31,0.0,0.31,0.31,0.31,Matches,ituano,2023
Thiaguinho,br BRA,MF,25.0,18,12,1009.0,11.2,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.18,0.18,0.0,0.18,Matches,ituano,2023
Richard,br BRA,DF,18.0,12,9,849.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ituano,2023
Frazan,br BRA,DF,26.0,9,6,542.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ituano,2023
Carlão,br BRA,DF,37.0,6,6,495.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ituano,2023
Bruno Xavier,br BRA,MF,26.0,7,6,341.0,3.8,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.53,0.0,0.53,0.53,0.53,Matches,ituano,2023
Lucas,br BRA,MF,34.0,18,4,554.0,6.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16,0.16,0.0,0.16,Matches,ituano,2023
Alejandro,br BRA,MF,20.0,9,4,361.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ituano,2023
Emerson Urso,br BRA,MF,21.0,12,3,377.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ituano,2023
Felipe Fonseca,br BRA,MF,19.0,14,3,359.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.0,0.25,Matches,ituano,2023
Marcelo Freitas,br BRA,MF,28.0,3,3,236.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ituano,2023
Vinicius,br BRA,MF,23.0,7,2,229.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ituano,2023
Davi Araújo,br BRA,MF,23.0,5,2,191.0,2.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.47,0.0,0.47,Matches,ituano,2023
Deivity,br BRA,GK,31.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,ituano,2023
