Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,team_name,season,Sh,SoT,Dist
2023-07-07,21:30,Série B,Matchweek 16,Fri,Home,W,3,0,Botafogo (SP),50,19428.0,Tiago Pagnussat,4-2-3-1,4-2-3-1,Arthur Gomes Rabelo,Match Report,,ceara,2023,14,7,
2023-07-16,15:30,Série B,Matchweek 17,Sun,Away,D,1,1,Mirassol,34,2513.0,Tiago Pagnussat,4-2-3-1,4-2-3-1,Alisson Sidnei Furtado,Match Report,,ceara,2023,5,1,
2023-07-19,21:30,Série B,Matchweek 18,Wed,Home,W,1,0,Vila Nova,55,20940.0,Luiz Otávio,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhães,Match Report,,ceara,2023,16,3,
2023-07-23,15:30,Série B,Matchweek 19,Sun,Away,L,0,1,Juventude,46,4103.0,Luiz Otávio,4-2-3-1,4-2-3-1,Denis da Silva Ribeiro Serafim,Match Report,,ceara,2023,9,5,
2023-07-28,19:00,Série B,Matchweek 20,Fri,Home,D,1,1,Ituano,44,21253.0,Luiz Otávio,4-2-3-1,4-2-3-1,Arthur Gomes Rabelo,Match Report,,ceara,2023,17,7,
2023-08-02,21:30,Série B,Matchweek 21,Wed,Away,D,0,0,Guarani,54,10443.0,Luiz Otávio,4-2-3-1,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,ceara,2023,12,1,
2023-08-06,18:00,Série B,Matchweek 22,Sun,Home,W,1,0,ABC,51,20509.0,Willian Maranhão,4-3-3,4-4-2,Jose Mendonca da Silva Junior,Match Report,,ceara,2023,17,3,
2023-08-13,18:00,Série B,Matchweek 23,Sun,Away,L,0,1,Vitória,66,23840.0,Luiz Otávio,4-2-3-1,4-4-2,Bruno Arleu,Match Report,,ceara,2023,20,6,
2023-08-20,18:00,Série B,Matchweek 24,Sun,Home,D,1,1,Ponte Preta,60,19769.0,Luiz Otávio,5-3-2,4-3-3,Anderson Daronco,Match Report,,ceara,2023,16,7,
2023-08-26,17:00,Série B,Matchweek 25,Sat,Away,D,2,2,Tombense Futebol Clube,33,444.0,Luiz Otávio,4-2-3-1,4-4-2,Yuri Elino Ferreira da Cruz,Match Report,,ceara,2023,6,4,
2023-09-02,17:00,Série B,Matchweek 26,Sat,Home,W,1,0,Criciúma,45,22452.0,Luiz Otávio,4-2-3-1,4-3-3,Jose Mendonca da Silva Junior,Match Report,,ceara,2023,18,7,
2023-09-06,21:30,Série B,Matchweek 27,Wed,Home,W,3,1,Londrina,51,17799.0,Tiago Pagnussat,4-3-3,4-2-3-1,Bruno Mota Correia,Match Report,,ceara,2023,16,6,
2023-09-18,21:00,Série B,Matchweek 28,Mon,Away,L,1,4,Novorizontino,60,2262.0,Luiz Otávio,4-3-3,3-4-3,Paulo Zanovelli,Match Report,,ceara,2023,8,2,
2023-09-23,17:00,Série B,Matchweek 29,Sat,Away,D,1,1,Chapecoense,63,4948.0,Luiz Otávio,4-3-3,4-4-2,Leandro Pedro Vuaden,Match Report,,ceara,2023,17,5,
2023-10-01,18:00,Série B,Matchweek 30,Sun,Home,L,0,1,Atl Goianiense,51,11145.0,Luiz Otávio,4-2-3-1,4-3-3,Luiz Flávio de Oliveira,Match Report,,ceara,2023,17,1,
2023-10-06,21:30,Série B,Matchweek 31,Fri,Away,L,0,2,CRB,48,4780.0,Tiago Pagnussat,4-2-3-1,4-3-3,Leonardo Ferreira Lima,Match Report,,ceara,2023,17,3,
2023-10-14,18:30,Série B,Matchweek 32,Sat,Home,D,0,0,Sampaio Corrêa,68,6386.0,Tiago Pagnussat,4-4-2,4-1-4-1,Rafael Martins Diniz,Match Report,,ceara,2023,24,7,
2023-10-22,18:00,Série B,Matchweek 33,Sun,Away,L,0,1,Avaí,50,8520.0,Luiz Otávio,5-3-2,4-3-3,Jonathan Benkenstein Pinheiro,Match Report,,ceara,2023,8,2,
2023-10-27,19:00,Série B,Matchweek 34,Fri,Home,W,2,1,Sport Recife,47,6430.0,Luiz Otávio,4-3-3,4-3-3,Yuri Elino Ferreira da Cruz,Match Report,,ceara,2023,12,8,
2023-11-04,17:00,Série B,Matchweek 35,Sat,Away,D,2,2,Botafogo (SP),54,1448.0,Jean Carlos Vicente,4-3-3,3-4-3,Paulo Belence Alves dos Prazeres Filho,Match Report,,ceara,2023,10,4,
2023-11-12,15:45,Série B,Matchweek 36,Sun,Home,W,2,0,Mirassol,46,6194.0,Luiz Otávio,4-3-3,4-2-3-1,Felipe Fernandes de Lima,Match Report,,ceara,2023,15,5,
2023-11-18,17:00,Série B,Matchweek 37,Sat,Away,L,1,3,Vila Nova,48,10878.0,Luiz Otávio,4-2-3-1,4-4-2,Jose Mendonca da Silva Junior,Match Report,,ceara,2023,11,5,
2023-11-25,17:00,Série B,Matchweek 38,Sat,Home,L,1,3,Juventude,57,7555.0,Luiz Otávio,4-3-3,4-3-3,Caio Max Augusto Vieira,Match Report,,ceara,2023,12,3,
2023-04-15,18:15,Série B,Matchweek 1,Sat,Away,W,2,1,Juventude,35,3243.0,Fillipe Soutto,4-2-3-1,4-2-3-1,Yuri Elino Ferreira da Cruz,Match Report,,botafogo_sp,2023,11,5,
2023-04-21,19:00,Série B,Matchweek 2,Fri,Home,W,1,0,Sampaio Corrêa,42,5182.0,Fillipe Soutto,4-2-3-1,4-2-3-1,Murilo Francisco Misson Junior,Match Report,,botafogo_sp,2023,14,3,
2023-04-29,17:00,Série B,Matchweek 3,Sat,Home,W,2,0,CRB,44,4216.0,Fillipe Soutto,4-2-3-1,4-3-3,Jose Mendonca da Silva Junior,Match Report,,botafogo_sp,2023,16,6,
2023-05-02,19:00,Série B,Matchweek 4,Tue,Away,L,0,2,Ponte Preta,46,3271.0,Tarik,4-2-3-1,3-5-2,Marielson Alves Silva,Match Report,,botafogo_sp,2023,5,0,
2023-05-05,21:30,Série B,Matchweek 5,Fri,Home,L,0,3,Vitória,55,3426.0,Tarik,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,,botafogo_sp,2023,14,4,
2023-05-14,18:00,Série B,Matchweek 6,Sun,Away,W,2,1,ABC,32,3231.0,Tarik,4-2-3-1,4-3-3,Lucas Paulo Torezin,Match Report,,botafogo_sp,2023,12,5,
2023-05-20,16:00,Série B,Matchweek 7,Sat,Away,L,0,3,Sport Recife,54,18233.0,Tarik,4-2-3-1,4-2-3-1,Bruno Mota Correia,Match Report,,botafogo_sp,2023,13,4,
2023-05-23,19:00,Série B,Matchweek 8,Tue,Home,W,1,0,Mirassol,35,3464.0,Tarik,4-2-3-1,4-3-3,Marcelo de Lima Henrique,Match Report,,botafogo_sp,2023,13,4,
2023-05-27,18:00,Série B,Matchweek 9,Sat,Away,D,1,1,Atl Goianiense,33,2986.0,Tarik,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,,botafogo_sp,2023,14,4,
2023-06-02,19:00,Série B,Matchweek 10,Fri,Home,D,0,0,Tombense Futebol Clube,49,3463.0,Tarik,4-2-3-1,4-3-3,Diego Pombo Lopez,Match Report,,botafogo_sp,2023,15,4,
2023-06-06,21:30,Série B,Matchweek 11,Tue,Home,L,0,2,Ituano,56,2794.0,Tarik,4-2-3-1,4-2-3-1,Luiz Augusto Silveira Tisne,Match Report,,botafogo_sp,2023,15,1,
2023-06-11,15:30,Série B,Matchweek 12,Sun,Away,D,1,1,Avaí,60,4301.0,Tarik,4-2-3-1,4-4-2,Dyorgines José Padovani Andrade,Match Report,,botafogo_sp,2023,10,2,
2023-06-24,11:00,Série B,Matchweek 13,Sat,Home,L,0,3,Vila Nova,60,3446.0,Tarik,4-3-3,4-4-1-1,Felipe Fernandes de Lima,Match Report,,botafogo_sp,2023,17,6,
2023-06-27,21:30,Série B,Matchweek 14,Tue,Away,W,1,0,Novorizontino,28,1696.0,Osman Júnior,4-3-3,3-4-3,Marielson Alves Silva,Match Report,,botafogo_sp,2023,7,2,
2023-07-03,20:15,Série B,Matchweek 15,Mon,Home,W,1,0,Guarani,50,4585.0,Osman Júnior,4-2-3-1,4-3-3,Maguielson Lima Barbosa,Match Report,,botafogo_sp,2023,19,4,
2023-07-07,21:30,Série B,Matchweek 16,Fri,Away,L,0,3,Ceará,50,19428.0,Osman Júnior,4-2-3-1,4-2-3-1,Arthur Gomes Rabelo,Match Report,,botafogo_sp,2023,11,1,
2023-07-17,20:00,Série B,Matchweek 18,Mon,Home,W,1,0,Criciúma,42,4384.0,Osman Júnior,4-2-3-1,4-3-3,Lucas Paulo Torezin,Match Report,,botafogo_sp,2023,13,6,
2023-07-24,19:00,Série B,Matchweek 19,Mon,Away,W,2,1,Londrina,42,2054.0,Osman Júnior,4-2-3-1,4-2-3-1,Paulo Belence Alves dos Prazeres Filho,Match Report,,botafogo_sp,2023,17,3,
2023-07-29,15:30,Série B,Matchweek 20,Sat,Home,L,0,2,Juventude,55,5180.0,Osman Júnior,4-2-3-1,4-2-3-1,Davi de Oliveira Lacerda,Match Report,,botafogo_sp,2023,21,6,
2023-08-01,19:00,Série B,Matchweek 21,Tue,Away,D,0,0,Sampaio Corrêa,34,2020.0,Osman Júnior,4-4-2,4-4-2,Alisson Sidnei Furtado,Match Report,,botafogo_sp,2023,10,1,
2023-08-05,17:00,Série B,Matchweek 22,Sat,Away,D,0,0,CRB,37,7963.0,Osman Júnior,4-4-2,4-2-3-1,Marielson Alves Silva,Match Report,,botafogo_sp,2023,2,2,
2023-08-12,17:00,Série B,Matchweek 23,Sat,Home,D,0,0,Ponte Preta,59,5949.0,Tarik,4-3-3,4-3-3,Yuri Elino Ferreira da Cruz,Match Report,,botafogo_sp,2023,14,3,
2023-08-18,19:00,Série B,Matchweek 24,Fri,Away,L,0,2,Vitória,46,21621.0,Osman Júnior,4-4-2,3-4-3,Wagner do Nascimento Magalhães,Match Report,,botafogo_sp,2023,14,2,
2023-08-23,21:30,Série B,Matchweek 17,Wed,Home,L,1,2,Chapecoense,47,1893.0,Osman Júnior,4-4-2,5-3-2,Emerson Ricardo de Almeida Andrade,Match Report,,botafogo_sp,2023,10,4,
2023-08-28,20:00,Série B,Matchweek 25,Mon,Home,D,0,0,ABC,50,1837.0,Osman Júnior,4-4-2,4-4-2,Thayslane de Melo Costa,Match Report,,botafogo_sp,2023,15,2,
2023-09-03,18:00,Série B,Matchweek 26,Sun,Home,D,1,1,Sport Recife,40,2023.0,Osman Júnior,3-4-3,4-3-3,Rafael Rodrigo Klein,Match Report,,botafogo_sp,2023,8,4,
2023-09-09,20:30,Série B,Matchweek 27,Sat,Away,L,0,1,Mirassol,33,1303.0,Osman Júnior,4-4-2,4-2-3-1,Maguielson Lima Barbosa,Match Report,,botafogo_sp,2023,6,2,
2023-09-16,17:00,Série B,Matchweek 28,Sat,Home,W,1,0,Atl Goianiense,30,2049.0,Tarik,3-4-3,4-2-3-1,Davi de Oliveira Lacerda,Match Report,,botafogo_sp,2023,13,3,
2023-09-23,18:00,Série B,Matchweek 29,Sat,Away,D,0,0,Tombense Futebol Clube,40,550.0,Tarik,4-4-2,4-3-3,Paulo Belence Alves dos Prazeres Filho,Match Report,,botafogo_sp,2023,12,2,
2023-09-30,17:00,Série B,Matchweek 30,Sat,Away,D,1,1,Ituano,42,1165.0,Tarik,4-4-2,4-2-3-1,Lucas Canetto Bellote,Match Report,,botafogo_sp,2023,8,1,
2023-10-07,17:00,Série B,Matchweek 31,Sat,Home,L,0,1,Avaí,51,2346.0,Osman Júnior,4-4-2,4-3-3,Rafael Rodrigo Klein,Match Report,,botafogo_sp,2023,12,4,
2023-10-11,21:30,Série B,Matchweek 32,Wed,Away,L,1,3,Vila Nova,47,3494.0,Osman Júnior,3-4-3,4-3-3,Arthur Gomes Rabelo,Match Report,,botafogo_sp,2023,10,3,
2023-10-21,17:00,Série B,Matchweek 33,Sat,Home,W,2,0,Novorizontino,37,1736.0,Osman Júnior,3-4-3,3-4-3,Vinicius Gonçalves Dias Araujo,Match Report,,botafogo_sp,2023,8,3,
2023-10-27,21:30,Série B,Matchweek 34,Fri,Away,W,1,0,Guarani,60,8479.0,Osman Júnior,3-4-3,4-3-3,Maguielson Lima Barbosa,Match Report,,botafogo_sp,2023,18,5,
2023-11-04,17:00,Série B,Matchweek 35,Sat,Home,D,2,2,Ceará,46,1448.0,Osman Júnior,3-4-3,4-3-3,Paulo Belence Alves dos Prazeres Filho,Match Report,,botafogo_sp,2023,15,3,
2023-11-11,17:00,Série B,Matchweek 36,Sat,Away,L,0,2,Chapecoense,39,4415.0,Osman Júnior,3-4-3,4-4-2,Jefferson Ferreira de Moraes,Match Report,,botafogo_sp,2023,8,2,
2023-11-18,17:00,Série B,Matchweek 37,Sat,Away,L,0,3,Criciúma,44,18673.0,Osman Júnior,4-4-2,4-4-2,Yuri Elino Ferreira da Cruz,Match Report,,botafogo_sp,2023,2,0,
2023-11-25,17:00,Série B,Matchweek 38,Sat,Home,L,0,1,Londrina,44,1537.0,Guilherme Madruga,4-4-2,4-2-3-1,Paulo Belence Alves dos Prazeres Filho,Match Report,,botafogo_sp,2023,16,8,
2023-04-14,19:00,Série B,Matchweek 1,Fri,Away,L,1,4,Guarani,58,3569.0,Thales Oleques,4-2-3-1,4-2-3-1,Emerson Ricardo de Almeida Andrade,Match Report,,avai,2023,11,1,
2023-04-22,16:00,Série B,Matchweek 2,Sat,Home,W,1,0,Mirassol,58,4711.0,Roberto,4-3-3,4-1-4-1,Maguielson Lima Barbosa,Match Report,,avai,2023,19,8,
2023-04-28,19:00,Série B,Matchweek 3,Fri,Away,L,0,1,Criciúma,45,15747.0,Thales Oleques,4-3-3,4-4-2,Wagner do Nascimento Magalhães,Match Report,,avai,2023,8,2,
2023-05-03,21:15,Série B,Matchweek 4,Wed,Home,L,0,3,Vila Nova,73,4436.0,Roberto,4-2-3-1,4-3-3,Vinicius Gonçalves Dias Araujo,Match Report,,avai,2023,17,4,
2023-05-06,18:15,Série B,Matchweek 5,Sat,Away,W,1,0,Tombense Futebol Clube,42,814.0,Wellington Martins,4-3-3,4-2-3-1,Edina Alves Batista,Match Report,,avai,2023,8,3,
2023-05-12,21:30,Série B,Matchweek 6,Fri,Home,L,1,4,Chapecoense,50,6402.0,Wellington Martins,4-3-3,4-4-2,Jean Pierre Goncalves Lima,Match Report,,avai,2023,10,3,
2023-05-19,21:30,Série B,Matchweek 7,Fri,Away,D,0,0,Atl Goianiense,40,4980.0,Thales Oleques,4-4-2◆,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,,avai,2023,10,4,
2023-05-23,21:30,Série B,Matchweek 8,Tue,Away,L,0,2,Novorizontino,56,1381.0,Wellington Martins,4-3-3,3-4-3,Marielson Alves Silva,Match Report,,avai,2023,8,3,
2023-05-27,17:30,Série B,Matchweek 9,Sat,Home,D,1,1,Vitória,57,4363.0,Thales Oleques,4-3-3,3-4-3,Marcelo de Lima Henrique,Match Report,,avai,2023,20,6,
2023-06-03,16:00,Série B,Matchweek 10,Sat,Away,L,2,3,Juventude,40,5197.0,Thales Oleques,5-4-1,4-4-2,Bruno Mota Correia,Match Report,,avai,2023,9,5,
2023-06-07,19:00,Série B,Matchweek 11,Wed,Away,L,1,2,Sport Recife,46,18699.0,Thales Oleques,3-4-3,4-2-3-1,Yuri Elino Ferreira da Cruz,Match Report,,avai,2023,17,5,
2023-06-11,15:30,Série B,Matchweek 12,Sun,Home,D,1,1,Botafogo (SP),40,4301.0,Jean Cléber,4-4-2◆,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,avai,2023,9,1,
2023-06-24,16:00,Série B,Matchweek 13,Sat,Home,D,0,0,Londrina,58,5678.0,Jean Cléber,4-3-1-2,4-2-3-1,Denis da Silva Ribeiro Serafim,Match Report,,avai,2023,23,5,
2023-06-28,19:00,Série B,Matchweek 14,Wed,Away,D,0,0,Ceará,36,14513.0,Jean Cléber,4-3-3,4-2-3-1,Douglas Marques das Flores,Match Report,,avai,2023,12,1,
2023-07-01,17:00,Série B,Matchweek 15,Sat,Home,L,0,2,ABC,66,6378.0,Jean Cléber,4-2-3-1,4-4-2,Matheus Delgado Candançan,Match Report,,avai,2023,12,2,
2023-07-08,17:00,Série B,Matchweek 16,Sat,Home,L,0,1,Ponte Preta,44,6141.0,William Pottker,4-3-3,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,,avai,2023,15,3,
2023-07-19,21:30,Série B,Matchweek 18,Wed,Home,W,2,0,Sampaio Corrêa,48,6498.0,Bruno Cortez,4-3-3,4-2-3-1,Matheus Delgado Candançan,Match Report,,avai,2023,7,4,
2023-07-22,18:00,Série B,Matchweek 19,Sat,Away,W,1,0,Ituano,39,1240.0,Jean Cléber,4-3-3,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,,avai,2023,6,3,
2023-07-29,17:00,Série B,Matchweek 20,Sat,Home,L,1,2,Guarani,58,13004.0,Wellington Martins,4-3-3,4-2-3-1,Paulo Belence Alves dos Prazeres Filho,Match Report,,avai,2023,15,2,
2023-08-01,19:00,Série B,Matchweek 21,Tue,Away,D,2,2,Mirassol,44,2357.0,Bruno Cortez,4-3-3,4-4-2,Denis da Silva Ribeiro Serafim,Match Report,,avai,2023,9,3,
2023-08-05,15:30,Série B,Matchweek 22,Sat,Home,W,1,0,Criciúma,45,11127.0,Douglas,4-3-3,4-2-3-1,Flavio de Souza,Match Report,,avai,2023,10,2,
2023-08-12,18:00,Série B,Matchweek 23,Sat,Away,D,1,1,Vila Nova,47,9742.0,Bruno Cortez,4-3-3,4-2-3-1,Matheus Delgado Candançan,Match Report,,avai,2023,8,2,
2023-08-19,15:30,Série B,Matchweek 24,Sat,Home,W,4,2,Tombense Futebol Clube,54,9526.0,Bruno Cortez,4-3-3,4-3-3,Rodrigo José Pereira de Lima,Match Report,,avai,2023,12,5,
2023-08-23,19:00,Série B,Matchweek 17,Wed,Away,D,1,1,CRB,47,5665.0,Bruno Cortez,4-3-3,4-1-4-1,Lucas Paulo Torezin,Match Report,,avai,2023,8,2,
2023-08-27,15:45,Série B,Matchweek 25,Sun,Away,D,0,0,Chapecoense,49,11199.0,Wellington Martins,4-3-3,5-3-2,João Vitor Gobi,Match Report,,avai,2023,12,1,
2023-09-02,15:30,Série B,Matchweek 26,Sat,Home,L,0,2,Atl Goianiense,65,9412.0,Bruno Cortez,4-3-3,4-2-3-1,Arthur Gomes Rabelo,Match Report,,avai,2023,11,1,
2023-09-11,20:30,Série B,Matchweek 27,Mon,Home,W,1,0,Novorizontino,41,7472.0,Bruno Cortez,4-3-3,3-4-3,Felipe Fernandes de Lima,Match Report,,avai,2023,8,5,
2023-09-17,18:00,Série B,Matchweek 28,Sun,Away,L,0,3,Vitória,55,24082.0,Bruno Cortez,4-3-3,4-2-3-1,Flavio de Souza,Match Report,,avai,2023,8,2,
2023-09-25,18:30,Série B,Matchweek 29,Mon,Home,L,0,2,Juventude,56,4041.0,Bruno Cortez,4-3-3,4-4-2,Dyorgines José Padovani Andrade,Match Report,,avai,2023,7,2,
2023-09-29,19:00,Série B,Matchweek 30,Fri,Home,D,2,2,Sport Recife,37,5205.0,Wellington Martins,4-3-3,4-3-3,Caio Max Augusto Vieira,Match Report,,avai,2023,11,3,
2023-10-07,17:00,Série B,Matchweek 31,Sat,Away,W,1,0,Botafogo (SP),49,2346.0,Wellington Martins,4-3-3,4-4-2,Rafael Rodrigo Klein,Match Report,,avai,2023,8,4,
2023-10-15,18:30,Série B,Matchweek 32,Sun,Away,D,1,1,Londrina,64,785.0,Wellington Martins,4-3-3,4-3-3,Wilton Pereira Sampaio,Match Report,,avai,2023,15,3,
2023-10-22,18:00,Série B,Matchweek 33,Sun,Home,W,1,0,Ceará,50,8520.0,Wellington Martins,4-3-3,5-3-2,Jonathan Benkenstein Pinheiro,Match Report,,avai,2023,11,4,
2023-10-26,19:00,Série B,Matchweek 34,Thu,Away,D,1,1,ABC,60,1298.0,Wellington Martins,4-3-3,4-2-3-1,Luciano da Silva Miranda,Match Report,,avai,2023,20,5,
2023-11-04,17:00,Série B,Matchweek 35,Sat,Away,W,1,0,Ponte Preta,45,5525.0,Wellington Martins,4-3-3,4-3-3,Jefferson Ferreira de Moraes,Match Report,,avai,2023,14,5,
2023-11-11,17:00,Série B,Matchweek 36,Sat,Home,D,1,1,CRB,54,6474.0,Wellington Martins,4-3-3,4-2-3-1,Paulo Henrique Schleich Vollkopf,Match Report,,avai,2023,18,6,
2023-11-20,20:00,Série B,Matchweek 37,Mon,Away,L,0,4,Sampaio Corrêa,38,8740.0,Wellington Martins,4-3-3,4-4-2,Wilton Pereira Sampaio,Match Report,,avai,2023,3,0,
2023-11-25,17:00,Série B,Matchweek 38,Sat,Home,D,0,0,Ituano,59,3427.0,Bruno Cortez,4-3-3,4-4-2,Fabio Augusto de Sá Junior,Match Report,,avai,2023,14,2,
2023-04-14,21:30,Série B,Matchweek 1,Fri,Home,W,2,0,Ceará,36,1151.0,Claudinho,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,,ituano,2023,4,3,
2023-04-22,11:00,Série B,Matchweek 2,Sat,Away,L,0,3,Tombense Futebol Clube,50,578.0,Marcelo Freitas,4-4-2◆,4-2-3-1,Marcelo de Lima Henrique,Match Report,,ituano,2023,11,2,
2023-04-28,21:30,Série B,Matchweek 3,Fri,Away,L,0,1,Guarani,55,4657.0,Jefferson Paulino,4-2-3-1,4-2-3-1,Bruno Mota Correia,Match Report,,ituano,2023,23,6,
2023-05-03,19:00,Série B,Matchweek 4,Wed,Home,W,3,0,ABC,54,1293.0,Marcelo Freitas,4-2-3-1,3-4-1-2,Maguielson Lima Barbosa,Match Report,,ituano,2023,18,6,
2023-05-06,16:00,Série B,Matchweek 5,Sat,Away,L,1,2,Criciúma,49,15062.0,Lucas,4-2-3-1,4-4-2,Leandro Pedro Vuaden,Match Report,,ituano,2023,9,3,
2023-05-14,20:30,Série B,Matchweek 6,Sun,Home,D,1,1,Sport Recife,53,1307.0,Frazan,4-2-3-1,4-2-3-1,Leo Simão Holanda,Match Report,,ituano,2023,14,5,
2023-05-20,17:00,Série B,Matchweek 7,Sat,Home,L,0,2,Novorizontino,47,1353.0,Claudinho,4-2-3-1,3-4-3,Caio Max Augusto Vieira,Match Report,,ituano,2023,9,2,
2023-05-24,19:00,Série B,Matchweek 8,Wed,Away,L,0,1,Vila Nova,61,10000.0,Claudinho,4-2-3-1,4-4-2,Lucas Paulo Torezin,Match Report,,ituano,2023,9,3,
2023-05-27,17:00,Série B,Matchweek 9,Sat,Home,W,3,1,Londrina,54,1256.0,Jefferson Paulino,4-2-3-1,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,ituano,2023,14,4,
2023-06-02,21:30,Série B,Matchweek 10,Fri,Away,L,0,3,Vitória,55,21587.0,Rafael Pereira,4-2-3-1,4-2-3-1,André Luiz Skettino Policarpo Bento,Match Report,,ituano,2023,12,3,
2023-06-06,21:30,Série B,Matchweek 11,Tue,Away,W,2,0,Botafogo (SP),44,2794.0,Rafael Pereira,4-2-3-1,4-2-3-1,Luiz Augusto Silveira Tisne,Match Report,,ituano,2023,17,6,
2023-06-10,17:00,Série B,Matchweek 12,Sat,Home,D,1,1,Atl Goianiense,36,1151.0,Rafael Pereira,4-2-3-1,3-4-3,Wagner do Nascimento Magalhães,Match Report,,ituano,2023,6,2,
2023-06-21,19:00,Série B,Matchweek 13,Wed,Away,D,2,2,CRB,44,5807.0,Rafael Pereira,4-2-3-1,4-2-3-1,Yuri Elino Ferreira da Cruz,Match Report,,ituano,2023,14,7,
2023-06-28,21:30,Série B,Matchweek 14,Wed,Home,L,0,1,Ponte Preta,58,1323.0,Rafael Pereira,4-2-3-1,4-2-3-1,Rodrigo José Pereira de Lima,Match Report,,ituano,2023,17,4,
2023-07-03,18:00,Série B,Matchweek 15,Mon,Away,W,1,0,Mirassol,45,2365.0,Jefferson Paulino,4-2-3-1,4-2-3-1,Arthur Gomes Rabelo,Match Report,,ituano,2023,8,2,
2023-07-08,17:00,Série B,Matchweek 16,Sat,Home,D,1,1,Juventude,61,1305.0,Rafael Pereira,4-2-3-1,4-4-2,Luiz Augusto Silveira Tisne,Match Report,,ituano,2023,10,3,
2023-07-14,21:30,Série B,Matchweek 17,Fri,Away,D,0,0,Sampaio Corrêa,42,3010.0,Rafael Pereira,4-2-3-1,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,ituano,2023,13,3,
2023-07-18,19:00,Série B,Matchweek 18,Tue,Away,L,0,1,Chapecoense,58,4176.0,Jefferson Paulino,4-2-3-1,4-2-3-1,Felipe Fernandes de Lima,Match Report,,ituano,2023,18,1,
2023-07-22,18:00,Série B,Matchweek 19,Sat,Home,L,0,1,Avaí,61,1240.0,Rafael Pereira,4-2-3-1,4-3-3,Paulo Roberto Alves Júnior,Match Report,,ituano,2023,22,5,
2023-07-28,19:00,Série B,Matchweek 20,Fri,Away,D,1,1,Ceará,56,21253.0,Jefferson Paulino,4-2-3-1,4-2-3-1,Arthur Gomes Rabelo,Match Report,,ituano,2023,13,4,
2023-08-02,19:00,Série B,Matchweek 21,Wed,Home,W,1,0,Tombense Futebol Clube,47,1184.0,Claudinho,4-2-3-1,4-2-3-1,Thayslane de Melo Costa,Match Report,,ituano,2023,7,3,
2023-08-05,17:00,Série B,Matchweek 22,Sat,Home,D,1,1,Guarani,53,2542.0,José Aldo,4-2-3-1,4-4-2,Rafael Rodrigo Klein,Match Report,,ituano,2023,18,3,
2023-08-14,20:00,Série B,Matchweek 23,Mon,Away,D,1,1,ABC,53,4993.0,Mario Sergio,4-2-3-1,4-4-2,Paulo Belence Alves dos Prazeres Filho,Match Report,,ituano,2023,10,3,
2023-08-19,17:00,Série B,Matchweek 24,Sat,Home,W,3,0,Criciúma,50,1343.0,Jefferson Paulino,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,,ituano,2023,18,9,
2023-08-25,21:30,Série B,Matchweek 25,Fri,Away,W,2,1,Sport Recife,34,19069.0,Yann Rolim,4-2-3-1,4-4-2,Felipe Fernandes de Lima,Match Report,,ituano,2023,3,2,
2023-08-30,19:00,Série B,Matchweek 26,Wed,Away,L,0,2,Novorizontino,62,2355.0,Rafael Pereira,4-2-3-1,3-4-3,Luiz Flávio de Oliveira,Match Report,,ituano,2023,8,2,
2023-09-08,18:00,Série B,Matchweek 27,Fri,Home,L,1,2,Vila Nova,69,1650.0,Claudinho,4-2-3-1,4-3-3,Jose Mendonca da Silva Junior,Match Report,,ituano,2023,26,6,
2023-09-14,18:30,Série B,Matchweek 28,Thu,Away,D,2,2,Londrina,56,868.0,Marcel Afonso,4-2-3-1,4-2-3-1,Denis da Silva Ribeiro Serafim,Match Report,,ituano,2023,12,3,
2023-09-22,21:30,Série B,Matchweek 29,Fri,Home,L,0,2,Vitória,53,1804.0,Rafael Pereira,4-2-3-1,4-2-3-1,Felipe Fernandes de Lima,Match Report,,ituano,2023,19,6,
2023-09-30,17:00,Série B,Matchweek 30,Sat,Home,D,1,1,Botafogo (SP),58,1165.0,Jefferson Paulino,4-2-3-1,4-4-2,Lucas Canetto Bellote,Match Report,,ituano,2023,11,3,
2023-10-06,21:30,Série B,Matchweek 31,Fri,Away,L,0,1,Atl Goianiense,52,11063.0,Rafael Pereira,4-4-2,4-3-3,André Luiz Skettino Policarpo Bento,Match Report,,ituano,2023,10,6,
2023-10-14,17:00,Série B,Matchweek 32,Sat,Home,D,0,0,CRB,46,1630.0,Jefferson Paulino,4-4-2,4-3-3,Jonathan Benkenstein Pinheiro,Match Report,,ituano,2023,16,5,
