Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes,team_name,season,Sh,SoT,Dist
2021-09-26,18:15,Série B,Matchweek 26,Sun,Home,W,1,0,Brasil de Pelotas,66,,Ivan,4-2-3-1,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,,ponte_preta,2021,18,5,
2021-09-29,21:30,Série B,Matchweek 27,Wed,Away,L,1,2,CSA,43,1513.0,Ivan,4-2-3-1,4-2-3-1,Paulo Henrique Schleinch Vollkopf,Match Report,,ponte_preta,2021,13,2,
2021-10-02,21:00,Série B,Matchweek 28,Sat,Home,D,1,1,Vila Nova,53,,Fernando Camilo Farias,4-2-3-1,4-3-3,Adriano Barros Carneiro,Match Report,,ponte_preta,2021,9,4,
2021-10-05,19:00,Série B,Matchweek 29,Tue,Away,D,1,1,Avaí,54,1540.0,Fábio Sanches,4-2-3-1,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,ponte_preta,2021,14,2,
2021-10-16,16:00,Série B,Matchweek 30,Sat,Home,L,2,3,Náutico,52,2732.0,Ivan,4-2-3-1,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,,ponte_preta,2021,28,9,
2021-10-24,16:00,Série B,Matchweek 31,Sun,Away,W,1,0,Remo,39,6103.0,Ivan,4-2-3-1,4-3-3,Paulo Cesar Zanovelli da Silva,Match Report,,ponte_preta,2021,15,9,
2021-10-30,16:00,Série B,Matchweek 32,Sat,Home,D,0,0,Vitória,57,3396.0,Ivan,4-2-3-1,4-2-3-1,Denis Ribeiro Serafim,Match Report,,ponte_preta,2021,11,2,
2021-11-02,21:30,Série B,Matchweek 33,Tue,Away,D,2,2,Goiás,36,3310.0,Ivan,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,,ponte_preta,2021,7,4,
2021-11-07,20:30,Série B,Matchweek 34,Sun,Home,W,1,0,CRB,39,2795.0,Ivan,4-1-4-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,ponte_preta,2021,10,3,
2021-11-11,19:00,Série B,Matchweek 35,Thu,Home,D,0,0,Botafogo (RJ),53,4325.0,Ivan,4-1-4-1,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,,ponte_preta,2021,10,1,
2021-11-15,16:00,Série B,Matchweek 36,Mon,Away,L,1,2,Londrina,43,2573.0,Fernando Camilo Farias,4-1-4-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,ponte_preta,2021,8,4,
2021-11-20,17:30,Série B,Matchweek 37,Sat,Away,W,1,0,Confiança,45,1697.0,Ivan,4-1-4-1,4-3-3,Wilton Sampaio,Match Report,,ponte_preta,2021,10,5,
2021-11-26,19:00,Série B,Matchweek 38,Fri,Home,W,3,2,Coritiba,48,1970.0,Ivan,4-2-3-1,4-2-3-1,Douglas Schwengber da Silva,Match Report,,ponte_preta,2021,23,7,
2021-05-29,11:00,Série B,Matchweek 1,Sat,Away,W,2,0,Vasco da Gama,45,,Ricardo Bueno,4-2-3-1,4-2-3-1,Thiago Luis Scarascati,Match Report,,operario,2021,19,6,
2021-06-01,19:00,Série B,Matchweek 2,Tue,Home,L,2,5,Guarani,62,,Ricardo Bueno,4-2-3-1,4-3-3,Rodrigo Batista Raposo,Match Report,,operario,2021,15,8,
2021-06-13,20:30,Série B,Matchweek 3,Sun,Away,D,0,0,Vitória,46,,Ricardo Bueno,4-3-3,4-2-3-1,Djonaltan Costa de Araujo,Match Report,,operario,2021,12,1,
2021-06-16,18:00,Série B,Matchweek 4,Wed,Home,W,1,0,Sampaio Corrêa,59,,Marcelo,4-2-3-1,4-2-3-1,Adriano Barros Carneiro,Match Report,,operario,2021,9,2,
2021-06-19,19:00,Série B,Matchweek 5,Sat,Home,W,2,1,Cruzeiro,59,,Reniê,4-2-3-1,5-4-1,Paulo Henrique Schleinch Vollkopf,Match Report,,operario,2021,9,3,
2021-06-22,19:00,Série B,Matchweek 6,Tue,Away,D,0,0,Ponte Preta,36,,Reniê,4-2-3-1,4-4-2,Rafael Carlos Salgueiro,Match Report,,operario,2021,9,4,
2021-06-25,19:00,Série B,Matchweek 7,Fri,Home,D,0,0,Confiança,64,,Marcelo,4-2-3-1,4-3-3,Felipe da Silva Gonçalves Paludo,Match Report,,operario,2021,25,5,
2021-06-28,18:00,Série B,Matchweek 8,Mon,Home,L,1,2,Vila Nova,65,,Ricardo Bueno,4-2-3-1,4-3-3,Jonathan Antero Silva,Match Report,,operario,2021,22,8,
2021-07-02,19:00,Série B,Matchweek 9,Fri,Away,L,0,5,Náutico,56,,Reniê,4-3-3,4-2-3-1,Fabio Augusto de Sá Junior,Match Report,,operario,2021,15,5,
2021-07-10,11:00,Série B,Matchweek 10,Sat,Home,W,2,1,Brasil de Pelotas,55,,Simão Bertelli,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,operario,2021,14,4,
2021-07-13,21:30,Série B,Matchweek 11,Tue,Away,W,2,1,Londrina,34,,Simão Bertelli,4-2-3-1,4-2-3-1,Vinicius Gonçalves Dias Araujo,Match Report,,operario,2021,9,3,
2021-07-17,19:00,Série B,Matchweek 12,Sat,Home,L,0,2,CSA,56,,Reniê,4-2-3-1,4-3-3,Diego Da Costa Cidral,Match Report,,operario,2021,16,4,
2021-07-22,21:30,Série B,Matchweek 13,Thu,Away,L,0,1,Avaí,44,,Simão Bertelli,4-2-3-1,4-1-4-1,Emerson De Almeida Ferreira,Match Report,,operario,2021,5,3,
2021-07-25,18:15,Série B,Matchweek 14,Sun,Home,W,1,0,Coritiba,39,,Ricardo Bueno,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,,operario,2021,8,3,
2021-07-30,16:00,Série B,Matchweek 15,Fri,Away,L,0,1,Goiás,50,,Ricardo Bueno,4-2-3-1,4-2-3-1,Salim Fende Chavez,Match Report,,operario,2021,4,1,
2021-08-06,16:00,Série B,Matchweek 16,Fri,Away,W,1,0,Remo,26,,Reniê,4-2-3-1,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,operario,2021,6,4,
2021-08-12,21:30,Série B,Matchweek 17,Thu,Home,W,1,0,Botafogo (RJ),37,,Reniê,4-2-3-1,4-2-3-1,Douglas Marques das Flores,Match Report,,operario,2021,12,3,
2021-08-15,20:30,Série B,Matchweek 18,Sun,Home,D,1,1,Brusque,61,,Reniê,4-4-2,4-4-2,Rafael Martins de Sá,Match Report,,operario,2021,25,6,
2021-08-18,21:30,Série B,Matchweek 19,Wed,Away,D,0,0,CRB,59,,Reniê,4-2-3-1,4-2-3-1,Alexandre Vargas Tavares de Jesus,Match Report,,operario,2021,14,2,
2021-08-21,19:00,Série B,Matchweek 20,Sat,Home,W,2,0,Vasco da Gama,40,,Reniê,4-2-3-1,4-2-3-1,Braulio da Silva Machado,Match Report,,operario,2021,10,3,
2021-08-24,19:00,Série B,Matchweek 21,Tue,Away,L,0,3,Guarani,46,,Reniê,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,,operario,2021,13,2,
2021-09-04,11:00,Série B,Matchweek 22,Sat,Home,L,0,1,Vitória,59,,Reniê,4-2-3-1,4-2-3-1,Douglas Schwengber da Silva,Match Report,,operario,2021,16,2,
2021-09-11,16:30,Série B,Matchweek 23,Sat,Away,D,0,0,Sampaio Corrêa,45,,Reniê,4-2-3-1,4-2-3-1,Vinicius Gomes do Amaral,Match Report,,operario,2021,10,1,
2021-09-16,19:00,Série B,Matchweek 24,Thu,Away,D,1,1,Cruzeiro,42,,Reniê,4-2-3-1,4-2-3-1,Rodrigo D'Alonso Ferreira,Match Report,,operario,2021,8,2,
2021-09-22,21:30,Série B,Matchweek 25,Wed,Home,L,1,2,Ponte Preta,64,,Reniê,4-2-3-1,4-2-3-1,Fabio Augusto de Sá Junior,Match Report,,operario,2021,24,10,
2021-09-25,18:30,Série B,Matchweek 26,Sat,Away,L,0,1,Confiança,53,905.0,Reniê,4-2-3-1,4-3-3,Diego Pombo Lopez,Match Report,,operario,2021,13,5,
2021-09-28,21:30,Série B,Matchweek 27,Tue,Away,L,1,2,Vila Nova,49,1328.0,Reniê,3-4-3,4-3-3,Rodrigo José Pereira de Lima,Match Report,,operario,2021,15,2,
2021-10-01,21:30,Série B,Matchweek 28,Fri,Home,L,1,2,Náutico,42,427.0,Reniê,4-5-1,4-4-2,Edina Alves Batista,Match Report,,operario,2021,21,6,
2021-10-06,16:00,Série B,Matchweek 29,Wed,Away,L,0,1,Brasil de Pelotas,63,183.0,Reniê,4-5-1,4-2-3-1,Ivan da Silva Guimarães Jr.,Match Report,,operario,2021,20,3,
2021-10-16,18:30,Série B,Matchweek 30,Sat,Home,D,0,0,Londrina,53,1892.0,Reniê,4-2-3-1,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,operario,2021,21,5,
2021-10-23,19:00,Série B,Matchweek 31,Sat,Away,W,4,2,CSA,43,5002.0,Reniê,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,operario,2021,11,6,
2021-10-29,19:00,Série B,Matchweek 32,Fri,Home,W,2,1,Avaí,50,2362.0,Fabiano,4-2-3-1,4-1-4-1,Caio Max Augusto Vieira,Match Report,,operario,2021,11,4,
2021-11-03,18:30,Série B,Matchweek 33,Wed,Away,L,1,3,Coritiba,55,16886.0,Reniê,4-2-3-1,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,,operario,2021,13,6,
2021-11-06,18:30,Série B,Matchweek 34,Sat,Home,D,1,1,Goiás,54,3111.0,Marcelo,4-2-3-1,4-4-2,Vinicius Gonçalves Dias Araujo,Match Report,,operario,2021,19,3,
2021-11-09,19:00,Série B,Matchweek 35,Tue,Home,W,2,1,Remo,63,3544.0,Reniê,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,operario,2021,19,7,
2021-11-15,16:00,Série B,Matchweek 36,Mon,Away,L,1,2,Botafogo (RJ),50,25584.0,Reniê,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,operario,2021,10,6,
2021-11-19,19:00,Série B,Matchweek 37,Fri,Away,L,0,2,Brusque,60,1733.0,Reniê,4-2-3-1,4-4-2,Felipe Fernandes de Lima,Match Report,,operario,2021,15,3,
2021-11-28,16:00,Série B,Matchweek 38,Sun,Home,W,2,1,CRB,53,2462.0,Reniê,4-2-3-1,4-2-3-1,Savio Pereira,Match Report,,operario,2021,11,4,
2021-05-30,11:00,Série B,Matchweek 1,Sun,Home,W,2,1,Ponte Preta,53,,Thiago Alagoano,4-4-2,4-4-2,Felipe da Silva Gonçalves,Match Report,,brusque,2021,15,3,
2021-06-05,11:00,Série B,Matchweek 2,Sat,Away,W,1,0,Londrina,41,,Thiago Alagoano,4-4-2,4-3-3,José Ricardo Vasconcellos Laranjeira,Match Report,,brusque,2021,8,5,
2021-06-13,16:00,Série B,Matchweek 3,Sun,Away,W,2,1,Avaí,40,,Thiago Alagoano,4-4-2,4-2-3-1,Lucas Paulo Torezin,Match Report,,brusque,2021,13,5,
2021-06-19,19:00,Série B,Matchweek 5,Sat,Away,L,1,3,Vitória,45,,Thiago Alagoano,4-4-2,4-3-3,Tiago Nascimento dos Santos,Match Report,,brusque,2021,6,4,
2021-06-22,16:30,Série B,Matchweek 6,Tue,Home,D,0,0,Sampaio Corrêa,67,,Thiago Alagoano,4-4-2,4-2-3-1,Fabio Augusto de Sá Junior,Match Report,,brusque,2021,12,3,
2021-06-27,21:00,Série B,Matchweek 7,Sun,Away,L,1,2,Vasco da Gama,58,,Thiago Alagoano,4-4-2,4-2-3-1,Salim Fende Chavez,Match Report,,brusque,2021,10,3,
2021-06-30,17:00,Série B,Matchweek 8,Wed,Home,W,1,0,Brasil de Pelotas,57,,Thiago Alagoano,4-2-3-1,4-4-2,Wanderson Alves de Souza,Match Report,,brusque,2021,16,5,
2021-07-04,11:00,Série B,Matchweek 9,Sun,Away,L,1,4,Guarani,55,,Thiago Alagoano,4-4-2,4-2-3-1,Rodrigo da Fonseca Silva,Match Report,,brusque,2021,15,5,
2021-07-11,20:30,Série B,Matchweek 10,Sun,Home,L,2,3,CSA,64,,Thiago Alagoano,4-4-2,4-2-3-1,Emerson Ricardo de Almeida Andrade,Match Report,,brusque,2021,21,5,
2021-07-14,21:30,Série B,Matchweek 11,Wed,Away,L,1,2,Remo,44,,Thiago Alagoano,4-4-2,4-2-3-1,Diego Pombo Lopez,Match Report,,brusque,2021,9,2,
2021-07-17,19:00,Série B,Matchweek 12,Sat,Home,W,2,1,Botafogo (RJ),58,,Thiago Alagoano,4-2-2-2,4-2-3-1,Ivan da Silva Guimarães Jr.,Match Report,,brusque,2021,18,6,
2021-07-21,16:00,Série B,Matchweek 13,Wed,Away,W,1,0,Vila Nova,46,,Thiago Alagoano,4-4-2,4-2-3-1,Vinicius Furlan,Match Report,,brusque,2021,10,1,
2021-07-24,19:30,Série B,Matchweek 14,Sat,Away,D,1,1,Náutico,45,,Thiago Alagoano,4-4-2,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,brusque,2021,7,4,
2021-07-31,21:00,Série B,Matchweek 15,Sat,Home,W,3,0,Confiança,50,,Thiago Alagoano,4-2-2-2,4-3-3,Dewson Fernando Freitas da Silva,Match Report,,brusque,2021,7,4,
2021-08-03,19:00,Série B,Matchweek 4,Tue,Home,D,0,0,Coritiba,53,,Thiago Alagoano,4-4-2,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,,brusque,2021,15,2,
2021-08-07,11:00,Série B,Matchweek 16,Sat,Home,L,1,2,Cruzeiro,47,,Thiago Alagoano,4-4-2,4-4-2,Jefferson Ferreira de Moraes,Match Report,,brusque,2021,11,1,
2021-08-12,19:00,Série B,Matchweek 17,Thu,Away,L,0,3,CRB,58,,Thiago Alagoano,4-4-1-1,4-2-3-1,Lucas Paulo Torezin,Match Report,,brusque,2021,14,1,
2021-08-15,20:30,Série B,Matchweek 18,Sun,Away,D,1,1,Operário,39,,Thiago Alagoano,4-4-2,4-4-2,Rafael Martins de Sá,Match Report,,brusque,2021,15,3,
2021-08-19,19:00,Série B,Matchweek 19,Thu,Home,L,0,1,Goiás,59,,Thiago Alagoano,4-2-2-2,4-4-2,Paulo Henrique Schleinch Vollkopf,Match Report,,brusque,2021,13,3,
2021-08-22,20:30,Série B,Matchweek 20,Sun,Away,L,0,3,Ponte Preta,57,,Thiago Alagoano,4-4-2,4-3-3,Diego Pombo Lopez,Match Report,,brusque,2021,20,5,
2021-08-28,18:45,Série B,Matchweek 21,Sat,Home,D,0,0,Londrina,62,,Thiago Alagoano,4-2-2-2,4-3-3,Fabio Augusto de Sá Junior,Match Report,,brusque,2021,7,1,
2021-09-03,19:00,Série B,Matchweek 22,Fri,Home,D,0,0,Avaí,32,,Thiago Alagoano,4-4-2,4-2-3-1,Marcelo de Lima Henrique,Match Report,,brusque,2021,9,2,
2021-09-07,19:00,Série B,Matchweek 23,Tue,Away,L,0,4,Coritiba,52,,Ruan Carneiro,4-4-2,4-2-3-1,Rodrigo José Pereira de Lima,Match Report,,brusque,2021,10,1,
2021-09-17,16:00,Série B,Matchweek 24,Fri,Home,D,0,0,Vitória,58,,Thiago Alagoano,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,brusque,2021,16,2,
2021-09-21,19:00,Série B,Matchweek 25,Tue,Away,D,2,2,Sampaio Corrêa,49,,Thiago Alagoano,4-3-3,4-3-3,Alexandre Vargas Tavares de Jesus,Match Report,,brusque,2021,16,6,
2021-09-24,21:30,Série B,Matchweek 26,Fri,Home,L,0,1,Vasco da Gama,50,,Edu,4-2-3-1,4-3-3,Savio Pereira,Match Report,,brusque,2021,24,6,
2021-09-29,19:00,Série B,Matchweek 27,Wed,Away,W,2,0,Brasil de Pelotas,49,361.0,Thiago Alagoano,4-4-2,4-2-3-1,Jonathan Antero Silva,Match Report,,brusque,2021,17,2,
2021-10-02,16:00,Série B,Matchweek 28,Sat,Home,W,2,0,Guarani,42,373.0,Thiago Alagoano,4-2-3-1,4-2-3-1,Rodrigo Batista Raposo,Match Report,,brusque,2021,15,4,
2021-10-09,21:00,Série B,Matchweek 29,Sat,Away,L,1,4,CSA,43,1339.0,Thiago Alagoano,4-2-3-1,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,,brusque,2021,12,1,
2021-10-15,16:00,Série B,Matchweek 30,Fri,Home,W,3,1,Remo,49,276.0,Thiago Alagoano,4-2-3-1,4-3-1-2,Vinicius Gomes do Amaral,Match Report,,brusque,2021,15,7,
2021-10-20,20:30,Série B,Matchweek 31,Wed,Away,L,0,3,Botafogo (RJ),50,3058.0,Thiago Alagoano,4-2-3-1,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,brusque,2021,7,2,
2021-10-24,20:30,Série B,Matchweek 32,Sun,Home,L,2,3,Vila Nova,63,537.0,Thiago Alagoano,4-2-3-1,3-4-3,Alisson Sidnei Furtado,Match Report,,brusque,2021,13,5,
2021-11-02,19:00,Série B,Matchweek 33,Tue,Home,W,4,3,Náutico,49,998.0,Fillipe Soutto,4-2-3-1,4-2-3-1,Felipe Fernandes de Lima,Match Report,,brusque,2021,20,9,
2021-11-06,20:00,Série B,Matchweek 34,Sat,Away,L,2,3,Confiança,47,1439.0,Fillipe Soutto,4-4-2◆,4-3-3,Wagner do Nascimento Magalhaes,Match Report,,brusque,2021,12,5,
2021-11-09,21:30,Série B,Matchweek 35,Tue,Away,L,0,2,Cruzeiro,51,34687.0,Fillipe Soutto,4-4-2◆,4-2-3-1,Marcelo de Lima Henrique,Match Report,,brusque,2021,14,5,
2021-11-15,16:00,Série B,Matchweek 36,Mon,Home,W,1,0,CRB,53,1537.0,Edu,4-4-2◆,4-2-3-1,Alexandre Vargas Tavares de Jesus,Match Report,,brusque,2021,17,5,
2021-11-19,19:00,Série B,Matchweek 37,Fri,Home,W,2,0,Operário,40,1733.0,Thiago Alagoano,4-4-2◆,4-2-3-1,Felipe Fernandes de Lima,Match Report,,brusque,2021,18,9,
2021-11-28,16:00,Série B,Matchweek 38,Sun,Away,D,2,2,Goiás,44,11207.0,Thiago Alagoano,4-4-2◆,4-3-1-2,Jose Mendonca da Silva Junior,Match Report,,brusque,2021,10,2,
2021-05-29,17:30,Série B,Matchweek 1,Sat,Away,L,1,3,Confiança,48,,Fábio,4-3-3,4-3-3,André Rodrigo Rocha,Match Report,,cruzeiro,2021,10,1,
2021-06-06,18:15,Série B,Matchweek 2,Sun,Home,L,3,4,CRB,51,,Rômulo,4-4-2,4-2-3-1,Douglas Marques das Flores,Match Report,,cruzeiro,2021,22,9,
2021-06-12,21:00,Série B,Matchweek 3,Sat,Home,D,1,1,Goiás,67,,Fábio,4-4-2,4-2-3-1,Vinicius Furlan,Match Report,,cruzeiro,2021,13,6,
2021-06-16,21:30,Série B,Matchweek 4,Wed,Away,W,1,0,Ponte Preta,43,,Fábio,4-1-4-1,5-3-2,Vinicius Gomes do Amaral,Match Report,,cruzeiro,2021,14,4,
2021-06-19,19:00,Série B,Matchweek 5,Sat,Away,L,1,2,Operário,41,,Fábio,5-4-1,4-2-3-1,Paulo Henrique Schleinch Vollkopf,Match Report,,cruzeiro,2021,15,4,
2021-06-24,21:30,Série B,Matchweek 6,Thu,Home,W,2,1,Vasco da Gama,46,,Fábio,5-4-1,4-4-2,Vinicius Gonçalves Dias Araujo,Match Report,,cruzeiro,2021,10,4,
2021-06-27,20:30,Série B,Matchweek 7,Sun,Away,L,1,2,CSA,56,,Fábio,3-5-2,4-2-3-1,Rodrigo Batista Raposo,Match Report,,cruzeiro,2021,14,2,
2021-06-30,19:00,Série B,Matchweek 8,Wed,Home,D,3,3,Guarani,51,,Fábio,4-1-4-1,4-2-3-1,Rafael Martins de Sá,Match Report,,cruzeiro,2021,10,4,
2021-07-03,19:00,Série B,Matchweek 9,Sat,Away,D,0,0,Brasil de Pelotas,61,,Fábio,3-5-2,4-2-3-1,Rafael Carlos Salgueiro,Match Report,,cruzeiro,2021,15,3,
2021-07-06,19:00,Série B,Matchweek 10,Tue,Home,D,0,0,Coritiba,52,,Fábio,4-2-3-1,4-2-3-1,Dyorgines José Padovani Andrade,Match Report,,cruzeiro,2021,12,2,
2021-07-10,16:30,Série B,Matchweek 11,Sat,Away,D,3,3,Botafogo (RJ),48,,Fábio,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,,cruzeiro,2021,14,5,
2021-07-17,16:30,Série B,Matchweek 12,Sat,Home,L,0,3,Avaí,63,,Fábio,4-2-3-1,4-2-3-1,Alisson Sidnei Furtado,Match Report,,cruzeiro,2021,18,5,
2021-07-20,19:00,Série B,Matchweek 13,Tue,Away,L,0,1,Remo,56,,Fábio,4-2-3-1,4-2-3-1,Daniel Nobre Bins,Match Report,,cruzeiro,2021,11,0,
2021-07-24,16:30,Série B,Matchweek 14,Sat,Away,D,0,0,Vila Nova,55,,Fábio,3-4-3,3-5-2,Alexandre Vargas Tavares de Jesus,Match Report,,cruzeiro,2021,13,4,
2021-07-30,21:30,Série B,Matchweek 15,Fri,Home,D,2,2,Londrina,58,,Fábio,3-4-1-2,4-2-3-1,André Luiz de Freitas Castro,Match Report,,cruzeiro,2021,20,8,
2021-08-07,11:00,Série B,Matchweek 16,Sat,Away,W,2,1,Brusque,53,,Fábio,4-4-2,4-4-2,Jefferson Ferreira de Moraes,Match Report,,cruzeiro,2021,16,9,
2021-08-11,19:00,Série B,Matchweek 17,Wed,Home,D,2,2,Vitória,60,,Fábio,4-4-2,4-2-3-1,Savio Pereira,Match Report,,cruzeiro,2021,16,5,
2021-08-14,16:30,Série B,Matchweek 18,Sat,Home,D,1,1,Sampaio Corrêa,60,,Fábio,4-2-3-1,4-3-3,Caio Max Augusto Vieira,Match Report,,cruzeiro,2021,25,9,
2021-08-17,19:00,Série B,Matchweek 19,Tue,Away,W,1,0,Náutico,45,,Fábio,4-2-3-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,,cruzeiro,2021,12,3,
2021-08-20,21:30,Série B,Matchweek 20,Fri,Home,W,1,0,Confiança,62,,Fábio,4-2-3-1,4-2-3-1,Ramon Abatti Abel,Match Report,,cruzeiro,2021,20,6,
2021-08-29,16:00,Série B,Matchweek 21,Sun,Away,D,0,0,CRB,50,,Fábio,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,,cruzeiro,2021,15,3,
2021-09-07,21:30,Série B,Matchweek 22,Tue,Away,D,1,1,Goiás,43,,Fábio,4-2-3-1,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,cruzeiro,2021,10,2,
2021-09-11,11:00,Série B,Matchweek 23,Sat,Home,W,1,0,Ponte Preta,52,,Fábio,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,,cruzeiro,2021,16,2,
2021-09-16,19:00,Série B,Matchweek 24,Thu,Home,D,1,1,Operário,59,,Fábio,4-2-3-1,4-2-3-1,Rodrigo D'Alonso Ferreira,Match Report,,cruzeiro,2021,16,6,
2021-09-19,16:00,Série B,Matchweek 25,Sun,Away,D,1,1,Vasco da Gama,51,,Fábio,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,,cruzeiro,2021,9,2,
2021-09-26,16:00,Série B,Matchweek 26,Sun,Home,L,1,2,CSA,55,5979.0,Fábio,4-1-4-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,,cruzeiro,2021,10,3,
2021-09-29,19:00,Série B,Matchweek 27,Wed,Away,D,1,1,Guarani,39,,Fábio,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,,cruzeiro,2021,8,3,
2021-10-03,11:00,Série B,Matchweek 28,Sun,Home,W,2,0,Brasil de Pelotas,58,1953.0,Fábio,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,,cruzeiro,2021,25,8,
2021-10-08,21:30,Série B,Matchweek 29,Fri,Away,W,3,0,Coritiba,33,1720.0,Fábio,4-2-3-1,4-2-3-1,Marielson Alves Silva,Match Report,,cruzeiro,2021,9,3,
2021-10-12,21:30,Série B,Matchweek 30,Tue,Home,D,0,0,Botafogo (RJ),54,5297.0,Fábio,4-2-3-1,4-2-3-1,Denis Ribeiro Serafim,Match Report,,cruzeiro,2021,25,6,
2021-10-22,21:30,Série B,Matchweek 31,Fri,Away,L,0,1,Avaí,48,4151.0,Fábio,4-2-3-1,4-3-3,Flavio Rodrigues De Souza,Match Report,,cruzeiro,2021,12,8,
2021-10-28,21:30,Série B,Matchweek 32,Thu,Home,L,1,3,Remo,62,2792.0,Fábio,4-2-3-1,4-2-3-1,Douglas Schwengber da Silva,Match Report,,cruzeiro,2021,18,7,
2021-11-01,19:00,Série B,Matchweek 33,Mon,Home,D,1,1,Vila Nova,57,2863.0,Fábio,4-2-3-1,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,,cruzeiro,2021,10,3,
2021-11-05,21:30,Série B,Matchweek 34,Fri,Away,W,1,0,Londrina,41,3750.0,Fábio,4-2-3-1,4-3-3,Alexandre Vargas Tavares de Jesus,Match Report,,cruzeiro,2021,16,6,
2021-11-09,21:30,Série B,Matchweek 35,Tue,Home,W,2,0,Brusque,49,34687.0,Fábio,4-2-3-1,4-4-2,Marcelo de Lima Henrique,Match Report,,cruzeiro,2021,15,4,
2021-11-14,19:00,Série B,Matchweek 36,Sun,Away,L,0,3,Vitória,60,16991.0,Fábio,4-2-3-1,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,,cruzeiro,2021,19,8,
2021-11-18,21:00,Série B,Matchweek 37,Thu,Away,D,1,1,Sampaio Corrêa,42,2293.0,Fábio,4-2-3-1,4-2-3-1,Salim Fende Chavez,Match Report,,cruzeiro,2021,8,2,
2021-11-25,20:00,Série B,Matchweek 38,Thu,Home,D,0,0,Náutico,56,60700.0,Fábio,4-2-3-1,4-4-2,Paulo Renato Moreira da Silva Coelho,Match Report,,cruzeiro,2021,31,7,
2021-05-31,20:00,Série B,Matchweek 1,Mon,Home,D,0,0,Goiás,54,,Joecio,4-2-3-1,4-2-3-1,Jose Mendonca da Silva Junior,Match Report,,sampaio_correa,2021,9,0,
2021-06-05,16:30,Série B,Matchweek 2,Sat,Away,D,0,0,CSA,38,,Joecio,4-2-3-1,4-2-3-1,Diego Fernando Silva de Lima,Match Report,,sampaio_correa,2021,9,2,
2021-06-11,19:00,Série B,Matchweek 3,Fri,Home,W,1,0,Ponte Preta,58,,Luis Gustavo,4-2-3-1,4-4-2,Rodrigo da Fonseca Silva,Match Report,,sampaio_correa,2021,9,2,
2021-06-16,18:00,Série B,Matchweek 4,Wed,Away,L,0,1,Operário,41,,Luis Gustavo,4-2-3-1,4-2-3-1,Adriano Barros Carneiro,Match Report,,sampaio_correa,2021,4,1,
2021-06-19,21:00,Série B,Matchweek 5,Sat,Home,W,3,1,Confiança,52,,Luis Gustavo,4-2-3-1,4-4-2,Adriano Milczvski,Match Report,,sampaio_correa,2021,17,6,
2021-06-22,16:30,Série B,Matchweek 6,Tue,Away,D,0,0,Brusque,33,,Luis Gustavo,4-2-3-1,4-4-2,Fabio Augusto de Sá Junior,Match Report,,sampaio_correa,2021,7,3,
2021-06-26,16:30,Série B,Matchweek 7,Sat,Home,W,2,0,Botafogo (RJ),36,,Luis Gustavo,4-2-3-1,4-2-3-1,Jean Pierre Goncalves Lima,Match Report,,sampaio_correa,2021,7,5,
2021-06-29,21:30,Série B,Matchweek 8,Tue,Away,W,2,0,Remo,39,,Luis Gustavo,4-2-3-1,4-2-3-1,Diego da Silva Castro,Match Report,,sampaio_correa,2021,10,2,
