player,nation,pos,age,mp,starts,min,90s,gls,ast,g+a,g-pk,pk,pkatt,crdy,crdr,xg,npxg,xag,npxg+xag,prgc,prgp,prgr,gls.1,ast.1,g+a_90,g-pk_90,g+a-pk_90,xg_90,xag_90,xg+xag_90,npxg_90,npxg+xag_90,matches_90,team_name,season,team_id
Maycon,br BRA,MF,25.0,32.0,27.0,2403.0,26.7,2.0,3.0,5.0,2.0,0.0,0.0,4.0,1.0,1.4,1.4,1.7,3.2,30.0,163.0,33.0,0.07,0.11,0.19,0.07,0.19,0.05,0.06,0.12,0.05,0.12,Matches,corinthians,2023,RWQ_y-l4Tcor
Fagner,br BRA,DF,33.0,30.0,22.0,2095.0,23.3,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.3,0.3,2.3,2.6,45.0,137.0,83.0,0.0,0.04,0.04,0.0,0.04,0.01,0.1,0.11,0.01,0.11,Matches,corinthians,2023,RWQ_y-l4Tcor
Fábio Santos,br BRA,DF,37.0,25.0,20.0,1673.0,18.6,4.0,1.0,5.0,0.0,4.0,5.0,7.0,0.0,4.0,0.1,0.4,0.5,24.0,81.0,59.0,0.22,0.05,0.27,0.0,0.05,0.22,0.02,0.24,0.01,0.03,Matches,corinthians,2023,RWQ_y-l4Tcor
Bruno Méndez,uy URU,DF,23.0,27.0,20.0,1650.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.2,0.2,0.2,0.4,16.0,62.0,23.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches,corinthians,2023,RWQ_y-l4Tcor
Matheus Bidu,br BRA,DF,23.0,24.0,19.0,1659.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,1.4,1.8,58.0,88.0,100.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.1,0.02,0.1,Matches,corinthians,2023,RWQ_y-l4Tcor
Giuliano de Paula,br BRA,"MF,FW",32.0,30.0,19.0,1633.0,18.1,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,1.5,1.5,0.8,2.3,15.0,97.0,34.0,0.11,0.06,0.17,0.11,0.17,0.08,0.04,0.13,0.08,0.13,Matches,corinthians,2023,RWQ_y-l4Tcor
Fausto Vera,ar ARG,MF,22.0,21.0,17.0,1381.0,15.3,1.0,2.0,3.0,1.0,0.0,0.0,6.0,0.0,0.7,0.7,1.4,2.1,15.0,68.0,16.0,0.07,0.13,0.2,0.07,0.2,0.05,0.09,0.14,0.05,0.14,Matches,corinthians,2023,RWQ_y-l4Tcor
Renato Augusto,br BRA,MF,34.0,24.0,16.0,1282.0,14.2,2.0,4.0,6.0,2.0,0.0,0.0,1.0,0.0,1.1,1.1,2.1,3.2,39.0,96.0,99.0,0.14,0.28,0.42,0.14,0.42,0.08,0.15,0.23,0.08,0.23,Matches,corinthians,2023,RWQ_y-l4Tcor
Roger Guedes,br BRA,"FW,MF",26.0,15.0,15.0,1349.0,15.0,7.0,1.0,8.0,5.0,2.0,2.0,3.0,0.0,6.6,5.1,0.8,5.8,38.0,50.0,100.0,0.47,0.07,0.53,0.33,0.4,0.44,0.05,0.49,0.34,0.39,Matches,corinthians,2023,RWQ_y-l4Tcor
Lucas Veríssimo,br BRA,DF,27.0,15.0,15.0,1304.0,14.5,1.0,2.0,3.0,1.0,0.0,0.0,4.0,1.0,0.8,0.8,0.6,1.3,4.0,32.0,3.0,0.07,0.14,0.21,0.07,0.21,0.05,0.04,0.09,0.05,0.09,Matches,corinthians,2023,RWQ_y-l4Tcor
Gabriel Moscardo,br BRA,MF,17.0,18.0,15.0,1132.0,12.6,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.3,0.3,0.9,1.2,17.0,28.0,16.0,0.08,0.08,0.16,0.08,0.16,0.02,0.07,0.1,0.02,0.1,Matches,corinthians,2023,RWQ_y-l4Tcor
Caetano,br BRA,DF,23.0,16.0,13.0,1204.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.2,2.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,corinthians,2023,RWQ_y-l4Tcor
Ángel Romero,py PAR,FW,30.0,22.0,13.0,1196.0,13.3,8.0,1.0,9.0,8.0,0.0,0.0,2.0,0.0,3.8,3.8,2.7,6.5,40.0,49.0,131.0,0.6,0.08,0.68,0.6,0.68,0.29,0.2,0.49,0.29,0.49,Matches,corinthians,2023,RWQ_y-l4Tcor
Murillo,br BRA,DF,20.0,13.0,13.0,1165.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,0.6,0.8,10.0,47.0,2.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,Matches,corinthians,2023,RWQ_y-l4Tcor
Ruan Oliveira Ferreira,br BRA,"MF,FW",22.0,19.0,11.0,883.0,9.8,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.5,0.5,1.2,1.7,23.0,31.0,44.0,0.2,0.1,0.31,0.2,0.31,0.05,0.13,0.18,0.05,0.18,Matches,corinthians,2023,RWQ_y-l4Tcor
Adson,br BRA,"FW,MF",22.0,15.0,9.0,857.0,9.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.0,1.4,49.0,53.0,68.0,0.0,0.11,0.11,0.0,0.11,0.04,0.11,0.15,0.04,0.15,Matches,corinthians,2023,RWQ_y-l4Tcor
Wesley,br BRA,"FW,MF",17.0,24.0,7.0,861.0,9.6,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,1.2,1.7,61.0,25.0,97.0,0.1,0.1,0.21,0.1,0.21,0.05,0.13,0.18,0.05,0.18,Matches,corinthians,2023,RWQ_y-l4Tcor
Budiga Roni,br BRA,MF,23.0,15.0,7.0,676.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.3,0.4,4.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,Matches,corinthians,2023,RWQ_y-l4Tcor
Matías Rojas,py PAR,"MF,FW",27.0,15.0,7.0,634.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,1.0,1.8,13.0,30.0,27.0,0.0,0.14,0.14,0.0,0.14,0.11,0.14,0.25,0.11,0.25,Matches,corinthians,2023,RWQ_y-l4Tcor
Pedrinho Santos,br BRA,"FW,MF",16.0,15.0,7.0,618.0,6.9,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.1,1.1,0.2,1.3,26.0,21.0,52.0,0.15,0.0,0.15,0.15,0.15,0.16,0.03,0.19,0.16,0.19,Matches,corinthians,2023,RWQ_y-l4Tcor
Biro,br BRA,"FW,MF",18.0,11.0,7.0,572.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,0.5,1.3,18.0,18.0,43.0,0.0,0.0,0.0,0.0,0.0,0.12,0.09,0.2,0.12,0.2,Matches,corinthians,2023,RWQ_y-l4Tcor
Matheus Araújo,br BRA,"MF,FW",20.0,16.0,3.0,584.0,6.5,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.2,1.2,0.8,2.0,18.0,30.0,43.0,0.15,0.31,0.46,0.15,0.46,0.19,0.13,0.32,0.19,0.32,Matches,corinthians,2023,RWQ_y-l4Tcor
Felipe Augusto,br BRA,"FW,MF",18.0,15.0,2.0,322.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,4.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.09,0.08,0.09,Matches,corinthians,2023,RWQ_y-l4Tcor
Víctor Cantillo,co COL,MF,29.0,6.0,2.0,266.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,Matches,corinthians,2023,RWQ_y-l4Tcor
Du Queiroz,br BRA,"MF,DF",23.0,3.0,2.0,176.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,corinthians,2023,RWQ_y-l4Tcor
Léo Mana,br BRA,DF,18.0,3.0,2.0,134.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,corinthians,2023,RWQ_y-l4Tcor
Chrystian Barletta,br BRA,"FW,MF",21.0,3.0,2.0,127.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,6.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.16,0.08,0.16,Matches,corinthians,2023,RWQ_y-l4Tcor
Gustavo Mosquito,br BRA,"FW,MF",25.0,11.0,1.0,308.0,3.4,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.2,0.2,0.3,0.5,16.0,4.0,29.0,0.29,0.0,0.29,0.29,0.29,0.05,0.1,0.15,0.05,0.15,Matches,corinthians,2023,RWQ_y-l4Tcor
Paulinho,br BRA,"MF,FW",34.0,4.0,1.0,148.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.13,0.2,0.33,0.13,0.33,Matches,corinthians,2023,RWQ_y-l4Tcor
Giovane,br BRA,FW,19.0,5.0,1.0,133.0,1.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.9,1.0,1.0,7.0,0.68,0.0,0.68,0.68,0.68,0.58,0.0,0.58,0.58,0.58,Matches,corinthians,2023,RWQ_y-l4Tcor
Carlos Miguel,br BRA,GK,24.0,2.0,1.0,110.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,corinthians,2023,RWQ_y-l4Tcor
Fabián Balbuena,py PAR,DF,31.0,1.0,1.0,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches,corinthians,2023,RWQ_y-l4Tcor
Júnior Moraes,ua UKR,DF,35.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,corinthians,2023,RWQ_y-l4Tcor
Matheus Donelli,br BRA,GK,20.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,corinthians,2023,RWQ_y-l4Tcor
Ryan Gustavo,br BRA,MF,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,corinthians,2023,RWQ_y-l4Tcor
João Pedro,br BRA,DF,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,corinthians,2023,RWQ_y-l4Tcor
Rafael Ramos,pt POR,DF,28.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,corinthians,2023,RWQ_y-l4Tcor
Renato Santos,br BRA,DF,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,corinthians,2023,RWQ_y-l4Tcor
Rafael Cabral,br BRA,GK,32.0,37.0,37.0,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cruzeiro,2023,pnPoeRFJfcru
Luciano Castán,br BRA,DF,33.0,36.0,36.0,3210.0,35.7,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,1.3,1.3,0.3,1.6,23.0,123.0,7.0,0.03,0.0,0.03,0.03,0.03,0.04,0.01,0.05,0.04,0.05,Matches,cruzeiro,2023,pnPoeRFJfcru
Marlon,br BRA,DF,25.0,36.0,36.0,3198.0,35.5,3.0,2.0,5.0,3.0,0.0,0.0,7.0,0.0,1.3,1.2,3.9,5.2,55.0,174.0,175.0,0.08,0.06,0.14,0.08,0.14,0.04,0.11,0.15,0.03,0.15,Matches,cruzeiro,2023,pnPoeRFJfcru
William,br BRA,DF,27.0,33.0,31.0,2647.0,29.4,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,1.2,1.2,4.8,6.1,71.0,159.0,156.0,0.0,0.07,0.07,0.0,0.07,0.04,0.16,0.21,0.04,0.21,Matches,cruzeiro,2023,pnPoeRFJfcru
Bruno Nascimento,br BRA,"FW,MF",25.0,35.0,30.0,2820.0,31.3,8.0,4.0,12.0,6.0,2.0,4.0,4.0,0.0,9.4,6.3,4.3,10.6,104.0,123.0,271.0,0.26,0.13,0.38,0.19,0.32,0.3,0.14,0.44,0.2,0.34,Matches,cruzeiro,2023,pnPoeRFJfcru
Neris,br BRA,DF,30.0,26.0,24.0,2113.0,23.5,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.7,0.7,0.7,1.4,21.0,90.0,3.0,0.0,0.04,0.04,0.0,0.04,0.03,0.03,0.06,0.03,0.06,Matches,cruzeiro,2023,pnPoeRFJfcru
Mateus Vital,br BRA,MF,24.0,32.0,23.0,1883.0,20.9,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.9,1.9,2.4,4.3,54.0,126.0,126.0,0.0,0.1,0.1,0.0,0.1,0.09,0.11,0.2,0.09,0.2,Matches,cruzeiro,2023,pnPoeRFJfcru
Machado,br BRA,MF,27.0,35.0,22.0,2277.0,25.3,1.0,3.0,4.0,1.0,0.0,0.0,5.0,0.0,2.3,2.3,1.8,4.2,13.0,149.0,27.0,0.04,0.12,0.16,0.04,0.16,0.09,0.07,0.16,0.09,0.16,Matches,cruzeiro,2023,pnPoeRFJfcru
Wesley,br BRA,"FW,MF",23.0,29.0,22.0,1775.0,19.7,4.0,1.0,5.0,4.0,0.0,0.0,6.0,0.0,4.7,4.7,1.5,6.2,65.0,63.0,186.0,0.2,0.05,0.25,0.2,0.25,0.24,0.08,0.32,0.24,0.32,Matches,cruzeiro,2023,pnPoeRFJfcru
Jussa,br BRA,MF,26.0,24.0,21.0,1766.0,19.6,1.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.2,1.2,0.4,1.6,10.0,84.0,14.0,0.05,0.0,0.05,0.05,0.05,0.06,0.02,0.08,0.06,0.08,Matches,cruzeiro,2023,pnPoeRFJfcru
Lucas Silva,br BRA,MF,29.0,20.0,18.0,1473.0,16.4,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.9,0.9,2.0,2.9,31.0,127.0,41.0,0.0,0.12,0.12,0.0,0.12,0.05,0.12,0.18,0.05,0.18,Matches,cruzeiro,2023,pnPoeRFJfcru
Arthur,br BRA,"FW,MF",24.0,20.0,17.0,1350.0,15.0,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,3.6,3.6,1.2,4.9,65.0,38.0,114.0,0.2,0.07,0.27,0.2,0.27,0.24,0.08,0.32,0.24,0.32,Matches,cruzeiro,2023,pnPoeRFJfcru
Lucas Oliveira,br BRA,DF,26.0,16.0,15.0,1310.0,14.6,1.0,0.0,1.0,1.0,0.0,0.0,7.0,2.0,0.4,0.4,0.2,0.6,11.0,67.0,4.0,0.07,0.0,0.07,0.07,0.07,0.03,0.01,0.04,0.03,0.04,Matches,cruzeiro,2023,pnPoeRFJfcru
Gilberto,br BRA,FW,33.0,20.0,14.0,1093.0,12.1,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,3.7,3.7,0.9,4.6,10.0,12.0,56.0,0.25,0.08,0.33,0.25,0.33,0.3,0.07,0.38,0.3,0.38,Matches,cruzeiro,2023,pnPoeRFJfcru
Matheus Pereira,br BRA,"FW,MF",26.0,15.0,12.0,1022.0,11.4,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.9,1.9,2.8,4.8,17.0,61.0,74.0,0.09,0.09,0.18,0.09,0.18,0.17,0.25,0.42,0.17,0.42,Matches,cruzeiro,2023,pnPoeRFJfcru
Nikão,br BRA,"FW,MF",30.0,22.0,7.0,798.0,8.9,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,0.6,0.6,2.4,3.0,11.0,43.0,87.0,0.23,0.34,0.56,0.23,0.56,0.07,0.27,0.34,0.07,0.34,Matches,cruzeiro,2023,pnPoeRFJfcru
Ian Luccas,br BRA,MF,19.0,14.0,7.0,480.0,5.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,0.8,1.4,1.0,14.0,27.0,0.0,0.19,0.19,0.0,0.19,0.12,0.15,0.27,0.12,0.27,Matches,cruzeiro,2023,pnPoeRFJfcru
Helibelton Palacios,co COL,DF,29.0,10.0,6.0,629.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.1,0.3,6.0,27.0,34.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches,cruzeiro,2023,pnPoeRFJfcru
Rafael Elias,br BRA,FW,23.0,12.0,6.0,540.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.7,2.7,0.7,3.3,7.0,10.0,37.0,0.17,0.0,0.17,0.17,0.17,0.44,0.11,0.56,0.44,0.56,Matches,cruzeiro,2023,pnPoeRFJfcru
Neto Moura,br BRA,MF,26.0,13.0,6.0,499.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.5,0.9,3.0,32.0,17.0,0.0,0.0,0.0,0.0,0.0,0.07,0.1,0.17,0.07,0.17,Matches,cruzeiro,2023,pnPoeRFJfcru
Ramiro Benetti,br BRA,MF,29.0,6.0,6.0,407.0,4.5,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.8,0.8,0.6,1.4,4.0,26.0,13.0,0.22,0.22,0.44,0.22,0.44,0.17,0.14,0.31,0.17,0.31,Matches,cruzeiro,2023,pnPoeRFJfcru
Richard,br BRA,MF,28.0,4.0,4.0,345.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.1,0.5,1.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.11,0.02,0.12,0.11,0.12,Matches,cruzeiro,2023,pnPoeRFJfcru
João Wellington,br BRA,MF,19.0,7.0,3.0,366.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.0,0.6,1.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14,Matches,cruzeiro,2023,pnPoeRFJfcru
Kaiki,br BRA,"DF,FW",19.0,8.0,3.0,228.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,3.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.12,0.02,0.12,Matches,cruzeiro,2023,pnPoeRFJfcru
Wallisson Luiz,br BRA,MF,25.0,11.0,2.0,392.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.5,1.5,0.1,1.6,5.0,22.0,12.0,0.0,0.0,0.0,0.0,0.0,0.34,0.02,0.37,0.34,0.37,Matches,cruzeiro,2023,pnPoeRFJfcru
Henrique Dourado,br BRA,FW,33.0,11.0,2.0,342.0,3.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.3,2.3,0.7,3.0,4.0,4.0,19.0,0.26,0.0,0.26,0.26,0.26,0.61,0.17,0.78,0.61,0.78,Matches,cruzeiro,2023,pnPoeRFJfcru
Stênio Toledo,br BRA,"FW,MF",19.0,13.0,2.0,292.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,1.4,13.0,7.0,44.0,0.0,0.0,0.0,0.0,0.0,0.31,0.13,0.44,0.31,0.44,Matches,cruzeiro,2023,pnPoeRFJfcru
Robert,br BRA,"MF,FW",17.0,9.0,1.0,186.0,2.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.1,4.0,0.0,19.0,0.48,0.0,0.48,0.48,0.48,0.5,0.01,0.52,0.5,0.52,Matches,cruzeiro,2023,pnPoeRFJfcru
João Marcelo,br BRA,DF,22.0,5.0,1.0,165.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cruzeiro,2023,pnPoeRFJfcru
Igor Marques,br BRA,DF,24.0,4.0,1.0,119.0,1.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.4,8.0,10.0,10.0,0.0,0.76,0.76,0.0,0.76,0.0,0.3,0.3,0.0,0.3,Matches,cruzeiro,2023,pnPoeRFJfcru
Anderson,br BRA,GK,24.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cruzeiro,2023,pnPoeRFJfcru
Rafael Bilu,br BRA,FW,23.0,4.0,1.0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.8,1.4,5.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.71,0.8,1.51,0.71,1.51,Matches,cruzeiro,2023,pnPoeRFJfcru
Reynaldo Cesar Moraes,br BRA,DF,26.0,2.0,1.0,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cruzeiro,2023,pnPoeRFJfcru
Fernando Henrique,br BRA,MF,21.0,7.0,0.0,131.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.66,0.66,0.66,Matches,cruzeiro,2023,pnPoeRFJfcru
Paulo Vitor,br BRA,"MF,DF",23.0,8.0,0.0,125.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,2.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.1,0.02,0.1,Matches,cruzeiro,2023,pnPoeRFJfcru
Daniel Jr,br BRA,MF,20.0,4.0,0.0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.24,0.24,0.24,Matches,cruzeiro,2023,pnPoeRFJfcru
João Pedro,br BRA,FW,19.0,1.0,0.0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,cruzeiro,2023,pnPoeRFJfcru
Fernando,br BRA,FW,17.0,1.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.0,0.28,Matches,cruzeiro,2023,pnPoeRFJfcru
Gabriel Mesquita,br BRA,GK,24.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,Matches,cruzeiro,2023,pnPoeRFJfcru
Arielson,br BRA,FW,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,cruzeiro,2023,pnPoeRFJfcru
Wesley Gasolina,br BRA,MF,22.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,cruzeiro,2023,pnPoeRFJfcru
Ruan Índio,br BRA,FW,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,cruzeiro,2023,pnPoeRFJfcru
Juan,br BRA,MF,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,cruzeiro,2023,pnPoeRFJfcru
Henrique Rodrigues,br BRA,MF,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,cruzeiro,2023,pnPoeRFJfcru
Ruan Santos,br BRA,DF,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,cruzeiro,2023,pnPoeRFJfcru
Léo Jardim,br BRA,GK,27.0,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,vasco_da_gama,2023,Sf5cAxiwKvas
Lucas Piton,br BRA,DF,22.0,37.0,37.0,3283.0,36.5,0.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,5.0,6.0,87.0,149.0,221.0,0.0,0.11,0.11,0.0,0.11,0.03,0.14,0.16,0.03,0.16,Matches,vasco_da_gama,2023,Sf5cAxiwKvas
Léo Pelé,br BRA,DF,26.0,34.0,30.0,2719.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.3,0.3,0.3,0.6,56.0,129.0,8.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches,vasco_da_gama,2023,Sf5cAxiwKvas
Gabriel Chaves,br BRA,"FW,MF",21.0,37.0,29.0,2612.0,29.0,8.0,4.0,12.0,8.0,0.0,0.0,6.0,0.0,8.9,8.9,5.0,14.0,95.0,32.0,204.0,0.28,0.14,0.41,0.28,0.41,0.31,0.17,0.48,0.31,0.48,Matches,vasco_da_gama,2023,Sf5cAxiwKvas
Zé Gabriel,br BRA,MF,24.0,27.0,24.0,1938.0,21.5,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.5,0.5,0.2,0.7,22.0,88.0,11.0,0.05,0.0,0.05,0.05,0.05,0.02,0.01,0.03,0.02,0.03,Matches,vasco_da_gama,2023,Sf5cAxiwKvas
José Luis Rodríguez Bebanz,uy URU,DF,25.0,32.0,22.0,1997.0,22.2,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,2.8,2.8,2.2,5.0,56.0,99.0,95.0,0.09,0.05,0.14,0.09,0.14,0.12,0.1,0.22,0.12,0.22,Matches,vasco_da_gama,2023,Sf5cAxiwKvas
Pablo Vegetti,ar ARG,FW,34.0,21.0,20.0,1792.0,19.9,10.0,1.0,11.0,8.0,2.0,2.0,4.0,1.0,11.3,9.8,0.8,10.6,10.0,17.0,70.0,0.5,0.05,0.55,0.4,0.45,0.57,0.04,0.61,0.49,0.53,Matches,vasco_da_gama,2023,Sf5cAxiwKvas
