player,nation,pos,age,mp,starts,min,90s,gls,ast,g+a,g-pk,pk,pkatt,crdy,crdr,xg,npxg,xag,npxg+xag,prgc,prgp,prgr,gls.1,ast.1,g+a_90,g-pk_90,g+a-pk_90,xg_90,xag_90,xg+xag_90,npxg_90,npxg+xag_90,matches_90,team_name,season,team_id
Jon Aramburu,ve VEN,DF,22-237,25,23,1918.0,21.3,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.4,0.4,0.9,1.3,22.0,82.0,35.0,0.0,0.05,0.05,0.0,0.05,0.02,0.04,0.06,0.02,0.06,Matches,real_sociedad,2024-2025,ecAQt3_o-rea
Nayef Aguerd,ma MAR,DF,28-352,20,20,1670.0,18.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.4,2.4,0.1,2.5,26.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.13,0.01,0.14,0.13,0.14,Matches,real_sociedad,2024-2025,ecAQt3_o-rea
Mikel Oyarzabal,es ESP,"FW,MF",27-330,25,19,1515.0,16.8,4.0,2.0,6.0,2.0,2.0,2.0,3.0,1.0,5.2,3.6,2.3,5.9,22.0,20.0,93.0,0.24,0.12,0.36,0.12,0.24,0.31,0.14,0.44,0.21,0.35,Matches,real_sociedad,2024-2025,ecAQt3_o-rea
Takefusa Kubo,jp JPN,"MF,FW",23-286,26,18,1649.0,18.3,5.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,3.0,3.0,2.9,5.8,104.0,74.0,162.0,0.27,0.0,0.27,0.27,0.27,0.16,0.16,0.32,0.16,0.32,Matches,real_sociedad,2024-2025,ecAQt3_o-rea
Luka Sučić,hr CRO,MF,22-190,19,17,1416.0,15.7,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.7,2.7,1.6,4.3,26.0,68.0,40.0,0.06,0.06,0.13,0.06,0.13,0.17,0.1,0.27,0.17,0.27,Matches,real_sociedad,2024-2025,ecAQt3_o-rea
Javi López,es ESP,DF,22-357,22,16,1501.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.4,0.5,30.0,56.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.03,Matches,real_sociedad,2024-2025,ecAQt3_o-rea
Brais Méndez,es ESP,MF,28-069,21,15,1259.0,14.0,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,2.8,2.8,1.7,4.5,24.0,74.0,74.0,0.21,0.07,0.29,0.21,0.29,0.2,0.12,0.32,0.2,0.32,Matches,real_sociedad,2024-2025,ecAQt3_o-rea
Sheraldo Becker,sr SUR,"FW,MF",30-036,20,11,971.0,10.8,2.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,4.0,49.0,23.0,105.0,0.19,0.09,0.28,0.19,0.28,0.19,0.18,0.37,0.19,0.37,Matches,real_sociedad,2024-2025,ecAQt3_o-rea
Ander Barrenetxea,es ESP,"MF,FW",23-080,23,10,967.0,10.7,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,1.4,1.4,1.2,2.6,34.0,39.0,120.0,0.09,0.19,0.28,0.09,0.28,0.13,0.12,0.25,0.13,0.25,Matches,real_sociedad,2024-2025,ecAQt3_o-rea
Orri Steinn Óskarsson,is ISL,FW,20-200,20,9,855.0,9.5,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.8,4.8,0.2,5.0,4.0,8.0,46.0,0.32,0.0,0.32,0.32,0.32,0.51,0.02,0.53,0.51,0.53,Matches,real_sociedad,2024-2025,ecAQt3_o-rea
Aritz Elustondo,es ESP,DF,30-354,14,9,801.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0.1,0.5,10.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.06,0.04,0.06,Matches,real_sociedad,2024-2025,ecAQt3_o-rea
Beñat Turrientes,es ESP,MF,23-045,16,9,739.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.2,0.6,15.0,34.0,26.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.07,0.05,0.07,Matches,real_sociedad,2024-2025,ecAQt3_o-rea
Aihen Muñoz,es ESP,DF,27-213,15,8,643.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.1,0.2,14.0,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches,real_sociedad,2024-2025,ecAQt3_o-rea
Jon Pacheco,es ESP,DF,24-068,11,7,629.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.0,0.1,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,real_sociedad,2024-2025,ecAQt3_o-rea
Olasagasti,es ESP,MF,24-213,16,5,591.0,6.6,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,0.6,1.3,8.0,27.0,31.0,0.15,0.15,0.3,0.15,0.3,0.1,0.1,0.19,0.1,0.19,Matches,real_sociedad,2024-2025,ecAQt3_o-rea
Pablo Marín,es ESP,MF,21-257,13,4,468.0,5.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.4,0.5,2.0,13.0,24.0,0.0,0.19,0.19,0.0,0.19,0.01,0.08,0.09,0.01,0.09,Matches,real_sociedad,2024-2025,ecAQt3_o-rea
Hamari Traoré,ml MLI,DF,33-049,6,4,368.0,4.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.2,5.0,14.0,9.0,0.0,0.24,0.24,0.0,0.24,0.0,0.04,0.04,0.0,0.04,Matches,real_sociedad,2024-2025,ecAQt3_o-rea
Umar Sadiq,ng NGA,FW,28-043,7,2,227.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.4,5.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.09,0.06,0.15,0.09,0.15,Matches,real_sociedad,2024-2025,ecAQt3_o-rea
Unai Marrero,es ESP,GK,23-159,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,real_sociedad,2024-2025,ecAQt3_o-rea
Arsen Zakharyan,ru RUS,"MF,FW",21-295,3,1,73.0,0.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.0,3.0,4.0,1.23,0.0,1.23,1.23,1.23,0.24,0.12,0.36,0.24,0.36,Matches,real_sociedad,2024-2025,ecAQt3_o-rea
Urko González,es ESP,MF,23-362,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,real_sociedad,2024-2025,ecAQt3_o-rea
Jon Martin,es ESP,DF,19-075,6,0,297.0,3.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.1,0.5,0.0,5.0,0.0,0.0,0.3,0.3,0.0,0.3,0.14,0.02,0.15,0.14,0.15,Matches,real_sociedad,2024-2025,ecAQt3_o-rea
Arkaitz Mariezkurrena,es ESP,"MF,FW",19-346,2,0,60.0,0.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,1.0,1.0,1.5,0.0,1.5,1.5,1.5,0.49,0.0,0.49,0.49,0.49,Matches,real_sociedad,2024-2025,ecAQt3_o-rea
Álvaro Odriozola,es ESP,DF,29-093,2,0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,real_sociedad,2024-2025,ecAQt3_o-rea
Luken Beitia,es ESP,DF,20-260,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,real_sociedad,2024-2025,ecAQt3_o-rea
Jon Magunazelaia,es ESP,MF,24-247,2,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,real_sociedad,2024-2025,ecAQt3_o-rea
Egoitz Arana,es ESP,GK,23-026,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,real_sociedad,2024-2025,ecAQt3_o-rea
Jon Balda,es ESP,DF,22-331,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,real_sociedad,2024-2025,ecAQt3_o-rea
Aitor Fraga,es ESP,GK,22-005,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,real_sociedad,2024-2025,ecAQt3_o-rea
Alex Marchal,es ESP,MF,17-181,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,real_sociedad,2024-2025,ecAQt3_o-rea
Iñaki Rupérez,es ESP,DF,22-069,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,real_sociedad,2024-2025,ecAQt3_o-rea
Paulo Gazzaniga,ar ARG,GK,33-074,28,28,2475.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,girona,2024-2025,JwUt6pNtpgir
Miguel Gutiérrez,es ESP,"DF,MF",23-233,25,25,2114.0,23.5,1.0,5.0,6.0,1.0,0.0,0.0,3.0,0.0,1.5,1.5,3.8,5.3,54.0,95.0,178.0,0.04,0.21,0.26,0.04,0.26,0.06,0.16,0.23,0.06,0.23,Matches,girona,2024-2025,JwUt6pNtpgir
Arnau Martinez,es ESP,"DF,MF",21-326,24,22,1960.0,21.8,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,1.2,1.2,1.8,3.0,31.0,138.0,74.0,0.09,0.09,0.18,0.09,0.18,0.06,0.08,0.14,0.06,0.14,Matches,girona,2024-2025,JwUt6pNtpgir
David López,es ESP,DF,35-159,23,22,1958.0,21.8,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.8,0.8,0.1,0.8,14.0,98.0,5.0,0.05,0.0,0.05,0.05,0.05,0.04,0.0,0.04,0.04,0.04,Matches,girona,2024-2025,JwUt6pNtpgir
Daley Blind,nl NED,DF,35-008,24,21,1880.0,20.9,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.8,1.0,51.0,188.0,37.0,0.0,0.05,0.05,0.0,0.05,0.01,0.04,0.05,0.01,0.05,Matches,girona,2024-2025,JwUt6pNtpgir
Bryan Gil,es ESP,"FW,MF",24-034,25,21,1721.0,19.1,3.0,3.0,6.0,3.0,0.0,0.0,4.0,0.0,2.3,2.3,2.9,5.2,76.0,74.0,210.0,0.16,0.16,0.31,0.16,0.31,0.12,0.15,0.27,0.12,0.27,Matches,girona,2024-2025,JwUt6pNtpgir
Iván Martín,es ESP,MF,26-031,24,20,1664.0,18.5,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.8,2.8,47.0,109.0,58.0,0.05,0.05,0.11,0.05,0.11,0.05,0.1,0.15,0.05,0.15,Matches,girona,2024-2025,JwUt6pNtpgir
Ladislav Krejčí,cz CZE,DF,25-331,19,18,1630.0,18.1,2.0,0.0,2.0,2.0,0.0,0.0,8.0,0.0,1.4,1.4,0.1,1.5,22.0,104.0,6.0,0.11,0.0,0.11,0.11,0.11,0.08,0.01,0.08,0.08,0.08,Matches,girona,2024-2025,JwUt6pNtpgir
Yangel Herrera,ve VEN,MF,27-062,20,18,1510.0,16.8,4.0,3.0,7.0,4.0,0.0,0.0,8.0,1.0,2.9,2.9,1.4,4.3,18.0,81.0,65.0,0.24,0.18,0.42,0.24,0.42,0.17,0.08,0.25,0.17,0.25,Matches,girona,2024-2025,JwUt6pNtpgir
Donny van de Beek,nl NED,MF,27-333,22,15,1314.0,14.6,2.0,2.0,4.0,2.0,0.0,0.0,5.0,0.0,1.3,1.3,3.2,4.5,15.0,43.0,80.0,0.14,0.14,0.27,0.14,0.27,0.09,0.22,0.31,0.09,0.31,Matches,girona,2024-2025,JwUt6pNtpgir
Viktor Tsyhankov,ua UKR,"FW,MF",27-122,17,14,1169.0,13.0,2.0,4.0,6.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,1.8,3.8,34.0,45.0,128.0,0.15,0.31,0.46,0.15,0.46,0.15,0.14,0.3,0.15,0.3,Matches,girona,2024-2025,JwUt6pNtpgir
Abel Ruiz,es ESP,FW,25-048,17,14,1099.0,12.2,4.0,0.0,4.0,3.0,1.0,2.0,3.0,0.0,4.5,3.0,0.4,3.3,16.0,18.0,57.0,0.33,0.0,0.33,0.25,0.25,0.37,0.03,0.4,0.24,0.27,Matches,girona,2024-2025,JwUt6pNtpgir
Oriol Romeu,es ESP,MF,33-174,18,14,1096.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.2,0.3,14.0,59.0,7.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches,girona,2024-2025,JwUt6pNtpgir
Bojan Miovski,mk MKD,FW,25-266,15,12,847.0,9.4,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2.7,2.7,0.2,2.9,4.0,4.0,33.0,0.21,0.11,0.32,0.21,0.32,0.29,0.02,0.3,0.29,0.3,Matches,girona,2024-2025,JwUt6pNtpgir
Arnaut Danjuma,nl NED,"FW,MF",28-045,18,11,964.0,10.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.9,1.9,1.1,3.0,69.0,29.0,130.0,0.09,0.0,0.09,0.09,0.09,0.18,0.1,0.28,0.18,0.28,Matches,girona,2024-2025,JwUt6pNtpgir
Yaser Asprilla,co COL,"FW,MF",21-118,18,9,879.0,9.8,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.4,1.4,1.7,3.0,44.0,60.0,96.0,0.2,0.0,0.2,0.2,0.2,0.14,0.17,0.31,0.14,0.31,Matches,girona,2024-2025,JwUt6pNtpgir
Alejandro Francés,es ESP,DF,22-228,11,8,710.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,10.0,38.0,11.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,girona,2024-2025,JwUt6pNtpgir
Juanpe,es ESP,DF,33-321,9,7,605.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,Matches,girona,2024-2025,JwUt6pNtpgir
Jhon Solis,co COL,MF,20-165,13,2,418.0,4.6,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,0.1,0.7,6.0,26.0,11.0,0.22,0.0,0.22,0.22,0.22,0.13,0.02,0.14,0.13,0.14,Matches,girona,2024-2025,JwUt6pNtpgir
Arthur Melo,br BRA,MF,28-217,5,2,220.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,8.0,26.0,5.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,girona,2024-2025,JwUt6pNtpgir
Silvi Clúa,es ESP,MF,20-047,4,2,163.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,Matches,girona,2024-2025,JwUt6pNtpgir
Cristhian Stuani,uy URU,FW,38-156,22,1,567.0,6.3,6.0,2.0,8.0,3.0,3.0,3.0,2.0,0.0,5.9,3.7,0.4,4.1,1.0,4.0,19.0,0.95,0.32,1.27,0.48,0.79,0.94,0.07,1.01,0.58,0.65,Matches,girona,2024-2025,JwUt6pNtpgir
Portu,es ESP,"FW,MF",32-300,17,1,312.0,3.5,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.4,0.5,7.0,9.0,40.0,0.0,0.29,0.29,0.0,0.29,0.01,0.13,0.14,0.01,0.14,Matches,girona,2024-2025,JwUt6pNtpgir
Gabriel Osei Misehouy,nl NED,"FW,MF",19-242,8,1,246.0,2.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.3,1.2,5.0,15.0,22.0,0.37,0.0,0.37,0.37,0.37,0.33,0.09,0.42,0.33,0.42,Matches,girona,2024-2025,JwUt6pNtpgir
Iker Almena,es ESP,"FW,DF",20-317,2,0,48.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,6.0,2.0,10.0,0.0,1.87,1.87,0.0,1.87,0.06,1.27,1.33,0.06,1.33,Matches,girona,2024-2025,JwUt6pNtpgir
Papa Ba,es ESP,MF,20-186,1,0,48.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,girona,2024-2025,JwUt6pNtpgir
Pau López,es ESP,GK,30-094,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,girona,2024-2025,JwUt6pNtpgir
Kim Minsu,kr KOR,"MF,FW",19-057,3,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,girona,2024-2025,JwUt6pNtpgir
Ferrán Ruiz,es ESP,MF,21-325,1,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,girona,2024-2025,JwUt6pNtpgir
Juan Carlos,es ESP,GK,37-056,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,Matches,girona,2024-2025,JwUt6pNtpgir
Aleksandar Andreev,bg BUL,GK,18-357,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,girona,2024-2025,JwUt6pNtpgir
Ricard Artero,es ESP,MF,22-040,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,girona,2024-2025,JwUt6pNtpgir
Dawda Camara,mr MTN,FW,22-133,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,girona,2024-2025,JwUt6pNtpgir
Enric García,es ESP,MF,19-017,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,girona,2024-2025,JwUt6pNtpgir
Jastin García,es ESP,FW,21-061,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,girona,2024-2025,JwUt6pNtpgir
Lucas García,es ESP,GK,21-075,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,girona,2024-2025,JwUt6pNtpgir
Raúl Martínez,es ESP,MF,23-022,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,girona,2024-2025,JwUt6pNtpgir
Joel Roca,es ESP,FW,19-283,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,girona,2024-2025,JwUt6pNtpgir
Toni Villa,es ESP,MF,30-069,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,girona,2024-2025,JwUt6pNtpgir
Krapyvtsov Vladyslav,ua UKR,GK,19-265,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,girona,2024-2025,JwUt6pNtpgir
Antal Yaakobishvili,hu HUN,DF,20-248,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,girona,2024-2025,JwUt6pNtpgir
Sergio Herrera,es ESP,GK,31-285,27,27,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,osasuna,2024-2025,uppUR1QS5osa
Catena,es ESP,DF,30-140,25,25,2232.0,24.8,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,1.7,1.7,1.0,2.6,9.0,72.0,2.0,0.0,0.04,0.04,0.0,0.04,0.07,0.04,0.11,0.07,0.11,Matches,osasuna,2024-2025,uppUR1QS5osa
Lucas Torró,es ESP,MF,30-241,25,25,2115.0,23.5,3.0,0.0,3.0,3.0,0.0,0.0,10.0,0.0,1.3,1.3,0.7,2.0,6.0,86.0,24.0,0.13,0.0,0.13,0.13,0.13,0.05,0.03,0.09,0.05,0.09,Matches,osasuna,2024-2025,uppUR1QS5osa
Jesús Areso,es ESP,DF,25-258,25,24,2121.0,23.6,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.1,0.1,1.8,1.9,74.0,78.0,149.0,0.0,0.08,0.08,0.0,0.08,0.01,0.08,0.08,0.01,0.08,Matches,osasuna,2024-2025,uppUR1QS5osa
Ante Budimir,hr CRO,FW,33-238,27,24,2076.0,23.1,15.0,2.0,17.0,8.0,7.0,7.0,3.0,0.0,12.4,7.1,1.4,8.5,20.0,20.0,96.0,0.65,0.09,0.74,0.35,0.43,0.54,0.06,0.6,0.31,0.37,Matches,osasuna,2024-2025,uppUR1QS5osa
Aimar Oroz,es ESP,MF,23-110,26,24,2029.0,22.5,4.0,1.0,5.0,4.0,0.0,0.0,5.0,0.0,3.1,3.1,1.8,4.9,49.0,117.0,100.0,0.18,0.04,0.22,0.18,0.22,0.14,0.08,0.22,0.14,0.22,Matches,osasuna,2024-2025,uppUR1QS5osa
Enzo Boyomo,cm CMR,DF,23-161,23,23,2042.0,22.7,2.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,1.3,1.3,0.8,2.1,11.0,80.0,4.0,0.09,0.0,0.09,0.09,0.09,0.06,0.04,0.09,0.06,0.09,Matches,osasuna,2024-2025,uppUR1QS5osa
Jon Moncayola,es ESP,MF,26-308,25,21,1726.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.5,1.5,2.2,3.7,18.0,84.0,42.0,0.0,0.0,0.0,0.0,0.0,0.08,0.11,0.19,0.08,0.19,Matches,osasuna,2024-2025,uppUR1QS5osa
Rubén García,es ESP,"FW,MF",31-246,26,21,1702.0,18.9,2.0,4.0,6.0,2.0,0.0,0.0,2.0,0.0,1.7,1.7,2.1,3.8,26.0,81.0,112.0,0.11,0.21,0.32,0.11,0.32,0.09,0.11,0.2,0.09,0.2,Matches,osasuna,2024-2025,uppUR1QS5osa
Bryan Zaragoza,es ESP,"FW,MF",23-326,21,18,1434.0,15.9,1.0,5.0,6.0,1.0,0.0,0.0,3.0,0.0,2.2,2.2,2.6,4.8,82.0,37.0,112.0,0.06,0.31,0.38,0.06,0.38,0.14,0.17,0.3,0.14,0.3,Matches,osasuna,2024-2025,uppUR1QS5osa
Abel,es ESP,DF,24-208,26,14,1508.0,16.8,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.4,0.4,0.8,1.2,38.0,57.0,61.0,0.12,0.0,0.12,0.12,0.12,0.02,0.05,0.07,0.02,0.07,Matches,osasuna,2024-2025,uppUR1QS5osa
Juan Cruz Armada,es ESP,DF,32-232,18,14,1055.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,7.0,37.0,11.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,osasuna,2024-2025,uppUR1QS5osa
Jorge Herrando,es ESP,DF,24-017,11,8,736.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.0,0.4,4.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,osasuna,2024-2025,uppUR1QS5osa
Pablo Ibáñez,es ESP,MF,26-178,18,7,753.0,8.4,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.3,1.3,1.5,2.8,11.0,36.0,19.0,0.0,0.12,0.12,0.0,0.12,0.15,0.18,0.33,0.15,0.33,Matches,osasuna,2024-2025,uppUR1QS5osa
Rubén Peña,es ESP,"FW,DF",33-242,19,6,639.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.5,1.2,15.0,18.0,46.0,0.0,0.0,0.0,0.0,0.0,0.09,0.08,0.17,0.09,0.17,Matches,osasuna,2024-2025,uppUR1QS5osa
Moi Gómez,es ESP,"MF,FW",30-267,20,5,664.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.7,1.0,10.0,43.0,12.0,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.14,0.04,0.14,Matches,osasuna,2024-2025,uppUR1QS5osa
Raúl,es ESP,"FW,MF",24-134,24,4,611.0,6.8,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.2,2.2,0.7,2.9,10.0,14.0,40.0,0.29,0.0,0.29,0.29,0.29,0.33,0.1,0.43,0.33,0.43,Matches,osasuna,2024-2025,uppUR1QS5osa
Iker Muñoz,es ESP,MF,22-132,14,3,378.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.2,0.4,3.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.1,0.04,0.1,Matches,osasuna,2024-2025,uppUR1QS5osa
Kike Barja,es ESP,"FW,MF",27-350,9,3,247.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.5,0.7,18.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.07,0.18,0.25,0.07,0.25,Matches,osasuna,2024-2025,uppUR1QS5osa
Nacho Vidal,es ESP,DF,30-052,5,1,124.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,osasuna,2024-2025,uppUR1QS5osa
José Arnaiz,es ESP,"FW,MF",29-336,9,0,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,4.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.4,0.12,0.52,0.4,0.52,Matches,osasuna,2024-2025,uppUR1QS5osa
Iker Benito,es ESP,"FW,MF",22-219,2,0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches,osasuna,2024-2025,uppUR1QS5osa
