player,nation,pos,age,mp,starts,min,90s,gls,ast,g+a,g-pk,pk,pkatt,crdy,crdr,xg,npxg,xag,npxg+xag,prgc,prgp,prgr,gls.1,ast.1,g+a_90,g-pk_90,g+a-pk_90,xg_90,xag_90,xg+xag_90,npxg_90,npxg+xag_90,matches_90,team_name,season,team_id
Mario Gila,es ESP,DF,22.0,21,21,1809.0,20.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.5,0.5,0.5,1.0,21.0,93.0,12.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05,Matches,lazio,2023-2024,JeZQQmu_Dlaz
Ciro Immobile,it ITA,FW,33.0,31,21,1652.0,18.4,7.0,1.0,8.0,3.0,4.0,4.0,8.0,0.0,9.7,6.6,2.1,8.6,19.0,39.0,123.0,0.38,0.05,0.44,0.16,0.22,0.53,0.11,0.64,0.36,0.47,Matches,lazio,2023-2024,JeZQQmu_Dlaz
Manuel Lazzari,it ITA,DF,29.0,24,19,1671.0,18.6,0.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.3,2.3,73.0,62.0,104.0,0.0,0.11,0.11,0.0,0.11,0.06,0.07,0.13,0.06,0.13,Matches,lazio,2023-2024,JeZQQmu_Dlaz
Patric,es ESP,DF,30.0,20,19,1608.0,17.9,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,1.4,1.4,0.2,1.5,3.0,72.0,12.0,0.11,0.0,0.11,0.11,0.11,0.08,0.01,0.09,0.08,0.09,Matches,lazio,2023-2024,JeZQQmu_Dlaz
Daichi Kamada,jp JPN,MF,26.0,29,17,1544.0,17.2,2.0,2.0,4.0,2.0,0.0,0.0,3.0,0.0,1.8,1.8,2.8,4.6,40.0,96.0,78.0,0.12,0.12,0.23,0.12,0.23,0.11,0.16,0.27,0.11,0.27,Matches,lazio,2023-2024,JeZQQmu_Dlaz
Valentín Castellanos,ar ARG,FW,24.0,35,16,1682.0,18.7,4.0,3.0,7.0,4.0,0.0,0.0,2.0,0.0,7.3,7.3,1.7,8.9,15.0,47.0,132.0,0.21,0.16,0.37,0.21,0.37,0.39,0.09,0.48,0.39,0.48,Matches,lazio,2023-2024,JeZQQmu_Dlaz
Nicolò Casale,it ITA,DF,25.0,20,16,1559.0,17.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.9,0.9,0.0,0.9,20.0,49.0,4.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Matches,lazio,2023-2024,JeZQQmu_Dlaz
Nicolò Rovella,it ITA,MF,21.0,23,16,1318.0,14.6,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.6,0.6,0.5,1.1,21.0,56.0,11.0,0.0,0.14,0.14,0.0,0.14,0.04,0.03,0.08,0.04,0.08,Matches,lazio,2023-2024,JeZQQmu_Dlaz
Danilo Cataldi,it ITA,MF,28.0,28,15,1361.0,15.1,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,0.4,0.4,0.8,1.1,9.0,69.0,7.0,0.07,0.0,0.07,0.07,0.07,0.02,0.05,0.08,0.02,0.08,Matches,lazio,2023-2024,JeZQQmu_Dlaz
Gustav Isaksen,dk DEN,FW,22.0,28,12,1074.0,11.9,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,1.6,1.6,2.6,4.2,36.0,21.0,95.0,0.25,0.08,0.34,0.25,0.34,0.13,0.22,0.35,0.13,0.35,Matches,lazio,2023-2024,JeZQQmu_Dlaz
Elseid Hysaj,al ALB,DF,29.0,22,11,1199.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.4,0.7,27.0,51.0,41.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Matches,lazio,2023-2024,JeZQQmu_Dlaz
Matías Vecino,uy URU,MF,31.0,31,8,1153.0,12.8,6.0,1.0,7.0,6.0,0.0,0.0,8.0,0.0,3.7,3.7,0.4,4.1,16.0,74.0,43.0,0.47,0.08,0.55,0.47,0.55,0.29,0.03,0.32,0.29,0.32,Matches,lazio,2023-2024,JeZQQmu_Dlaz
Luca Pellegrini,it ITA,DF,24.0,19,8,786.0,8.7,1.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,0.2,0.2,0.3,0.5,18.0,46.0,30.0,0.11,0.0,0.11,0.11,0.11,0.03,0.03,0.06,0.03,0.06,Matches,lazio,2023-2024,JeZQQmu_Dlaz
Christos Mandas,gr GRE,GK,21.0,9,8,721.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,lazio,2023-2024,JeZQQmu_Dlaz
Pedro,es ESP,"FW,MF",36.0,33,5,816.0,9.1,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.5,1.5,2.1,3.6,31.0,33.0,81.0,0.11,0.11,0.22,0.11,0.22,0.17,0.23,0.39,0.17,0.39,Matches,lazio,2023-2024,JeZQQmu_Dlaz
Marius Adamonis,lt LTU,GK,26.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lazio,2023-2024,JeZQQmu_Dlaz
Toma Bašić,hr CRO,MF,26.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lazio,2023-2024,JeZQQmu_Dlaz
Larsson Coulibaly,ci CIV,MF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lazio,2023-2024,JeZQQmu_Dlaz
Saná Fernandes,pt POR,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lazio,2023-2024,JeZQQmu_Dlaz
Alessio Furlanetto,it ITA,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lazio,2023-2024,JeZQQmu_Dlaz
Diego González,py PAR,FW,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lazio,2023-2024,JeZQQmu_Dlaz
Dimitrije Kamenović,rs SRB,DF,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lazio,2023-2024,JeZQQmu_Dlaz
Anderson Lima,br BRA,MF,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lazio,2023-2024,JeZQQmu_Dlaz
Luca Napolitano,it ITA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lazio,2023-2024,JeZQQmu_Dlaz
Davide Renzetti,it ITA,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lazio,2023-2024,JeZQQmu_Dlaz
Fabio Ruggeri,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lazio,2023-2024,JeZQQmu_Dlaz
Luigi Sepe,it ITA,GK,32.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,lazio,2023-2024,JeZQQmu_Dlaz
Pietro Terracciano,it ITA,GK,33.0,33,33,2970.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,fiorentina,2023-2024,K68oNnmbzfio
Nikola Milenković,rs SRB,DF,25.0,34,27,2510.0,27.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.7,1.1,8.0,81.0,10.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,Matches,fiorentina,2023-2024,K68oNnmbzfio
Cristiano Biraghi,it ITA,DF,30.0,29,27,2356.0,26.2,2.0,5.0,7.0,2.0,0.0,1.0,8.0,0.0,1.6,0.8,3.6,4.4,55.0,129.0,109.0,0.08,0.19,0.27,0.08,0.27,0.06,0.14,0.2,0.03,0.17,Matches,fiorentina,2023-2024,K68oNnmbzfio
Giacomo Bonaventura,it ITA,MF,33.0,31,27,2277.0,25.3,8.0,3.0,11.0,8.0,0.0,1.0,6.0,0.0,5.7,4.4,3.6,8.0,60.0,140.0,107.0,0.32,0.12,0.43,0.32,0.43,0.22,0.14,0.36,0.18,0.32,Matches,fiorentina,2023-2024,K68oNnmbzfio
Lucas Martínez Quarta,ar ARG,DF,27.0,29,26,2291.0,25.5,5.0,1.0,6.0,5.0,0.0,0.0,9.0,0.0,2.7,2.7,1.8,4.6,23.0,177.0,16.0,0.2,0.04,0.24,0.2,0.24,0.11,0.07,0.18,0.11,0.18,Matches,fiorentina,2023-2024,K68oNnmbzfio
Alfred Duncan,gh GHA,MF,30.0,30,24,1888.0,21.0,2.0,5.0,7.0,2.0,0.0,0.0,2.0,0.0,1.5,1.5,2.0,3.5,23.0,133.0,47.0,0.1,0.24,0.33,0.1,0.33,0.07,0.1,0.17,0.07,0.17,Matches,fiorentina,2023-2024,K68oNnmbzfio
Luca Ranieri,it ITA,DF,24.0,26,23,2065.0,22.9,2.0,1.0,3.0,2.0,0.0,0.0,14.0,0.0,0.9,0.9,0.4,1.3,17.0,99.0,5.0,0.09,0.04,0.13,0.09,0.13,0.04,0.02,0.06,0.04,0.06,Matches,fiorentina,2023-2024,K68oNnmbzfio
Arthur Melo,br BRA,MF,26.0,33,23,1986.0,22.1,2.0,3.0,5.0,1.0,1.0,1.0,2.0,0.0,1.0,0.3,1.7,2.0,21.0,133.0,27.0,0.09,0.14,0.23,0.05,0.18,0.05,0.08,0.13,0.01,0.09,Matches,fiorentina,2023-2024,K68oNnmbzfio
Michael Kayode,it ITA,DF,19.0,26,22,2058.0,22.9,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,1.1,1.6,45.0,80.0,102.0,0.04,0.04,0.09,0.04,0.09,0.02,0.05,0.07,0.02,0.07,Matches,fiorentina,2023-2024,K68oNnmbzfio
Nicolás González,ar ARG,FW,25.0,29,21,1913.0,21.3,12.0,2.0,14.0,11.0,1.0,3.0,1.0,0.0,10.4,8.0,1.6,9.6,53.0,100.0,190.0,0.56,0.09,0.66,0.52,0.61,0.49,0.07,0.56,0.38,0.45,Matches,fiorentina,2023-2024,K68oNnmbzfio
Lucas Beltrán,ar ARG,"FW,MF",22.0,32,21,1692.0,18.8,6.0,2.0,8.0,5.0,1.0,1.0,6.0,0.0,3.8,3.0,1.5,4.5,12.0,49.0,113.0,0.32,0.11,0.43,0.27,0.37,0.2,0.08,0.28,0.16,0.24,Matches,fiorentina,2023-2024,K68oNnmbzfio
Jonathan Ikone,fr FRA,FW,25.0,28,18,1682.0,18.7,3.0,1.0,4.0,3.0,0.0,0.0,5.0,0.0,4.6,4.6,2.0,6.6,51.0,58.0,154.0,0.16,0.05,0.21,0.16,0.21,0.25,0.1,0.35,0.25,0.35,Matches,fiorentina,2023-2024,K68oNnmbzfio
Rolando Mandragora,it ITA,MF,26.0,33,16,1588.0,17.6,3.0,3.0,6.0,3.0,0.0,0.0,5.0,0.0,3.5,3.5,1.6,5.2,7.0,93.0,32.0,0.17,0.17,0.34,0.17,0.34,0.2,0.09,0.29,0.2,0.29,Matches,fiorentina,2023-2024,K68oNnmbzfio
Fabiano Parisi,it ITA,DF,22.0,21,16,1454.0,16.2,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.9,0.9,2.4,3.3,50.0,78.0,64.0,0.0,0.06,0.06,0.0,0.06,0.06,0.15,0.2,0.06,0.2,Matches,fiorentina,2023-2024,K68oNnmbzfio
M'Bala Nzola,ao ANG,FW,26.0,33,15,1552.0,17.2,3.0,3.0,6.0,2.0,1.0,1.0,2.0,0.0,4.5,3.7,1.6,5.4,21.0,29.0,143.0,0.17,0.17,0.35,0.12,0.29,0.26,0.09,0.36,0.22,0.31,Matches,fiorentina,2023-2024,K68oNnmbzfio
Riccardo Sottil,it ITA,FW,24.0,22,13,1103.0,12.3,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,2.6,2.6,2.5,5.1,66.0,33.0,139.0,0.16,0.24,0.41,0.16,0.41,0.21,0.2,0.41,0.21,0.41,Matches,fiorentina,2023-2024,K68oNnmbzfio
Christian Kouamé,ci CIV,FW,25.0,23,11,1089.0,12.1,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.9,1.9,1.8,3.7,12.0,41.0,110.0,0.17,0.08,0.25,0.17,0.25,0.16,0.15,0.31,0.16,0.31,Matches,fiorentina,2023-2024,K68oNnmbzfio
Andrea Belotti,it ITA,FW,29.0,15,11,949.0,10.5,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.7,3.7,0.7,4.4,10.0,15.0,60.0,0.28,0.0,0.28,0.28,0.28,0.35,0.07,0.41,0.35,0.41,Matches,fiorentina,2023-2024,K68oNnmbzfio
Antonín Barák,cz CZE,"MF,FW",28.0,21,8,808.0,9.0,2.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,1.5,1.5,2.2,3.8,17.0,33.0,64.0,0.22,0.33,0.56,0.22,0.56,0.17,0.25,0.42,0.17,0.42,Matches,fiorentina,2023-2024,K68oNnmbzfio
Josip Brekalo,hr CRO,FW,25.0,11,8,652.0,7.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.7,14.0,25.0,69.0,0.14,0.0,0.14,0.14,0.14,0.06,0.04,0.1,0.06,0.1,Matches,fiorentina,2023-2024,K68oNnmbzfio
Maxime Lopez,fr FRA,MF,25.0,19,7,800.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.6,0.8,14.0,48.0,11.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08,Matches,fiorentina,2023-2024,K68oNnmbzfio
Dodô,br BRA,DF,24.0,9,7,523.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.8,0.9,20.0,39.0,21.0,0.0,0.0,0.0,0.0,0.0,0.01,0.13,0.15,0.01,0.15,Matches,fiorentina,2023-2024,K68oNnmbzfio
Gaetano Castrovilli,it ITA,"FW,MF",26.0,6,5,367.0,4.1,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.6,0.9,14.0,12.0,25.0,0.25,0.49,0.74,0.25,0.74,0.08,0.15,0.23,0.08,0.23,Matches,fiorentina,2023-2024,K68oNnmbzfio
Davide Faraoni,it ITA,DF,31.0,8,4,392.0,4.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,7.0,17.0,16.0,0.0,0.23,0.23,0.0,0.23,0.02,0.08,0.11,0.02,0.11,Matches,fiorentina,2023-2024,K68oNnmbzfio
Oliver Christensen,dk DEN,GK,24.0,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,fiorentina,2023-2024,K68oNnmbzfio
Tommaso Martinelli,it ITA,GK,17.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,fiorentina,2023-2024,K68oNnmbzfio
Gino Infantino,ar ARG,MF,20.0,6,0,96.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Matches,fiorentina,2023-2024,K68oNnmbzfio
Yerry Mina,co COL,"DF,MF",28.0,4,0,44.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches,fiorentina,2023-2024,K68oNnmbzfio
Pietro Comuzzo,it ITA,"DF,FW",18.0,4,0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,fiorentina,2023-2024,K68oNnmbzfio
Lorenzo Amatucci,it ITA,MF,19.0,2,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches,fiorentina,2023-2024,K68oNnmbzfio
Sofyan Amrabat,ma MAR,"DF,MF",26.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,fiorentina,2023-2024,K68oNnmbzfio
Christian Biagetti,it ITA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,fiorentina,2023-2024,K68oNnmbzfio
Christian Dalle Mura,it ITA,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,fiorentina,2023-2024,K68oNnmbzfio
Maat Daniel Caprini,it ITA,FW,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,fiorentina,2023-2024,K68oNnmbzfio
Niccolò Fortini,it ITA,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,fiorentina,2023-2024,K68oNnmbzfio
Luka Jović,rs SRB,FW,25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,fiorentina,2023-2024,K68oNnmbzfio
Aleksandr Kokorin,ru RUS,"FW,MF",32.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,fiorentina,2023-2024,K68oNnmbzfio
Niccolò Pierozzi,it ITA,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,fiorentina,2023-2024,K68oNnmbzfio
Abdelhamid Sabiri,ma MAR,MF,26.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,fiorentina,2023-2024,K68oNnmbzfio
Fallou Sene,sn SEN,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,fiorentina,2023-2024,K68oNnmbzfio
Tommaso Vannucchi,it ITA,GK,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,fiorentina,2023-2024,K68oNnmbzfio
Vanja Milinković-Savić,rs SRB,GK,26.0,36,36,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,torino,2023-2024,4DZEYz1L9tor
Raoul Bellanova,it ITA,DF,23.0,37,36,3046.0,33.8,1.0,7.0,8.0,1.0,0.0,0.0,5.0,0.0,2.0,2.0,5.0,7.1,141.0,98.0,202.0,0.03,0.21,0.24,0.03,0.24,0.06,0.15,0.21,0.06,0.21,Matches,torino,2023-2024,4DZEYz1L9tor
Duván Zapata,co COL,FW,32.0,35,34,2880.0,32.0,12.0,4.0,16.0,12.0,0.0,0.0,2.0,0.0,10.9,10.9,3.0,13.9,74.0,52.0,242.0,0.37,0.12,0.5,0.37,0.5,0.34,0.09,0.43,0.34,0.43,Matches,torino,2023-2024,4DZEYz1L9tor
Ricardo Rodríguez,ch SUI,DF,30.0,35,34,2772.0,30.8,1.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.3,0.3,1.4,1.7,61.0,127.0,40.0,0.03,0.06,0.1,0.03,0.1,0.01,0.04,0.05,0.01,0.05,Matches,torino,2023-2024,4DZEYz1L9tor
Nikola Vlašić,hr CRO,"MF,FW",25.0,33,30,2608.0,29.0,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,2.4,2.4,2.9,5.3,67.0,150.0,174.0,0.1,0.07,0.17,0.1,0.17,0.08,0.1,0.18,0.08,0.18,Matches,torino,2023-2024,4DZEYz1L9tor
Alessandro Buongiorno,it ITA,DF,24.0,29,29,2527.0,28.1,3.0,0.0,3.0,3.0,0.0,0.0,7.0,0.0,1.6,1.6,0.1,1.7,14.0,62.0,10.0,0.11,0.0,0.11,0.11,0.11,0.06,0.0,0.06,0.06,0.06,Matches,torino,2023-2024,4DZEYz1L9tor
Samuele Ricci,it ITA,MF,21.0,32,28,2395.0,26.6,1.0,2.0,3.0,1.0,0.0,0.0,8.0,1.0,1.3,1.3,2.3,3.6,47.0,122.0,73.0,0.04,0.08,0.11,0.04,0.11,0.05,0.09,0.13,0.05,0.13,Matches,torino,2023-2024,4DZEYz1L9tor
Adrien Tameze,cm CMR,"DF,MF",29.0,29,25,2146.0,23.8,0.0,2.0,2.0,0.0,0.0,0.0,6.0,1.0,0.7,0.7,2.2,2.9,22.0,90.0,39.0,0.0,0.08,0.08,0.0,0.08,0.03,0.09,0.12,0.03,0.12,Matches,torino,2023-2024,4DZEYz1L9tor
Ivan Ilić,rs SRB,MF,22.0,31,25,2098.0,23.3,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,2.1,2.1,5.0,7.1,49.0,138.0,52.0,0.13,0.09,0.21,0.13,0.21,0.09,0.21,0.3,0.09,0.3,Matches,torino,2023-2024,4DZEYz1L9tor
Antonio Sanabria,py PAR,"FW,MF",27.0,35,23,2133.0,23.7,5.0,0.0,5.0,3.0,2.0,2.0,2.0,0.0,9.3,7.7,1.4,9.1,19.0,57.0,109.0,0.21,0.0,0.21,0.13,0.13,0.39,0.06,0.45,0.32,0.38,Matches,torino,2023-2024,4DZEYz1L9tor
Valentino Lazaro,at AUT,"DF,MF",27.0,35,21,1994.0,22.2,0.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,1.7,1.7,2.9,4.7,53.0,94.0,106.0,0.0,0.18,0.18,0.0,0.18,0.08,0.13,0.21,0.08,0.21,Matches,torino,2023-2024,4DZEYz1L9tor
Karol Linetty,pl POL,MF,28.0,28,19,1858.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.5,0.5,0.8,1.4,31.0,87.0,25.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.07,0.02,0.07,Matches,torino,2023-2024,4DZEYz1L9tor
Mërgim Vojvoda,xk KVX,DF,28.0,28,15,1379.0,15.3,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,1.4,1.8,30.0,91.0,72.0,0.0,0.2,0.2,0.0,0.2,0.02,0.09,0.12,0.02,0.12,Matches,torino,2023-2024,4DZEYz1L9tor
Adam Masina,ma MAR,DF,29.0,16,10,1024.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,3.0,42.0,6.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,Matches,torino,2023-2024,4DZEYz1L9tor
Perr Schuurs,nl NED,DF,23.0,9,9,770.0,8.6,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.7,0.7,0.0,0.7,9.0,19.0,4.0,0.12,0.0,0.12,0.12,0.12,0.08,0.0,0.08,0.08,0.08,Matches,torino,2023-2024,4DZEYz1L9tor
Koffi Djidji,ci CIV,DF,30.0,13,8,759.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,4.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,torino,2023-2024,4DZEYz1L9tor
Pietro Pellegri,it ITA,FW,22.0,24,7,756.0,8.4,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.3,1.4,14.0,8.0,52.0,0.12,0.12,0.24,0.12,0.24,0.12,0.04,0.16,0.12,0.16,Matches,torino,2023-2024,4DZEYz1L9tor
Matteo Lovato,it ITA,DF,23.0,13,6,544.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,torino,2023-2024,4DZEYz1L9tor
Demba Seck,sn SEN,MF,22.0,9,5,425.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.1,0.5,23.0,12.0,25.0,0.0,0.0,0.0,0.0,0.0,0.07,0.03,0.1,0.07,0.1,Matches,torino,2023-2024,4DZEYz1L9tor
Gvidas Gineitis,lt LTU,MF,19.0,14,4,538.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.5,0.9,9.0,25.0,12.0,0.0,0.0,0.0,0.0,0.0,0.07,0.08,0.15,0.07,0.15,Matches,torino,2023-2024,4DZEYz1L9tor
Nemanja Radonjić,rs SRB,"MF,FW",27.0,10,4,374.0,4.2,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.7,1.7,0.2,1.9,11.0,7.0,24.0,0.72,0.0,0.72,0.72,0.72,0.41,0.05,0.46,0.41,0.46,Matches,torino,2023-2024,4DZEYz1L9tor
David Okereke,ng NGA,"FW,MF",25.0,9,3,252.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.4,8.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.09,0.04,0.13,0.09,0.13,Matches,torino,2023-2024,4DZEYz1L9tor
Saba Sazonov,ge GEO,DF,21.0,12,2,356.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.2,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches,torino,2023-2024,4DZEYz1L9tor
Luca Gemello,it ITA,GK,23.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,torino,2023-2024,4DZEYz1L9tor
Brandon Soppy,fr FRA,DF,21.0,5,2,178.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,9.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,torino,2023-2024,4DZEYz1L9tor
Yann Karamoh,fr FRA,"MF,FW",25.0,10,1,162.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,11.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.11,0.08,0.11,Matches,torino,2023-2024,4DZEYz1L9tor
David Zima,cz CZE,DF,22.0,5,0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,torino,2023-2024,4DZEYz1L9tor
Zanos Savva,cy CYP,"DF,MF",17.0,2,0,28.0,0.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,1.0,1.0,3.21,0.0,3.21,3.21,3.21,0.51,0.0,0.51,0.51,0.51,Matches,torino,2023-2024,4DZEYz1L9tor
Alessandro Dellavalle,it ITA,DF,19.0,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,torino,2023-2024,4DZEYz1L9tor
